attack_type,packet Number,event_type,time_stamp,signal_strength,ssid,bssid,src,dst,reason,status,details
,73,Probe Request,2026-06-01T14:35:51.720600000Z,-6,,ff:ff:ff:ff:ff:ff,3c:22:7f:71:df:d6,ff:ff:ff:ff:ff:ff,,,STA is broadcasting probe request
Evil Twin Attack,74,Probe Response,2026-06-01T14:35:51.726186000Z,0,eviltwin,9c:04:b6:46:07:34,9c:04:b6:46:07:34,3c:22:7f:71:df:d6,,,Evil Twin is sending probe response to STA
,76,Probe Response,2026-06-01T14:35:51.732214000Z,-31,H7608,78:72:64:ea:b9:14,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,,,Trusted AP is sending probe response to STA
Dragonblood DoS,126,Authentication,2026-06-01T14:35:56.150213000Z,-64,,78:72:64:ea:b9:14,32:8a:86:e5:48:b4,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,127,Authentication,2026-06-01T14:35:56.158530000Z,-66,,78:72:64:ea:b9:14,6e:3a:9e:32:b3:bf,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,128,Authentication,2026-06-01T14:35:56.178937000Z,-65,,78:72:64:ea:b9:14,06:56:ed:f4:77:57,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,130,Authentication,2026-06-01T14:35:56.191437000Z,-63,,78:72:64:ea:b9:14,7e:5b:51:3d:17:cd,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,131,Authentication,2026-06-01T14:35:56.215751000Z,-64,,78:72:64:ea:b9:14,d2:09:2c:ba:e2:7f,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,132,Authentication,2026-06-01T14:35:56.224075000Z,-65,,78:72:64:ea:b9:14,8e:78:24:37:7c:22,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,133,Authentication,2026-06-01T14:35:56.240103000Z,-66,,78:72:64:ea:b9:14,f6:67:e1:3d:fb:78,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
