packet_number,tsf,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
1,21501565174,S1G Beacon,129,34,-33,920,3,1,,,,,,,0,0
3,21502012627,Data,114,34,-34,920,2,0,0,0,0,0,0,1,0,0
4,21502384378,S1G Beacon,61,34,-31,920,3,1,,,,,,,0,0
5,21502564976,QoS Data,148,34,-21,920,2,8,1,0,0,0,0,1,720,0
7,21502567933,QoS Data,148,34,-37,920,2,8,0,0,0,0,0,1,720,0
9,21502575031,QoS Data,131,34,-26,920,2,8,1,0,0,0,0,1,720,0
11,21502577904,QoS Data,131,34,-34,920,2,8,0,0,0,0,0,1,720,0
13,21502597568,QoS Data,128,34,-20,920,2,8,1,0,0,0,0,1,720,0
15,21502600332,QoS Data,128,34,-37,920,2,8,0,0,0,0,0,1,720,0
17,21503052592,Data,114,34,-31,920,2,0,0,0,0,0,0,1,0,0
18,21503203579,S1G Beacon,129,34,-31,920,3,1,,,,,,,0,0
19,21503760496,Data,287,34,-31,920,2,0,0,0,0,0,0,1,0,0
20,21504022783,S1G Beacon,61,34,-31,920,3,1,,,,,,,0,0
21,21504328076,Authentication,166,34,-76,920,0,11,0,0,0,0,0,0,0,0
22,21504426380,Authentication,166,34,-75,920,0,11,0,0,0,0,0,0,0,0
23,21504475921,Authentication,166,34,-31,920,0,11,0,0,0,0,0,0,720,0
24,21504481962,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
25,21504493685,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
26,21504557450,Authentication,166,34,-75,920,0,11,0,0,0,0,0,0,0,0
27,21504585754,Authentication,166,34,-33,920,0,11,0,0,0,0,0,0,720,0
28,21504591743,Authentication,166,34,-30,920,0,11,0,0,1,0,0,0,720,0
29,21504597421,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
30,21504603414,Authentication,166,34,-32,920,0,11,0,0,1,0,0,0,720,0
31,21504688521,Authentication,166,34,-76,920,0,11,0,0,0,0,0,0,0,0
32,21504731698,Authentication,166,34,-33,920,0,11,0,0,0,0,0,0,720,0
33,21504737532,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
34,21504743209,Authentication,166,34,-32,920,0,11,0,0,1,0,0,0,720,0
35,21504748993,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
36,21504815846,Authentication,166,34,-33,920,0,11,0,0,0,0,0,0,720,0
37,21504821783,Authentication,166,34,-31,920,0,11,0,0,1,0,0,0,720,0
38,21504827829,Authentication,166,34,-32,920,0,11,0,0,1,0,0,0,720,0
39,21504833821,Authentication,166,34,-32,920,0,11,0,0,1,0,0,0,720,0
40,21504858002,S1G Beacon,129,34,-32,920,3,1,,,,,,,0,0
41,21504950664,Authentication,166,34,-76,920,0,11,0,0,0,0,0,0,0,0
42,21504956963,Authentication,166,34,-31,920,0,11,0,0,0,0,0,0,720,0
43,21504963007,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
44,21504968740,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
45,21504974471,Authentication,166,34,-32,920,0,11,0,0,1,0,0,0,720,0
46,21505081735,Authentication,166,34,-75,920,0,11,0,0,0,0,0,0,0,0
47,21505089343,Authentication,166,34,-31,920,0,11,0,0,0,0,0,0,720,0
48,21505095282,Authentication,166,34,-31,920,0,11,0,0,1,0,0,0,720,0
49,21505101167,Authentication,166,34,-32,920,0,11,0,0,1,0,0,0,720,0
50,21505107001,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
51,21505132727,Data,114,34,-32,920,2,0,0,0,0,0,0,1,0,0
52,21505212807,Authentication,166,34,-75,920,0,11,0,0,0,0,0,0,0,0
53,21505220979,Authentication,166,34,-31,920,0,11,0,0,0,0,0,0,720,0
54,21505227024,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
55,21505232911,Authentication,166,34,-31,920,0,11,0,0,1,0,0,0,720,0
56,21505239348,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
57,21505327492,Authentication,166,34,-75,920,0,11,0,0,0,0,0,0,0,0
