packet_number,tsf,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
1,7811857980,S1G Beacon,61,34,-34,920,3,1,,,,,,,0,0
2,7812677185,S1G Beacon,129,34,-34,920,3,1,,,,,,,0,0
3,7812935285,Authentication,166,34,-69,920,0,11,0,0,0,0,0,0,0,0
4,7813001803,Authentication,166,34,-33,920,0,11,0,0,0,0,0,0,720,0
5,7813007691,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
6,7813013630,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
7,7813019623,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
8,7813197427,Authentication,166,34,-68,920,0,11,0,0,0,0,0,0,0,0
9,7813263633,Authentication,166,34,-35,920,0,11,0,0,0,0,0,0,720,0
10,7813269365,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
11,7813275356,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
12,7813281139,Authentication,166,34,-36,920,0,11,0,0,1,0,0,0,720,0
13,7813459570,Authentication,166,34,-67,920,0,11,0,0,0,0,0,0,0,0
14,7813496389,S1G Beacon,61,34,-34,920,3,1,,,,,,,0,0
15,7813540506,Authentication,166,34,-36,920,0,11,0,0,0,0,0,0,720,0
16,7813546290,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
17,7813552073,Authentication,166,34,-36,920,0,11,0,0,1,0,0,0,720,0
18,7813557907,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
19,7813688944,Authentication,166,34,-67,920,0,11,0,0,0,0,0,0,0,0
20,7813818487,Authentication,166,34,-34,920,0,11,0,0,0,0,0,0,720,0
21,7813824166,Authentication,166,34,-35,920,0,11,0,0,1,0,0,0,720,0
22,7813830000,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
23,7813835837,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
25,7813951086,Authentication,166,34,-69,920,0,11,0,0,0,0,0,0,0,0
26,7814037831,Authentication,166,34,-35,920,0,11,0,0,0,0,0,0,720,0
27,7814043565,Authentication,166,34,-35,920,0,11,0,0,1,0,0,0,720,0
28,7814049245,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
29,7814055028,Authentication,166,34,-36,920,0,11,0,0,1,0,0,0,720,0
