attack_type,packet Number,event_type,time_stamp,signal_strength,ssid,bssid,src,dst,reason,status,details
Dragonblood DoS,742,Authentication,2026-06-23T12:55:26.259143000Z,-65,,78:72:64:ea:b9:14,d6:7e:9f:2d:0a:13,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,743,Authentication,2026-06-23T12:55:26.393427000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,d6:7e:9f:2d:0a:13,,126,Unsuccessful Authentication (check status code) to Trusted AP
,744,Authentication,2026-06-23T12:55:26.399205000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,d6:7e:9f:2d:0a:13,,126,Unsuccessful Authentication (check status code) to Trusted AP
,745,Authentication,2026-06-23T12:55:26.405093000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,d6:7e:9f:2d:0a:13,,126,Unsuccessful Authentication (check status code) to Trusted AP
,746,Authentication,2026-06-23T12:55:26.410947000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,d6:7e:9f:2d:0a:13,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,748,Authentication,2026-06-23T12:55:26.502884000Z,-64,,78:72:64:ea:b9:14,ae:e8:14:97:4f:a0,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,749,Authentication,2026-06-23T12:55:26.580634000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ae:e8:14:97:4f:a0,,126,Unsuccessful Authentication (check status code) to Trusted AP
,750,Authentication,2026-06-23T12:55:26.586573000Z,-16,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ae:e8:14:97:4f:a0,,126,Unsuccessful Authentication (check status code) to Trusted AP
,751,Authentication,2026-06-23T12:55:26.592403000Z,-16,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ae:e8:14:97:4f:a0,,126,Unsuccessful Authentication (check status code) to Trusted AP
,752,Authentication,2026-06-23T12:55:26.598232000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ae:e8:14:97:4f:a0,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,753,Authentication,2026-06-23T12:55:26.750669000Z,-64,,78:72:64:ea:b9:14,2a:93:9e:38:7d:5f,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,754,Authentication,2026-06-23T12:55:26.820630000Z,-16,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,2a:93:9e:38:7d:5f,,126,Unsuccessful Authentication (check status code) to Trusted AP
,755,Authentication,2026-06-23T12:55:26.826460000Z,-16,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,2a:93:9e:38:7d:5f,,126,Unsuccessful Authentication (check status code) to Trusted AP
,756,Authentication,2026-06-23T12:55:26.832136000Z,-16,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,2a:93:9e:38:7d:5f,,126,Unsuccessful Authentication (check status code) to Trusted AP
,757,Authentication,2026-06-23T12:55:26.838024000Z,-16,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,2a:93:9e:38:7d:5f,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,759,Authentication,2026-06-23T12:55:27.012818000Z,-64,,78:72:64:ea:b9:14,ae:e8:14:97:4f:a0,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,760,Authentication,2026-06-23T12:55:27.023920000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ae:e8:14:97:4f:a0,,126,Unsuccessful Authentication (check status code) to Trusted AP
,761,Authentication,2026-06-23T12:55:27.029803000Z,-16,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ae:e8:14:97:4f:a0,,126,Unsuccessful Authentication (check status code) to Trusted AP
,762,Authentication,2026-06-23T12:55:27.041368000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ae:e8:14:97:4f:a0,,126,Unsuccessful Authentication (check status code) to Trusted AP
