attack_type,packet Number,event_type,time_stamp,signal_strength,ssid,bssid,src,dst,reason,status,details
Dragonblood DoS,17,Authentication,2026-07-06T18:25:19.790807000Z,-65,,78:72:64:ea:b9:14,0e:cd:8e:e1:51:3d,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,18,Authentication,2026-07-06T18:25:19.836875000Z,-64,,78:72:64:ea:b9:14,b6:f9:96:f7:1b:06,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,19,Authentication,2026-07-06T18:25:19.943476000Z,-35,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,0e:cd:8e:e1:51:3d,,0,Successful Authentication to Trusted AP
,20,Authentication,2026-07-06T18:25:19.949211000Z,-35,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,0e:cd:8e:e1:51:3d,,0,Successful Authentication to Trusted AP
,21,Authentication,2026-07-06T18:25:19.955150000Z,-35,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,0e:cd:8e:e1:51:3d,,0,Successful Authentication to Trusted AP
,22,Authentication,2026-07-06T18:25:19.960986000Z,-34,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,0e:cd:8e:e1:51:3d,,0,Successful Authentication to Trusted AP
Dragonblood DoS,23,Authentication,2026-07-06T18:25:19.968976000Z,-65,,78:72:64:ea:b9:14,02:87:e6:18:d7:21,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,24,Authentication,2026-07-06T18:25:20.034513000Z,-65,,78:72:64:ea:b9:14,ce:00:9a:0e:93:32,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,26,Authentication,2026-07-06T18:25:20.100049000Z,-65,,78:72:64:ea:b9:14,da:3a:88:3b:69:10,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,27,Authentication,2026-07-06T18:25:20.160899000Z,-35,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,b6:f9:96:f7:1b:06,,0,Successful Authentication to Trusted AP
,28,Authentication,2026-07-06T18:25:20.166585000Z,-35,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,b6:f9:96:f7:1b:06,,0,Successful Authentication to Trusted AP
,29,Authentication,2026-07-06T18:25:20.172369000Z,-35,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,b6:f9:96:f7:1b:06,,0,Successful Authentication to Trusted AP
,30,Authentication,2026-07-06T18:25:20.178202000Z,-35,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,b6:f9:96:f7:1b:06,,0,Successful Authentication to Trusted AP
Dragonblood DoS,31,Authentication,2026-07-06T18:25:20.230098000Z,-66,,78:72:64:ea:b9:14,fe:bb:91:c9:60:1f,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,32,Authentication,2026-07-06T18:25:20.291543000Z,-65,,78:72:64:ea:b9:14,8e:22:14:6b:07:ad,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,33,Authentication,2026-07-06T18:25:20.347871000Z,-65,,78:72:64:ea:b9:14,d6:b2:46:3b:0e:d8,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,34,Authentication,2026-07-06T18:25:20.381166000Z,-34,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,e6:02:9f:1e:df:8c,,0,Successful Authentication to Trusted AP
,35,Authentication,2026-07-06T18:25:20.387045000Z,-34,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,e6:02:9f:1e:df:8c,,0,Successful Authentication to Trusted AP
,36,Authentication,2026-07-06T18:25:20.392833000Z,-35,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,e6:02:9f:1e:df:8c,,0,Successful Authentication to Trusted AP
,37,Authentication,2026-07-06T18:25:20.398819000Z,-34,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,e6:02:9f:1e:df:8c,,0,Successful Authentication to Trusted AP
Dragonblood DoS,38,Authentication,2026-07-06T18:25:20.413406000Z,-64,,78:72:64:ea:b9:14,0e:cd:8e:e1:51:3d,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,39,Authentication,2026-07-06T18:25:20.478935000Z,-65,,78:72:64:ea:b9:14,b6:f9:96:f7:1b:06,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,40,Authentication,2026-07-06T18:25:20.557789000Z,-65,,78:72:64:ea:b9:14,e6:02:9f:1e:df:8c,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,41,Authentication,2026-07-06T18:25:20.585573000Z,-34,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:87:e6:18:d7:21,,0,Successful Authentication to Trusted AP
,42,Authentication,2026-07-06T18:25:20.591252000Z,-33,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:87:e6:18:d7:21,,0,Successful Authentication to Trusted AP
,43,Authentication,2026-07-06T18:25:20.597029000Z,-34,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:87:e6:18:d7:21,,0,Successful Authentication to Trusted AP
,44,Authentication,2026-07-06T18:25:20.602929000Z,-33,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:87:e6:18:d7:21,,0,Successful Authentication to Trusted AP
Dragonblood DoS,45,Authentication,2026-07-06T18:25:20.620253000Z,-65,,78:72:64:ea:b9:14,02:87:e6:18:d7:21,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,46,Authentication,2026-07-06T18:25:20.683744000Z,-65,,78:72:64:ea:b9:14,ce:00:9a:0e:93:32,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,47,Authentication,2026-07-06T18:25:20.749278000Z,-64,,78:72:64:ea:b9:14,da:3a:88:3b:69:10,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,48,Authentication,2026-07-06T18:25:20.817887000Z,-64,,78:72:64:ea:b9:14,12:fa:11:5f:8a:56,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,49,Authentication,2026-07-06T18:25:20.861748000Z,-36,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ce:00:9a:0e:93:32,,0,Successful Authentication to Trusted AP
,50,Authentication,2026-07-06T18:25:20.867538000Z,-35,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ce:00:9a:0e:93:32,,0,Successful Authentication to Trusted AP
,51,Authentication,2026-07-06T18:25:20.873427000Z,-36,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ce:00:9a:0e:93:32,,0,Successful Authentication to Trusted AP
Dragonblood DoS,52,Authentication,2026-07-06T18:25:20.880357000Z,-65,,78:72:64:ea:b9:14,fe:bb:91:c9:60:1f,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,54,Authentication,2026-07-06T18:25:20.886731000Z,-35,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ce:00:9a:0e:93:32,,0,Successful Authentication to Trusted AP
Dragonblood DoS,55,Authentication,2026-07-06T18:25:20.948969000Z,-66,,78:72:64:ea:b9:14,8e:22:14:6b:07:ad,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,56,Authentication,2026-07-06T18:25:21.016553000Z,-66,,78:72:64:ea:b9:14,d6:b2:46:3b:0e:d8,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,57,Authentication,2026-07-06T18:25:21.022941000Z,-34,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,da:3a:88:3b:69:10,,76,Unsuccessful Authentication (check status code) to Trusted AP
,58,Authentication,2026-07-06T18:25:21.027164000Z,-34,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,da:3a:88:3b:69:10,,76,Unsuccessful Authentication (check status code) to Trusted AP
,59,Authentication,2026-07-06T18:25:21.031224000Z,-35,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,da:3a:88:3b:69:10,,76,Unsuccessful Authentication (check status code) to Trusted AP
,60,Authentication,2026-07-06T18:25:21.035337000Z,-35,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,da:3a:88:3b:69:10,,76,Unsuccessful Authentication (check status code) to Trusted AP
,61,Authentication,2026-07-06T18:25:21.041897000Z,-34,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,fe:bb:91:c9:60:1f,,76,Unsuccessful Authentication (check status code) to Trusted AP
,62,Authentication,2026-07-06T18:25:21.045912000Z,-34,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,fe:bb:91:c9:60:1f,,76,Unsuccessful Authentication (check status code) to Trusted AP
,63,Authentication,2026-07-06T18:25:21.050075000Z,-36,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,fe:bb:91:c9:60:1f,,76,Unsuccessful Authentication (check status code) to Trusted AP
,64,Authentication,2026-07-06T18:25:21.054154000Z,-36,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,fe:bb:91:c9:60:1f,,76,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,65,Authentication,2026-07-06T18:25:21.079015000Z,-66,,78:72:64:ea:b9:14,0e:cd:8e:e1:51:3d,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,66,Authentication,2026-07-06T18:25:21.082231000Z,-36,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,8e:22:14:6b:07:ad,,76,Unsuccessful Authentication (check status code) to Trusted AP
,67,Authentication,2026-07-06T18:25:21.086190000Z,-35,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,8e:22:14:6b:07:ad,,76,Unsuccessful Authentication (check status code) to Trusted AP
