attack_type,packet Number,event_type,time_stamp,signal_strength,ssid,bssid,src,dst,reason,status,details
Dragonblood DoS,1610,Authentication,2026-06-27T17:58:55.487045000Z,-53,,78:72:64:ea:b9:14,9a:60:78:c8:f0:72,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,1611,Authentication,2026-06-27T17:58:55.552583000Z,-53,,78:72:64:ea:b9:14,3a:eb:2b:d9:97:90,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,1612,Authentication,2026-06-27T17:58:55.585350000Z,-55,,78:72:64:ea:b9:14,ce:67:ed:04:5d:c6,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1613,Authentication,2026-06-27T17:58:55.620388000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,9a:60:78:c8:f0:72,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1614,Authentication,2026-06-27T17:58:55.626894000Z,-16,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,9a:60:78:c8:f0:72,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1615,Authentication,2026-06-27T17:58:55.633665000Z,-16,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,9a:60:78:c8:f0:72,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1616,Authentication,2026-06-27T17:58:55.639450000Z,-15,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,9a:60:78:c8:f0:72,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1617,Authentication,2026-06-27T17:58:55.650888000Z,-54,,78:72:64:ea:b9:14,c2:54:36:2f:11:4f,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,1618,Authentication,2026-06-27T17:58:55.711303000Z,-54,,78:72:64:ea:b9:14,52:b1:32:d2:57:5b,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,1619,Authentication,2026-06-27T17:58:55.749194000Z,-54,,78:72:64:ea:b9:14,72:ea:65:4c:4d:98,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1620,Authentication,2026-06-27T17:58:55.755075000Z,-16,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,3a:eb:2b:d9:97:90,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1621,Authentication,2026-06-27T17:58:55.761485000Z,-16,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,3a:eb:2b:d9:97:90,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1622,Authentication,2026-06-27T17:58:55.768153000Z,-16,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,3a:eb:2b:d9:97:90,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1623,Authentication,2026-06-27T17:58:55.774667000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,3a:eb:2b:d9:97:90,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1624,Authentication,2026-06-27T17:58:55.814739000Z,-54,,78:72:64:ea:b9:14,f6:96:71:ca:13:e9,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,1625,Authentication,2026-06-27T17:58:55.847497000Z,-53,,78:72:64:ea:b9:14,4e:a9:88:e1:e9:1e,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1626,Authentication,2026-06-27T17:58:55.889796000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ce:67:ed:04:5d:c6,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1627,Authentication,2026-06-27T17:58:55.896568000Z,-16,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ce:67:ed:04:5d:c6,,126,Unsuccessful Authentication (check status code) to Trusted AP
