host_timestamp,local_time,esp32_uptime_us,cpu_used_pct,ram_used_pct,throughput_bps,tcp_disconnects
1782477709.909205,2026-06-26 14:41:49,10863150872,0.73,19.74,31.99,0
1782477714.912495,2026-06-26 14:41:54,10868152872,0.76,20.17,31.99,0
1782477719.9183247,2026-06-26 14:41:59,10873154872,0.86,20.17,31.99,0
1782477724.9163148,2026-06-26 14:42:04,10878156872,0.9,20.17,31.99,0
1782477729.9443483,2026-06-26 14:42:09,10883158872,0.78,20.17,31.99,0
1782477734.9214718,2026-06-26 14:42:14,10888160872,0.72,20.17,35.19,0
1782477739.9229152,2026-06-26 14:42:19,10893162872,0.71,20.23,35.19,0
1782477744.9422839,2026-06-26 14:42:24,10898164872,0.96,20.23,33.59,0
1782477749.9256027,2026-06-26 14:42:29,10903166867,0.67,19.74,0.0,0
1782477754.9296997,2026-06-26 14:42:34,10908168872,0.84,19.74,33.59,0
1782477759.9455545,2026-06-26 14:42:39,10913170872,0.79,19.74,33.59,0
1782477764.9305098,2026-06-26 14:42:44,10918172872,1.01,19.74,31.99,0
1782477769.9406133,2026-06-26 14:42:49,10923174872,0.8,19.74,31.99,0
1782477774.9363925,2026-06-26 14:42:54,10928176872,0.78,19.74,31.99,0
1782477779.9413755,2026-06-26 14:42:59,10933178872,0.88,19.74,31.99,0
1782477784.9450488,2026-06-26 14:43:04,10938180872,1.07,19.74,31.99,0
1782477789.9483323,2026-06-26 14:43:09,10943182872,0.82,19.74,31.99,0
1782477794.9546468,2026-06-26 14:43:14,10948184872,0.84,19.74,31.99,0
1782477799.9524424,2026-06-26 14:43:19,10953186872,0.9,19.74,31.99,0
1782477804.9514549,2026-06-26 14:43:24,10958188872,1.07,19.74,31.99,0
1782477809.9465532,2026-06-26 14:43:29,10963190872,0.82,19.74,31.99,0
1782477814.9582658,2026-06-26 14:43:34,10968192872,0.83,19.74,31.99,0
1782477819.9524558,2026-06-26 14:43:39,10973194872,0.84,19.74,31.99,0
1782477824.962513,2026-06-26 14:43:44,10978196872,0.99,19.74,31.99,0
1782477829.9557493,2026-06-26 14:43:49,10983198872,0.98,19.74,31.99,0
1782477834.9713633,2026-06-26 14:43:54,10988200872,0.82,19.74,33.59,0
1782477839.9583173,2026-06-26 14:43:59,10993202872,0.91,19.74,33.59,0
1782477844.964989,2026-06-26 14:44:04,10998204872,0.86,19.74,33.59,0
1782477849.9695895,2026-06-26 14:44:09,11003206872,1.09,19.74,35.19,0
1782477854.9683437,2026-06-26 14:44:14,11008208872,0.86,19.74,31.99,0
1782477859.9739127,2026-06-26 14:44:19,11013210872,0.87,19.74,31.99,0
1782477864.9804556,2026-06-26 14:44:24,11018212872,0.86,19.74,33.59,0
1782477869.9883332,2026-06-26 14:44:29,11023214872,1.08,19.74,33.59,0
1782477874.9755998,2026-06-26 14:44:34,11028216872,0.85,19.74,33.59,0
1782477879.9861073,2026-06-26 14:44:39,11033218872,0.96,19.74,33.59,0
1782477884.9833925,2026-06-26 14:44:44,11038220872,0.86,19.74,35.19,0
1782477889.990709,2026-06-26 14:44:49,11043222872,1.07,19.74,35.19,0
1782477894.9830012,2026-06-26 14:44:54,11048224872,0.88,19.74,35.19,0
1782477899.996567,2026-06-26 14:44:59,11053226872,0.91,19.74,33.59,0
1782477904.9841065,2026-06-26 14:45:04,11058228872,0.86,19.74,33.59,0
1782477910.0167913,2026-06-26 14:45:10,11063230873,1.12,19.74,31.99,0
1782477914.9962344,2026-06-26 14:45:14,11068232872,0.94,19.74,31.99,0
1782477919.996827,2026-06-26 14:45:19,11073234872,0.84,19.74,33.59,0
1782477924.99066,2026-06-26 14:45:24,11078236872,0.87,19.74,33.59,0
1782477929.992547,2026-06-26 14:45:29,11083238872,1.12,19.74,31.99,0
1782477934.9997368,2026-06-26 14:45:34,11088240872,0.93,19.74,33.59,0
1782477939.999767,2026-06-26 14:45:39,11093242872,0.84,19.74,35.19,0
1782477945.0040624,2026-06-26 14:45:45,11098244872,0.89,19.74,35.19,0
1782477950.0081365,2026-06-26 14:45:50,11103246872,0.83,19.74,31.99,0
1782477955.0025523,2026-06-26 14:45:54,11108248872,1.06,19.74,31.99,0
1782477960.0091712,2026-06-26 14:46:00,11113250872,0.89,19.74,33.59,0
1782477965.0133736,2026-06-26 14:46:05,11118252872,0.85,19.74,33.59,0
1782477970.0123074,2026-06-26 14:46:10,11123254872,0.85,19.74,33.59,0
1782477975.0150797,2026-06-26 14:46:15,11128256872,1.09,19.74,35.19,0
1782477980.0176435,2026-06-26 14:46:20,11133258872,0.84,19.74,31.99,0
1782477985.017623,2026-06-26 14:46:25,11138260872,0.89,19.74,31.99,0
1782477990.0229344,2026-06-26 14:46:30,11143262872,0.86,19.74,33.59,0
1782477995.0249898,2026-06-26 14:46:35,11148264872,1.06,19.74,33.59,0
1782478000.0232072,2026-06-26 14:46:40,11153266872,0.86,19.74,33.59,0
1782478005.0228806,2026-06-26 14:46:45,11158268872,0.93,19.74,35.19,0
1782478010.0228982,2026-06-26 14:46:50,11163270872,0.87,19.74,31.99,0
1782478015.0306346,2026-06-26 14:46:55,11168272872,1.09,19.74,31.99,0
1782478020.0295901,2026-06-26 14:47:00,11173274872,0.89,19.74,31.99,0
