attack_type,packet Number,event_type,time_stamp,signal_strength,ssid,bssid,src,dst,reason,status,details
Dragonblood DoS,7,Authentication,2026-07-06T19:15:10.583603000Z,-70,,78:72:64:ea:b9:14,ca:21:2f:d1:2f:b9,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,8,Authentication,2026-07-06T19:15:10.649140000Z,-71,,78:72:64:ea:b9:14,3a:07:73:e0:bb:b6,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,10,Authentication,2026-07-06T19:15:10.681908000Z,-72,,78:72:64:ea:b9:14,5e:37:0c:c7:77:c5,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,11,Authentication,2026-07-06T19:15:10.735794000Z,-36,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ca:21:2f:d1:2f:b9,,0,Successful Authentication to Trusted AP
,12,Authentication,2026-07-06T19:15:10.741475000Z,-36,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ca:21:2f:d1:2f:b9,,0,Successful Authentication to Trusted AP
,13,Authentication,2026-07-06T19:15:10.747361000Z,-36,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ca:21:2f:d1:2f:b9,,0,Successful Authentication to Trusted AP
,14,Authentication,2026-07-06T19:15:10.753459000Z,-37,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ca:21:2f:d1:2f:b9,,0,Successful Authentication to Trusted AP
Dragonblood DoS,15,Authentication,2026-07-06T19:15:10.793525000Z,-73,,78:72:64:ea:b9:14,7e:bc:38:c2:cd:11,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,16,Authentication,2026-07-06T19:15:10.845758000Z,-71,,78:72:64:ea:b9:14,06:f2:56:b6:2c:9c,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,17,Authentication,2026-07-06T19:15:10.911286000Z,-70,,78:72:64:ea:b9:14,82:d6:90:83:c1:17,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,18,Authentication,2026-07-06T19:15:10.944056000Z,-70,,78:72:64:ea:b9:14,42:5c:d7:be:26:bc,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,19,Authentication,2026-07-06T19:15:10.948958000Z,-36,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,3a:07:73:e0:bb:b6,,0,Successful Authentication to Trusted AP
,20,Authentication,2026-07-06T19:15:10.955002000Z,-36,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,3a:07:73:e0:bb:b6,,0,Successful Authentication to Trusted AP
,21,Authentication,2026-07-06T19:15:10.960838000Z,-37,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,3a:07:73:e0:bb:b6,,0,Successful Authentication to Trusted AP
,22,Authentication,2026-07-06T19:15:10.966566000Z,-35,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,3a:07:73:e0:bb:b6,,0,Successful Authentication to Trusted AP
Dragonblood DoS,23,Authentication,2026-07-06T19:15:11.009593000Z,-72,,78:72:64:ea:b9:14,72:d5:5c:d8:8f:3f,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,24,Authentication,2026-07-06T19:15:11.075129000Z,-71,,78:72:64:ea:b9:14,da:30:2f:f1:f2:e1,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,25,Authentication,2026-07-06T19:15:11.107897000Z,-70,,78:72:64:ea:b9:14,ca:21:2f:d1:2f:b9,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,26,Authentication,2026-07-06T19:15:11.158507000Z,-37,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,5e:37:0c:c7:77:c5,,0,Successful Authentication to Trusted AP
,27,Authentication,2026-07-06T19:15:11.164500000Z,-37,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,5e:37:0c:c7:77:c5,,0,Successful Authentication to Trusted AP
,28,Authentication,2026-07-06T19:15:11.170389000Z,-35,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,5e:37:0c:c7:77:c5,,0,Successful Authentication to Trusted AP
,29,Authentication,2026-07-06T19:15:11.178095000Z,-35,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,5e:37:0c:c7:77:c5,,0,Successful Authentication to Trusted AP
Dragonblood DoS,30,Authentication,2026-07-06T19:15:11.238972000Z,-70,,78:72:64:ea:b9:14,5e:37:0c:c7:77:c5,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,31,Authentication,2026-07-06T19:15:11.271747000Z,-70,,78:72:64:ea:b9:14,6a:8d:82:5e:de:57,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,32,Authentication,2026-07-06T19:15:11.337277000Z,-70,,78:72:64:ea:b9:14,7e:bc:38:c2:cd:11,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,33,Authentication,2026-07-06T19:15:11.378631000Z,-35,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,7e:bc:38:c2:cd:11,,0,Successful Authentication to Trusted AP
,34,Authentication,2026-07-06T19:15:11.383840000Z,-34,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,7e:bc:38:c2:cd:11,,0,Successful Authentication to Trusted AP
Dragonblood DoS,35,Authentication,2026-07-06T19:15:11.388521000Z,-72,,78:72:64:ea:b9:14,06:f2:56:b6:2c:9c,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,36,Authentication,2026-07-06T19:15:11.393127000Z,-35,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,7e:bc:38:c2:cd:11,,0,Successful Authentication to Trusted AP
,37,Authentication,2026-07-06T19:15:11.398956000Z,-36,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,7e:bc:38:c2:cd:11,,0,Successful Authentication to Trusted AP
