packet_number,tsf,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
1,24653591543,Data,159,34,-17,920,2,0,0,0,0,0,0,1,0,0
2,24653596553,Data,387,34,-17,920,2,0,0,0,0,0,0,1,0,0
3,24653607646,Data,179,34,-17,920,2,0,0,0,0,0,0,1,0,0
4,24653803504,Data,442,34,-17,920,2,0,0,0,0,0,0,1,0,0
5,24653871112,S1G Beacon,129,34,-17,920,3,1,,,,,,,0,0
6,24653907615,Data,387,34,-17,920,2,0,0,0,0,0,0,1,0,0
7,24653948209,Data,239,34,-18,920,2,0,0,0,0,0,0,1,0,0
8,24654011455,Data,426,34,-16,920,2,0,0,0,0,0,0,1,0,0
9,24654115559,Data,458,34,-16,920,2,0,0,0,0,0,0,1,0,0
10,24654219523,Data,387,34,-16,920,2,0,0,0,0,0,0,1,0,0
11,24654324157,Data,446,34,-17,920,2,0,0,0,0,0,0,1,0,0
12,24654427585,Data,440,34,-15,920,2,0,0,0,0,0,0,1,0,0
13,24654531583,Data,387,34,-16,920,2,0,0,0,0,0,0,1,0,0
14,24654635444,Data,442,34,-16,920,2,0,0,0,0,0,0,1,0,0
15,24654690315,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
16,24654739580,Data,452,34,-16,920,2,0,0,0,0,0,0,1,0,0
17,24655347486,Data,287,34,-17,920,2,0,0,0,0,0,0,1,0,0
18,24655509521,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
19,24656328722,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,0
20,24657147927,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
21,24657598713,QoS Data,149,34,-15,920,2,8,1,0,0,0,0,1,720,0
23,24657601284,QoS Data,149,34,-19,920,2,8,0,0,0,0,0,1,720,0
25,24657606974,QoS Data,131,34,-9,920,2,8,1,0,0,0,0,1,720,0
27,24657609389,QoS Data,131,34,-19,920,2,8,0,0,0,0,0,1,720,0
29,24657839010,QoS Data,128,34,-14,920,2,8,1,0,0,0,0,1,720,0
31,24657841699,QoS Data,128,34,-19,920,2,8,0,0,0,0,0,1,720,0
33,24657967131,S1G Beacon,61,34,-15,920,3,1,,,,,,,0,0
34,24658371465,Data,287,34,-14,920,2,0,0,0,0,0,0,1,0,0
35,24658786333,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
36,24659052674,Data,158,34,-15,920,2,0,0,0,0,0,0,1,0,0
37,24659605590,S1G Beacon,61,34,-14,920,3,1,,,,,,,0,0
38,24660424738,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
39,24661243942,S1G Beacon,61,34,-14,920,3,1,,,,,,,0,0
40,24661395517,Data,287,34,-14,920,2,0,0,0,0,0,0,1,0,0
41,24662063147,S1G Beacon,129,34,-14,920,3,1,,,,,,,0,0
42,24662622405,QoS Data,149,34,-14,920,2,8,1,0,0,0,0,1,720,0
44,24662624663,QoS Data,149,34,-18,920,2,8,0,0,0,0,0,1,720,0
46,24662630300,QoS Data,131,34,-8,920,2,8,1,0,0,0,0,1,720,0
48,24662632872,QoS Data,131,34,-18,920,2,8,0,0,0,0,0,1,720,0
50,24662838907,QoS Data,128,34,-15,920,2,8,1,0,0,0,0,1,720,0
52,24662841544,QoS Data,128,34,-19,920,2,8,0,0,0,0,0,1,720,0
54,24662882349,S1G Beacon,61,34,-15,920,3,1,,,,,,,0,0
55,24663701554,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
56,24664419468,Data,287,34,-15,920,2,0,0,0,0,0,0,1,0,0
57,24664520757,S1G Beacon,61,34,-15,920,3,1,,,,,,,0,0
58,24665339958,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
59,24666159160,S1G Beacon,61,34,-15,920,3,1,,,,,,,0,0
60,24666978368,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
61,24667279430,Data,132,34,-15,920,2,0,0,0,0,0,0,1,0,0
62,24667443504,Data,287,34,-14,920,2,0,0,0,0,0,0,1,0,0
63,24667650042,QoS Data,148,34,-14,920,2,8,1,0,1,0,0,1,720,0
65,24667652457,QoS Data,148,34,-19,920,2,8,0,0,0,0,0,1,720,0
67,24667658146,QoS Data,131,34,-9,920,2,8,1,0,0,0,0,1,720,0
69,24667660560,QoS Data,131,34,-19,920,2,8,0,0,0,0,0,1,720,0
71,24667724933,Authentication,166,34,-65,920,0,11,0,0,0,0,0,0,0,0
72,24667797572,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,0
73,24667805826,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
74,24667810675,Authentication,166,34,-13,920,0,11,0,0,0,0,0,0,720,0
75,24667816354,Authentication,166,34,-13,920,0,11,0,0,1,0,0,0,720,0
76,24667827818,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
77,24667838794,QoS Data,128,34,-13,920,2,8,1,0,0,0,0,1,720,0
79,24667841394,QoS Data,128,34,-19,920,2,8,0,0,0,0,0,1,720,0
81,24667888773,Authentication,166,34,-64,920,0,11,0,0,0,0,0,0,0,0
82,24667941978,Authentication,166,34,-13,920,0,11,0,0,0,0,0,0,720,0
83,24667947347,Authentication,166,34,-14,920,0,11,0,0,1,0,0,0,720,0
84,24667953338,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
85,24667959016,Authentication,166,34,-15,920,0,11,0,0,1,0,0,0,720,0
86,24667987075,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
87,24668052611,Authentication,166,34,-65,920,0,11,0,0,0,0,0,0,0,0
88,24668076229,Authentication,166,34,-15,920,0,11,0,0,0,0,0,0,720,0
89,24668088105,Authentication,166,34,-15,920,0,11,0,0,1,0,0,0,720,0
90,24668093995,Authentication,166,34,-14,920,0,11,0,0,1,0,0,0,720,0
91,24668142781,Authentication,166,34,-15,920,0,11,0,0,0,0,0,0,720,0
92,24668148614,Authentication,166,34,-15,920,0,11,0,0,1,0,0,0,720,0
93,24668155285,Authentication,166,34,-14,920,0,11,0,0,1,0,0,0,720,0
94,24668161119,Authentication,166,34,-15,920,0,11,0,0,1,0,0,0,720,0
95,24668216450,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
96,24668254737,Authentication,166,34,-16,920,0,11,0,0,0,0,0,0,720,0
97,24668260572,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
98,24668266354,Authentication,166,34,-15,920,0,11,0,0,1,0,0,0,720,0
99,24668272035,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
100,24668397704,Authentication,166,34,-16,920,0,11,0,0,0,0,0,0,720,0
101,24668403693,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
102,24668409579,Authentication,166,34,-14,920,0,11,0,0,1,0,0,0,720,0
103,24668415415,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
104,24668478593,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
105,24668489678,Authentication,166,34,-16,920,0,11,0,0,0,0,0,0,720,0
106,24668495980,Data,132,34,-16,920,2,0,0,0,0,0,0,1,0,0
107,24668499649,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
108,24668505692,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
109,24668511527,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
110,24668576895,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
111,24668590791,Authentication,166,34,-16,920,0,11,0,0,0,0,0,0,720,0
112,24668596679,Authentication,166,34,-15,920,0,11,0,0,1,0,0,0,720,0
113,24668602460,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
114,24668608139,Authentication,166,34,-15,920,0,11,0,0,1,0,0,0,720,0
115,24668616774,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
116,24668642431,Authentication,166,34,-64,920,0,11,0,0,0,0,0,0,0,0
117,24668648980,Authentication,166,34,-16,920,0,11,0,0,0,0,0,0,720,0
118,24668654868,Authentication,166,34,-15,920,0,11,0,0,1,0,0,0,720,0
119,24668660651,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
120,24668666488,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
121,24668740734,Authentication,166,34,-64,920,0,11,0,0,0,0,0,0,0,0
122,24668821960,Authentication,166,34,-16,920,0,11,0,0,0,0,0,0,720,0
123,24668828006,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
124,24668833684,Authentication,166,34,-15,920,0,11,0,0,1,0,0,0,720,0
125,24668839038,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
126,24668843727,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
127,24668880451,Authentication,166,34,-15,920,0,11,0,0,0,0,0,0,720,0
128,24668886297,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
129,24668892236,Authentication,166,34,-15,920,0,11,0,0,1,0,0,0,720,0
130,24668898124,Authentication,166,34,-15,920,0,11,0,0,1,0,0,0,720,0
131,24668904574,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
132,24668955547,Authentication,166,34,-15,920,0,11,0,0,0,0,0,0,720,0
133,24668961382,Authentication,166,34,-15,920,0,11,0,0,1,0,0,0,720,0
134,24668967114,Authentication,166,34,-15,920,0,11,0,0,1,0,0,0,720,0
135,24668973105,Authentication,166,34,-15,920,0,11,0,0,1,0,0,0,720,0
136,24669002877,Authentication,166,34,-64,920,0,11,0,0,0,0,0,0,0,0
137,24669014720,Authentication,166,34,-15,920,0,11,0,0,0,0,0,0,720,0
138,24669020503,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
139,24669026392,Authentication,166,34,-15,920,0,11,0,0,1,0,0,0,720,0
140,24669032176,Authentication,166,34,-15,920,0,11,0,0,1,0,0,0,720,0
141,24669077627,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
142,24669088772,Authentication,166,34,-17,920,0,11,0,0,0,0,0,0,720,0
143,24669094607,Authentication,166,34,-15,920,0,11,0,0,1,0,0,0,720,0
144,24669100285,Authentication,166,34,-15,920,0,11,0,0,1,0,0,0,720,0
145,24669106070,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
146,24669166716,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
147,24669173173,Authentication,166,34,-17,920,0,11,0,0,0,0,0,0,720,0
148,24669178852,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
149,24669190473,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
150,24669265019,Authentication,166,34,-64,920,0,11,0,0,0,0,0,0,0,0
151,24669271269,Authentication,166,34,-16,920,0,11,0,0,0,0,0,0,720,0
152,24669276949,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
153,24669282783,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
154,24669288724,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
155,24669330555,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
156,24669345750,Authentication,166,34,-18,920,0,11,0,0,0,0,0,0,720,0
157,24669351481,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
158,24669357160,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
159,24669363202,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
160,24669428858,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
161,24669435976,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
