attack_type,packet Number,event_type,time_stamp,signal_strength,ssid,bssid,src,dst,reason,status,details
Dragonblood DoS,1363,Authentication,2026-06-27T09:37:53.494574000Z,-58,,78:72:64:ea:b9:14,d2:a9:cb:6a:a6:12,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,1364,Authentication,2026-06-27T09:37:53.527338000Z,-59,,78:72:64:ea:b9:14,d2:a9:cb:6a:a6:12,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,1365,Authentication,2026-06-27T09:37:53.545764000Z,-57,,78:72:64:ea:b9:14,d2:a9:cb:6a:a6:12,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,1366,Authentication,2026-06-27T09:37:53.560104000Z,-57,,78:72:64:ea:b9:14,d2:a9:cb:6a:a6:12,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1367,Authentication,2026-06-27T09:37:53.577114000Z,-20,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,d2:a9:cb:6a:a6:12,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1368,Authentication,2026-06-27T09:37:53.583678000Z,-21,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,d2:a9:cb:6a:a6:12,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1369,Authentication,2026-06-27T09:37:53.590238000Z,-21,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,d2:a9:cb:6a:a6:12,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1370,Authentication,2026-06-27T09:37:53.596231000Z,-21,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,d2:a9:cb:6a:a6:12,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1371,Authentication,2026-06-27T09:37:53.625645000Z,-59,,78:72:64:ea:b9:14,d2:a9:cb:6a:a6:12,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1372,Authentication,2026-06-27T09:37:53.635428000Z,-21,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,d2:a9:cb:6a:a6:12,,126,Unsuccessful Authentication (check status code) to Trusted AP
