packet_number,timestamp,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
71,2026-06-27T09:33:08.945819000Z,S1G Beacon,129,34,-28,920,3,1,,,,,,,0,0
72,2026-06-27T09:33:09.201695000Z,QoS Data,148,34,-17,920,2,8,1,0,0,0,0,1,720,0
74,2026-06-27T09:33:09.203790000Z,QoS Data,148,34,-31,920,2,8,0,0,0,0,0,1,720,0
76,2026-06-27T09:33:09.209028000Z,QoS Data,131,34,-30,920,2,8,1,0,0,0,0,1,720,0
78,2026-06-27T09:33:09.211476000Z,QoS Data,131,34,-30,920,2,8,0,0,0,0,0,1,720,0
80,2026-06-27T09:33:09.291306000Z,QoS Data,128,34,-16,920,2,8,1,0,0,0,0,1,720,0
82,2026-06-27T09:33:09.294376000Z,QoS Data,128,34,-31,920,2,8,0,0,0,0,0,1,720,0
83,2026-06-27T09:33:09.763251000Z,S1G Beacon,61,34,-27,920,3,1,,,,,,,0,0
85,2026-06-27T09:33:10.584299000Z,S1G Beacon,129,34,-22,920,3,1,,,,,,,0,0
86,2026-06-27T09:33:11.401700000Z,S1G Beacon,61,34,-25,920,3,1,,,,,,,0,0
87,2026-06-27T09:33:11.812880000Z,Data,287,34,-27,920,2,0,0,0,0,0,0,1,0,0
88,2026-06-27T09:33:12.222745000Z,S1G Beacon,129,34,-28,920,3,1,,,,,,,0,0
89,2026-06-27T09:33:13.040153000Z,S1G Beacon,61,34,-31,920,3,1,,,,,,,0,0
90,2026-06-27T09:33:13.861181000Z,S1G Beacon,129,34,-21,920,3,1,,,,,,,0,0
91,2026-06-27T09:33:14.224005000Z,QoS Data,149,34,-14,920,2,8,1,0,0,0,0,1,720,0
93,2026-06-27T09:33:14.226461000Z,QoS Data,149,34,-29,920,2,8,0,0,0,0,0,1,720,0
95,2026-06-27T09:33:14.232219000Z,QoS Data,131,34,-22,920,2,8,1,0,0,0,0,1,720,0
97,2026-06-27T09:33:14.234411000Z,QoS Data,131,34,-28,920,2,8,0,0,0,0,0,1,720,0
99,2026-06-27T09:33:14.291322000Z,QoS Data,128,34,-14,920,2,8,1,0,0,0,0,1,720,0
101,2026-06-27T09:33:14.471465000Z,Data,378,34,-22,920,2,0,0,0,0,0,0,1,0,0
102,2026-06-27T09:33:14.575430000Z,Data,387,34,-24,920,2,0,0,0,0,0,0,1,0,0
103,2026-06-27T09:33:14.678589000Z,S1G Beacon,61,34,-22,920,3,1,,,,,,,0,0
104,2026-06-27T09:33:14.785072000Z,Data,442,34,-24,920,2,0,0,0,0,0,0,1,0,0
105,2026-06-27T09:33:14.836708000Z,Data,287,34,-22,920,2,0,0,0,0,0,0,1,0,0
106,2026-06-27T09:33:14.887546000Z,Data,387,34,-21,920,2,0,0,0,0,0,0,1,0,0
107,2026-06-27T09:33:14.992431000Z,Data,426,34,-22,920,2,0,0,0,0,0,0,1,0,0
108,2026-06-27T09:33:15.097423000Z,Data,458,34,-22,920,2,0,0,0,0,0,0,1,0,0
109,2026-06-27T09:33:15.199687000Z,Data,387,34,-20,920,2,0,0,0,0,0,0,1,0,0
110,2026-06-27T09:33:15.305065000Z,Data,446,34,-20,920,2,0,0,0,0,0,0,1,0,0
111,2026-06-27T09:33:15.408924000Z,Data,440,34,-21,920,2,0,0,0,0,0,0,1,0,0
112,2026-06-27T09:33:15.499613000Z,S1G Beacon,129,34,-21,920,3,1,,,,,,,0,0
113,2026-06-27T09:33:15.511630000Z,Data,387,34,-19,920,2,0,0,0,0,0,0,1,0,0
114,2026-06-27T09:33:15.616934000Z,Data,442,34,-21,920,2,0,0,0,0,0,0,1,0,0
115,2026-06-27T09:33:15.721311000Z,Data,452,34,-22,920,2,0,0,0,0,0,0,1,0,0
116,2026-06-27T09:33:16.317049000Z,S1G Beacon,61,34,-22,920,3,1,,,,,,,0,0
117,2026-06-27T09:33:17.138101000Z,S1G Beacon,129,34,-20,920,3,1,,,,,,,0,0
118,2026-06-27T09:33:17.860950000Z,Data,287,34,-20,920,2,0,0,0,0,0,0,1,0,0
119,2026-06-27T09:33:17.955499000Z,S1G Beacon,61,34,-20,920,3,1,,,,,,,0,0
121,2026-06-27T09:33:18.776516000Z,S1G Beacon,129,34,-22,920,3,1,,,,,,,0,0
122,2026-06-27T09:33:19.246995000Z,QoS Data,149,34,-12,920,2,8,1,0,0,0,0,1,720,0
124,2026-06-27T09:33:19.255463000Z,QoS Data,131,34,-42,920,2,8,1,0,0,0,0,1,720,0
127,2026-06-27T09:33:19.291347000Z,QoS Data,128,34,-12,920,2,8,1,0,0,0,0,1,720,0
129,2026-06-27T09:33:19.593951000Z,S1G Beacon,61,34,-25,920,3,1,,,,,,,0,0
