host_timestamp,local_time,cpu_used_pct,ram_used_pct
1782740136.8878539,2026-06-29 15:35:36,0.0,67.32
1782740141.889811,2026-06-29 15:35:41,35.2,67.32
1782740146.8955672,2026-06-29 15:35:46,30.4,67.32
1782740151.9140577,2026-06-29 15:35:51,31.08,67.32
1782740156.9323843,2026-06-29 15:35:56,32.67,67.32
1782740161.8930094,2026-06-29 15:36:01,32.26,67.32
1782740166.8984504,2026-06-29 15:36:06,33.33,67.32
1782740171.8953714,2026-06-29 15:36:11,30.46,67.32
1782740176.9031372,2026-06-29 15:36:16,34.93,67.32
1782740181.8971238,2026-06-29 15:36:21,31.2,67.32
1782740186.9120736,2026-06-29 15:36:26,31.74,67.32
1782740191.899859,2026-06-29 15:36:31,33.67,67.32
1782740196.9019425,2026-06-29 15:36:36,33.4,67.32
1782740201.903714,2026-06-29 15:36:41,31.0,67.32
1782740206.9047496,2026-06-29 15:36:46,34.6,67.32
1782740211.9048336,2026-06-29 15:36:51,31.8,67.32
1782740216.906389,2026-06-29 15:36:56,31.54,67.32
1782740221.9468527,2026-06-29 15:37:01,33.2,67.32
1782740226.9152298,2026-06-29 15:37:06,33.6,67.32
1782740231.910431,2026-06-29 15:37:11,31.0,67.32
1782740236.9274235,2026-06-29 15:37:16,31.74,67.32
1782740241.9136786,2026-06-29 15:37:21,33.67,67.32
1782740246.9144878,2026-06-29 15:37:26,31.8,67.32
1782740251.9163685,2026-06-29 15:37:31,31.54,67.32
1782740256.9420488,2026-06-29 15:37:36,34.53,67.32
1782740261.9248536,2026-06-29 15:37:41,31.86,67.32
1782740266.9178333,2026-06-29 15:37:46,32.0,67.32
1782740271.9334373,2026-06-29 15:37:51,30.74,67.32
1782740276.9183044,2026-06-29 15:37:56,35.07,67.32
1782740281.92491,2026-06-29 15:38:01,31.2,67.32
1782740286.9201193,2026-06-29 15:38:06,34.2,67.32
1782740291.9206717,2026-06-29 15:38:11,33.4,67.32
1782740296.9353843,2026-06-29 15:38:16,31.74,67.32
1782740301.9227202,2026-06-29 15:38:21,31.06,67.32
1782740306.950068,2026-06-29 15:38:26,33.86,67.32
1782740311.9243436,2026-06-29 15:38:31,31.53,67.32
1782740316.9250503,2026-06-29 15:38:36,33.6,67.32
1782740321.9458892,2026-06-29 15:38:41,30.88,67.32
1782740326.9421947,2026-06-29 15:38:46,34.2,67.32
1782740331.9256766,2026-06-29 15:38:51,30.92,67.32
1782740336.926644,2026-06-29 15:38:56,31.4,67.32
1782740341.9712284,2026-06-29 15:39:01,33.86,67.32
1782740346.9386113,2026-06-29 15:39:06,57.86,67.32
1782740351.9323623,2026-06-29 15:39:11,45.2,67.32
1782740356.9476948,2026-06-29 15:39:16,44.82,67.32
1782740361.9328613,2026-06-29 15:39:21,44.78,67.32
1782740366.954779,2026-06-29 15:39:26,45.22,67.32
1782740371.935138,2026-06-29 15:39:31,46.59,67.32
1782740376.9353914,2026-06-29 15:39:36,47.0,67.32
1782740381.9524975,2026-06-29 15:39:41,45.02,67.32
1782740386.9383817,2026-06-29 15:39:46,45.89,67.32
1782740391.9784632,2026-06-29 15:39:51,46.51,67.32
1782740396.9388309,2026-06-29 15:39:56,43.89,67.32
1782740401.939865,2026-06-29 15:40:01,45.4,67.32
1782740406.9528582,2026-06-29 15:40:06,47.31,67.32
1782740411.9425013,2026-06-29 15:40:11,43.69,67.32
1782740416.9740055,2026-06-29 15:40:16,44.93,67.32
1782740421.9620721,2026-06-29 15:40:21,46.09,67.32
1782740426.9425108,2026-06-29 15:40:26,45.78,67.32
1782740431.96675,2026-06-29 15:40:31,43.74,67.32
1782740436.9538937,2026-06-29 15:40:36,45.47,67.32
1782740441.9506183,2026-06-29 15:40:41,43.91,67.32
1782740446.9914093,2026-06-29 15:40:46,48.81,67.32
1782740451.9655006,2026-06-29 15:40:51,43.66,67.32
1782740456.9473512,2026-06-29 15:40:56,44.49,67.32
1782740461.9498405,2026-06-29 15:41:01,45.2,67.32
1782740466.969971,2026-06-29 15:41:06,47.11,67.32
1782740471.948822,2026-06-29 15:41:11,44.89,67.32
1782740476.974023,2026-06-29 15:41:16,46.11,67.32
1782740482.0159404,2026-06-29 15:41:22,43.85,67.32
1782740486.9546063,2026-06-29 15:41:26,45.05,67.32
1782740491.948764,2026-06-29 15:41:31,46.4,67.32
1782740496.9504998,2026-06-29 15:41:36,45.0,67.32
1782740501.9728227,2026-06-29 15:41:41,51.2,67.32
1782740506.9750671,2026-06-29 15:41:46,51.9,67.32
1782740511.974223,2026-06-29 15:41:51,43.6,67.32
1782740516.9985616,2026-06-29 15:41:56,46.12,67.32
1782740521.956862,2026-06-29 15:42:01,44.96,67.32
1782740526.9571815,2026-06-29 15:42:06,46.71,67.32
1782740531.9734597,2026-06-29 15:42:11,43.91,67.32
1782740536.957825,2026-06-29 15:42:16,46.09,67.32
1782740542.0019264,2026-06-29 15:42:21,44.93,67.32
1782740546.962284,2026-06-29 15:42:26,46.48,67.32
1782740551.9632266,2026-06-29 15:42:31,44.4,67.32
1782740556.963918,2026-06-29 15:42:36,46.6,67.32
1782740561.9674892,2026-06-29 15:42:41,40.12,67.32
1782740566.988973,2026-06-29 15:42:46,46.71,67.32
1782740571.9753811,2026-06-29 15:42:51,47.29,67.32
1782740576.9673765,2026-06-29 15:42:56,43.8,67.32
1782740581.9830186,2026-06-29 15:43:01,43.31,67.32
1782740586.970752,2026-06-29 15:43:06,47.49,67.32
1782740592.024463,2026-06-29 15:43:12,45.63,67.32
1782740596.9705427,2026-06-29 15:43:16,47.58,67.32
1782740601.9982169,2026-06-29 15:43:21,42.35,67.32
1782740607.0108774,2026-06-29 15:43:27,45.71,67.32
1782740611.9742486,2026-06-29 15:43:31,44.96,67.32
1782740616.977289,2026-06-29 15:43:36,46.0,67.32
1782740621.9847507,2026-06-29 15:43:41,44.51,67.32
1782740626.9956927,2026-06-29 15:43:46,46.31,67.32
1782740632.0084221,2026-06-29 15:43:52,44.22,67.32
1782740637.0329587,2026-06-29 15:43:57,46.41,67.32
1782740641.9847379,2026-06-29 15:44:01,45.25,67.32
1782740646.9855282,2026-06-29 15:44:06,47.8,67.32
1782740651.99771,2026-06-29 15:44:11,44.51,67.32
1782740656.9866366,2026-06-29 15:44:16,45.09,67.32
1782740661.9893239,2026-06-29 15:44:21,50.3,67.32
