attack_type,packet Number,event_type,time_stamp,signal_strength,ssid,bssid,src,dst,reason,status,details
,1,S1G Beacon,2026-07-07T15:25:28.549468000Z,-66,H7608,,78:72:64:ea:b9:14,,,,
,2,S1G Beacon,2026-07-07T15:25:28.916961000Z,-10,H7608,,9c:04:b6:46:07:34,,,,
,3,S1G Beacon,2026-07-07T15:25:29.366835000Z,-66,,,78:72:64:ea:b9:14,,,,
,4,S1G Beacon,2026-07-07T15:25:29.734381000Z,-12,,,9c:04:b6:46:07:34,,,,
,5,S1G Beacon,2026-07-07T15:25:30.187861000Z,-66,H7608,,78:72:64:ea:b9:14,,,,
,6,S1G Beacon,2026-07-07T15:25:30.555421000Z,-11,H7608,,9c:04:b6:46:07:34,,,,
,7,S1G Beacon,2026-07-07T15:25:31.005278000Z,-66,,,78:72:64:ea:b9:14,,,,
,9,S1G Beacon,2026-07-07T15:25:31.372830000Z,-12,,,9c:04:b6:46:07:34,,,,
,10,S1G Beacon,2026-07-07T15:25:31.826307000Z,-69,H7608,,78:72:64:ea:b9:14,,,,
,14,S1G Beacon,2026-07-07T15:25:32.193851000Z,-10,H7608,,9c:04:b6:46:07:34,,,,
,28,S1G Beacon,2026-07-07T15:25:32.643725000Z,-67,,,78:72:64:ea:b9:14,,,,
,33,S1G Beacon,2026-07-07T15:25:33.011277000Z,-10,,,9c:04:b6:46:07:34,,,,
,36,S1G Beacon,2026-07-07T15:25:33.464760000Z,-66,H7608,,78:72:64:ea:b9:14,,,,
,37,S1G Beacon,2026-07-07T15:25:33.832311000Z,-10,H7608,,9c:04:b6:46:07:34,,,,
,39,S1G Beacon,2026-07-07T15:25:34.282179000Z,-67,,,78:72:64:ea:b9:14,,,,
,40,S1G Beacon,2026-07-07T15:25:34.649755000Z,-10,,,9c:04:b6:46:07:34,,,,
,42,S1G Beacon,2026-07-07T15:25:35.103209000Z,-67,H7608,,78:72:64:ea:b9:14,,,,
,43,S1G Beacon,2026-07-07T15:25:35.470763000Z,-12,H7608,,9c:04:b6:46:07:34,,,,
,44,S1G Beacon,2026-07-07T15:25:35.920636000Z,-68,,,78:72:64:ea:b9:14,,,,
,45,S1G Beacon,2026-07-07T15:25:36.288171000Z,-11,,,9c:04:b6:46:07:34,,,,
,46,S1G Beacon,2026-07-07T15:25:36.741679000Z,-67,H7608,,78:72:64:ea:b9:14,,,,
,47,S1G Beacon,2026-07-07T15:25:37.109203000Z,-10,H7608,,9c:04:b6:46:07:34,,,,
,56,S1G Beacon,2026-07-07T15:25:37.559088000Z,-68,,,78:72:64:ea:b9:14,,,,
,60,S1G Beacon,2026-07-07T15:25:37.926614000Z,-12,,,9c:04:b6:46:07:34,,,,
,61,S1G Beacon,2026-07-07T15:25:38.380111000Z,-66,H7608,,78:72:64:ea:b9:14,,,,
,62,S1G Beacon,2026-07-07T15:25:38.747656000Z,-10,H7608,,9c:04:b6:46:07:34,,,,
,63,S1G Beacon,2026-07-07T15:25:39.197545000Z,-68,,,78:72:64:ea:b9:14,,,,
,64,S1G Beacon,2026-07-07T15:25:39.565076000Z,-9,,,9c:04:b6:46:07:34,,,,
,65,S1G Beacon,2026-07-07T15:25:40.018565000Z,-68,H7608,,78:72:64:ea:b9:14,,,,
,67,S1G Beacon,2026-07-07T15:25:40.386104000Z,-10,H7608,,9c:04:b6:46:07:34,,,,
,68,S1G Beacon,2026-07-07T15:25:41.203571000Z,-10,,,9c:04:b6:46:07:34,,,,
,69,S1G Beacon,2026-07-07T15:25:41.657017000Z,-72,H7608,,78:72:64:ea:b9:14,,,,
,70,S1G Beacon,2026-07-07T15:25:42.024559000Z,-11,H7608,,9c:04:b6:46:07:34,,,,
,77,S1G Beacon,2026-07-07T15:25:42.474432000Z,-66,,,78:72:64:ea:b9:14,,,,
,81,S1G Beacon,2026-07-07T15:25:42.841979000Z,-10,,,9c:04:b6:46:07:34,,,,
,83,S1G Beacon,2026-07-07T15:25:43.295463000Z,-67,H7608,,78:72:64:ea:b9:14,,,,
,84,S1G Beacon,2026-07-07T15:25:43.663416000Z,-11,H7608,,9c:04:b6:46:07:34,,,,
,85,S1G Beacon,2026-07-07T15:25:44.112885000Z,-66,,,78:72:64:ea:b9:14,,,,
,87,S1G Beacon,2026-07-07T15:25:44.480838000Z,-10,,,9c:04:b6:46:07:34,,,,
,88,S1G Beacon,2026-07-07T15:25:45.301457000Z,-10,H7608,,9c:04:b6:46:07:34,,,,
,89,S1G Beacon,2026-07-07T15:25:45.751338000Z,-66,,,78:72:64:ea:b9:14,,,,
,90,S1G Beacon,2026-07-07T15:25:46.118871000Z,-10,,,9c:04:b6:46:07:34,,,,
,92,S1G Beacon,2026-07-07T15:25:46.572371000Z,-68,H7608,,78:72:64:ea:b9:14,,,,
,93,S1G Beacon,2026-07-07T15:25:46.939902000Z,-10,H7608,,9c:04:b6:46:07:34,,,,
,94,S1G Beacon,2026-07-07T15:25:47.389791000Z,-66,,,78:72:64:ea:b9:14,,,,
,105,S1G Beacon,2026-07-07T15:25:47.757317000Z,-10,,,9c:04:b6:46:07:34,,,,
,106,S1G Beacon,2026-07-07T15:25:48.210822000Z,-65,H7608,,78:72:64:ea:b9:14,,,,
,107,S1G Beacon,2026-07-07T15:25:48.578353000Z,-10,H7608,,9c:04:b6:46:07:34,,,,
,108,S1G Beacon,2026-07-07T15:25:49.028232000Z,-67,,,78:72:64:ea:b9:14,,,,
,110,S1G Beacon,2026-07-07T15:25:49.395766000Z,-11,,,9c:04:b6:46:07:34,,,,
,111,S1G Beacon,2026-07-07T15:25:50.216799000Z,-11,H7608,,9c:04:b6:46:07:34,,,,
,112,S1G Beacon,2026-07-07T15:25:50.666682000Z,-71,,,78:72:64:ea:b9:14,,,,
,113,S1G Beacon,2026-07-07T15:25:51.034212000Z,-11,,,9c:04:b6:46:07:34,,,,
,114,S1G Beacon,2026-07-07T15:25:51.487716000Z,-68,H7608,,78:72:64:ea:b9:14,,,,
,116,S1G Beacon,2026-07-07T15:25:51.855241000Z,-10,H7608,,9c:04:b6:46:07:34,,,,
,117,S1G Beacon,2026-07-07T15:25:52.305138000Z,-69,,,78:72:64:ea:b9:14,,,,
,130,S1G Beacon,2026-07-07T15:25:53.126157000Z,-69,H7608,,78:72:64:ea:b9:14,,,,
,135,S1G Beacon,2026-07-07T15:25:53.493685000Z,-10,H7608,,9c:04:b6:46:07:34,,,,
,140,S1G Beacon,2026-07-07T15:25:53.943580000Z,-69,,,78:72:64:ea:b9:14,,,,
,144,S1G Beacon,2026-07-07T15:25:54.764619000Z,-68,H7608,,78:72:64:ea:b9:14,,,,
,145,S1G Beacon,2026-07-07T15:25:55.132140000Z,-10,H7608,,9c:04:b6:46:07:34,,,,
,147,S1G Beacon,2026-07-07T15:25:55.582034000Z,-69,,,78:72:64:ea:b9:14,,,,
,148,S1G Beacon,2026-07-07T15:25:55.949571000Z,-10,,,9c:04:b6:46:07:34,,,,
,149,S1G Beacon,2026-07-07T15:25:56.403065000Z,-71,H7608,,78:72:64:ea:b9:14,,,,
,150,S1G Beacon,2026-07-07T15:25:56.770589000Z,-10,H7608,,9c:04:b6:46:07:34,,,,
,151,S1G Beacon,2026-07-07T15:25:57.220492000Z,-71,,,78:72:64:ea:b9:14,,,,
,158,S1G Beacon,2026-07-07T15:25:57.588006000Z,-10,,,9c:04:b6:46:07:34,,,,
,163,S1G Beacon,2026-07-07T15:25:58.041514000Z,-69,H7608,,78:72:64:ea:b9:14,,,,
