packet_number,tsft,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
151,,S1G Beacon,61,34,-71,920,3,1,,,,,,,0,0
158,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
163,,S1G Beacon,129,34,-69,920,3,1,,,,,,,0,0
165,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
167,,S1G Beacon,61,34,-73,920,3,1,,,,,,,0,0
168,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
169,,S1G Beacon,129,34,-69,920,3,1,,,,,,,0,0
170,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
171,,S1G Beacon,61,34,-67,920,3,1,,,,,,,0,0
172,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
173,,S1G Beacon,129,34,-73,920,3,1,,,,,,,0,0
175,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
176,,S1G Beacon,61,34,-72,920,3,1,,,,,,,0,0
185,,S1G Beacon,129,34,-69,920,3,1,,,,,,,0,0
186,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
187,,S1G Beacon,61,34,-67,920,3,1,,,,,,,0,0
189,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
191,,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
192,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
193,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
194,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
195,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
196,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
197,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
198,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
200,,RTS,54,34,0,920,1,11,,,,0,0,0,2452,0
202,,RTS,54,34,0,920,1,11,,,,0,0,0,2452,0
204,,RTS,54,34,0,920,1,11,,,,0,0,0,2488,0
206,,RTS,54,34,0,920,1,11,,,,0,0,0,2488,0
208,,RTS,54,34,0,920,1,11,,,,0,0,0,2596,0
210,,RTS,54,34,0,920,1,11,,,,0,0,0,2596,0
212,,QoS Null,64,34,0,920,2,12,1,0,0,0,0,0,720,0
214,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
215,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
217,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
225,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
229,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
230,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
231,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
233,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
234,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
235,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
236,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
238,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
239,,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
240,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
243,,S1G Beacon,61,34,-73,920,3,1,,,,,,,0,0
245,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
258,,S1G Beacon,129,34,-68,920,3,1,,,,,,,0,0
262,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
267,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
268,,S1G Beacon,129,34,-71,920,3,1,,,,,,,0,0
270,,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
272,,S1G Beacon,61,34,-74,920,3,1,,,,,,,0,0
273,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
274,,S1G Beacon,129,34,-68,920,3,1,,,,,,,0,0
276,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
277,,S1G Beacon,61,34,-68,920,3,1,,,,,,,0,0
278,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
287,,S1G Beacon,129,34,-71,920,3,1,,,,,,,0,0
289,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
290,,S1G Beacon,61,34,-68,920,3,1,,,,,,,0,0
291,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
292,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
293,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
294,,S1G Beacon,61,34,-67,920,3,1,,,,,,,0,0
295,,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
297,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
298,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
300,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
301,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
302,,RTS,54,34,0,920,1,11,,,,0,0,0,2452,0
304,,RTS,54,34,0,920,1,11,,,,0,0,0,2488,0
306,,RTS,54,34,0,920,1,11,,,,0,0,0,2488,0
308,,RTS,54,34,0,920,1,11,,,,0,0,0,2596,0
309,,RTS,54,34,0,920,1,11,,,,0,0,0,2596,0
311,,RTS,54,34,0,920,1,11,,,,0,0,0,2596,0
313,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,0
314,,QoS Null,64,34,0,920,2,12,1,0,0,0,0,0,720,0
316,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
317,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
318,,RTS,54,34,0,920,1,11,,,,0,0,0,2452,0
320,,RTS,54,34,0,920,1,11,,,,0,0,0,2452,0
322,,RTS,54,34,0,920,1,11,,,,0,0,0,2488,0
324,,RTS,54,34,0,920,1,11,,,,0,0,0,2488,0
326,,RTS,54,34,0,920,1,11,,,,0,0,0,2596,0
328,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
329,,RTS,54,34,0,920,1,11,,,,0,0,0,2596,0
342,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,0
343,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
344,,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
345,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
346,,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
347,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
348,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
350,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
351,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
352,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
353,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
354,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
355,,RTS,54,34,0,920,1,11,,,,0,0,0,2416,0
362,,RTS,54,34,0,920,1,11,,,,0,0,0,2380,0
365,,RTS,54,34,0,920,1,11,,,,0,0,0,2416,0
368,,RTS,54,34,0,920,1,11,,,,0,0,0,2416,0
370,,RTS,54,34,0,920,1,11,,,,0,0,0,2488,0
372,,RTS,54,34,0,920,1,11,,,,0,0,0,2488,0
377,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
378,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
379,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
381,,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
382,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
383,,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
384,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
386,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
387,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
388,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
390,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
395,,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
411,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
416,,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
418,,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
419,,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
420,,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,0
422,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
423,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
424,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
425,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
426,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
427,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
428,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
433,,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,0
441,,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
442,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
443,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
444,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
445,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
446,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
447,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
449,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,0
450,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
451,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
452,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
453,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,0
461,,RTS,54,34,0,920,1,11,,,,0,0,0,2380,0
463,,RTS,54,34,0,920,1,11,,,,0,0,0,2380,0
465,,RTS,54,34,0,920,1,11,,,,0,0,0,2416,0
467,,RTS,54,34,0,920,1,11,,,,0,0,0,2416,0
469,,RTS,54,34,0,920,1,11,,,,0,0,0,2488,0
471,,RTS,54,34,0,920,1,11,,,,0,0,0,2488,0
473,,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
474,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
476,,QoS Null,64,34,-1,920,2,12,1,0,0,0,0,0,720,0
478,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
479,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
483,,RTS,54,34,0,920,1,11,,,,0,0,0,2380,0
488,,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
489,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
492,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,0
493,,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
495,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
497,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
498,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,0
506,,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
511,,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
514,,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
515,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
516,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
518,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
519,,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
520,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
521,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
522,,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
523,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
524,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
525,,RTS,54,34,0,920,1,11,,,,0,0,0,2416,0
528,,RTS,54,34,0,920,1,11,,,,0,0,0,2416,0
536,,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
544,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
550,,S1G Beacon,61,34,-8,920,3,1,,,,,,,0,1
555,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
557,,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
558,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
559,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
560,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
563,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
564,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
565,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
566,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
567,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
574,,RTS,54,34,0,920,1,11,,,,0,0,0,2380,0
579,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
581,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
582,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
583,,S1G Beacon,61,34,-67,920,3,1,,,,,,,0,0
584,,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
585,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
586,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
587,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
588,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
590,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
591,,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
598,,RTS,54,34,0,920,1,11,,,,0,0,0,2380,0
603,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
604,,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
605,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,0
606,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
607,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
609,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
610,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
611,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
613,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
614,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
615,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,0
617,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
622,,RTS,54,34,0,920,1,11,,,,0,0,0,2380,0
628,,RTS,54,34,0,920,1,11,,,,0,0,0,2380,0
630,,RTS,54,34,0,920,1,11,,,,0,0,0,2380,0
632,,RTS,54,34,0,920,1,11,,,,0,0,0,2416,0
634,,RTS,54,34,0,920,1,11,,,,0,0,0,2416,0
637,,RTS,54,34,0,920,1,11,,,,0,0,0,2488,0
641,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
643,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
644,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,0
645,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
646,,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
647,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
648,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
649,,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
651,,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
653,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
654,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,0
655,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
668,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
672,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
673,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
681,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
684,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
689,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
690,,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
691,,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
692,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
693,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
695,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
696,,RTS,54,34,0,920,1,11,,,,0,0,0,2416,0
708,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
709,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
710,,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
712,,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
713,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
715,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,0
717,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
718,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
719,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
720,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,0
721,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
722,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
732,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
734,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,0
735,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
736,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
737,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
738,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
739,,S1G Beacon,61,34,-67,920,3,1,,,,,,,0,0
741,,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
743,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
744,,S1G Beacon,61,34,-67,920,3,1,,,,,,,0,0
755,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
756,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
757,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
759,,S1G Beacon,61,34,-67,920,3,1,,,,,,,0,0
760,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
761,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
762,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
763,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
764,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
765,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
766,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
768,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
769,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
777,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
778,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
779,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
782,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
787,,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
792,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
797,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
798,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
799,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
800,,S1G Beacon,61,34,-9,920,3,1,,,,,,,0,1
810,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
811,,S1G Beacon,129,34,-9,920,3,1,,,,,,,0,1
812,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
813,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
814,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
815,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
816,,S1G Beacon,61,34,-68,920,3,1,,,,,,,0,0
817,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
819,,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
820,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
822,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
832,,S1G Beacon,129,34,-69,920,3,1,,,,,,,0,0
833,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
834,,S1G Beacon,61,34,-73,920,3,1,,,,,,,0,0
836,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
837,,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
838,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
839,,S1G Beacon,61,34,-67,920,3,1,,,,,,,0,0
841,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
842,,S1G Beacon,129,34,-68,920,3,1,,,,,,,0,0
843,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
846,,S1G Beacon,61,34,-68,920,3,1,,,,,,,0,0
847,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
854,,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
857,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
859,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
860,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
861,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,0
863,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
864,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
865,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
866,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
867,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
868,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
874,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
879,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
880,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
881,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
882,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
883,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
884,,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
886,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
891,,S1G Beacon,129,34,-68,920,3,1,,,,,,,0,0
900,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
910,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
912,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
913,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,0
918,,RTS,54,34,0,920,1,11,,,,0,0,0,2380,0
924,,RTS,54,34,0,920,1,11,,,,0,0,0,2380,0
926,,RTS,54,34,0,920,1,11,,,,0,0,0,2380,0
931,,S1G Beacon,129,34,-10,920,3,1,,,,,,,0,1
932,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
933,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
