packet_number,timestamp,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
6643,2026-06-29T14:22:33.917723000Z,Authentication,102,34,-19,920,0,11,0,0,1,0,0,0,720,0
6644,2026-06-29T14:22:33.921736000Z,Authentication,102,34,-19,920,0,11,0,0,1,0,0,0,720,0
6645,2026-06-29T14:22:33.937420000Z,Authentication,166,34,-53,920,0,11,0,0,0,0,0,0,0,0
6646,2026-06-29T14:22:33.943346000Z,Authentication,102,34,-20,920,0,11,0,0,0,0,0,0,720,0
6647,2026-06-29T14:22:33.947515000Z,Authentication,102,34,-19,920,0,11,0,0,1,0,0,0,720,0
6648,2026-06-29T14:22:33.951713000Z,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
6649,2026-06-29T14:22:33.954576000Z,Authentication,102,34,-20,920,0,11,0,0,1,0,0,0,720,0
6650,2026-06-29T14:22:33.958019000Z,Authentication,102,34,-19,920,0,11,0,0,1,0,0,0,720,0
6651,2026-06-29T14:22:34.002958000Z,Authentication,166,34,-53,920,0,11,0,0,0,0,0,0,0,0
6652,2026-06-29T14:22:34.008570000Z,Authentication,102,34,-19,920,0,11,0,0,0,0,0,0,720,0
6653,2026-06-29T14:22:34.012897000Z,Authentication,102,34,-20,920,0,11,0,0,1,0,0,0,720,0
6654,2026-06-29T14:22:34.016442000Z,Authentication,102,34,-19,920,0,11,0,0,1,0,0,0,720,0
6655,2026-06-29T14:22:34.020565000Z,Authentication,102,34,-20,920,0,11,0,0,1,0,0,0,720,0
6656,2026-06-29T14:22:34.064400000Z,Authentication,166,34,-54,920,0,11,0,0,0,0,0,0,0,0
6657,2026-06-29T14:22:34.070114000Z,Authentication,102,34,-19,920,0,11,0,0,0,0,0,0,720,0
6658,2026-06-29T14:22:34.074287000Z,Authentication,102,34,-20,920,0,11,0,0,1,0,0,0,720,0
6659,2026-06-29T14:22:34.078500000Z,Authentication,102,34,-20,920,0,11,0,0,1,0,0,0,720,0
6660,2026-06-29T14:22:34.101271000Z,Authentication,166,34,-53,920,0,11,0,0,0,0,0,0,0,0
6661,2026-06-29T14:22:34.106930000Z,Authentication,102,34,-19,920,0,11,0,0,0,0,0,0,720,0
6662,2026-06-29T14:22:34.110894000Z,Authentication,102,34,-19,920,0,11,0,0,1,0,0,0,720,0
6663,2026-06-29T14:22:34.114851000Z,Authentication,102,34,-19,920,0,11,0,0,1,0,0,0,720,0
6664,2026-06-29T14:22:34.119017000Z,Authentication,102,34,-19,920,0,11,0,0,1,0,0,0,720,0
6665,2026-06-29T14:22:34.166804000Z,Authentication,166,34,-51,920,0,11,0,0,0,0,0,0,0,0
6666,2026-06-29T14:22:34.172469000Z,Authentication,102,34,-19,920,0,11,0,0,0,0,0,0,720,0
6667,2026-06-29T14:22:34.176792000Z,Authentication,102,34,-19,920,0,11,0,0,1,0,0,0,720,0
6668,2026-06-29T14:22:34.180803000Z,Authentication,102,34,-19,920,0,11,0,0,1,0,0,0,720,0
6669,2026-06-29T14:22:34.185073000Z,Authentication,102,34,-20,920,0,11,0,0,1,0,0,0,720,0
6670,2026-06-29T14:22:34.199568000Z,Authentication,166,34,-53,920,0,11,0,0,0,0,0,0,0,0
6671,2026-06-29T14:22:34.206331000Z,Authentication,102,34,-19,920,0,11,0,0,0,0,0,0,720,0
6672,2026-06-29T14:22:34.214613000Z,Authentication,102,34,-20,920,0,11,0,0,1,0,0,0,720,0
6673,2026-06-29T14:22:34.218574000Z,Authentication,102,34,-19,920,0,11,0,0,1,0,0,0,720,0
6674,2026-06-29T14:22:34.238190000Z,Authentication,198,34,-53,920,0,11,0,0,0,0,0,0,0,0
6675,2026-06-29T14:22:34.248193000Z,Authentication,198,34,-54,920,0,11,0,0,0,0,0,0,0,0
6676,2026-06-29T14:22:34.265107000Z,Authentication,166,34,-54,920,0,11,0,0,0,0,0,0,0,0
6677,2026-06-29T14:22:34.275132000Z,Authentication,166,34,-19,920,0,11,0,0,0,0,0,0,720,0
6678,2026-06-29T14:22:34.280968000Z,Authentication,166,34,-19,920,0,11,0,0,1,0,0,0,720,0
6679,2026-06-29T14:22:34.292690000Z,Authentication,166,34,-21,920,0,11,0,0,1,0,0,0,720,0
6680,2026-06-29T14:22:34.298723000Z,Authentication,198,34,-51,920,0,11,0,0,0,0,0,0,0,0
6681,2026-06-29T14:22:34.305045000Z,Authentication,166,34,-52,920,0,11,0,0,0,0,0,0,0,0
6682,2026-06-29T14:22:34.363415000Z,Authentication,166,34,-51,920,0,11,0,0,0,0,0,0,0,0
6683,2026-06-29T14:22:34.428955000Z,Authentication,166,34,-53,920,0,11,0,0,0,0,0,0,0,0
6684,2026-06-29T14:22:34.438961000Z,Authentication,198,34,-55,920,0,11,0,0,0,0,0,0,0,0
6685,2026-06-29T14:22:34.448962000Z,Authentication,198,34,-53,920,0,11,0,0,0,0,0,0,0,0
6686,2026-06-29T14:22:34.461723000Z,Authentication,166,34,-52,920,0,11,0,0,0,0,0,0,0,0
6687,2026-06-29T14:22:34.488200000Z,Authentication,166,34,-19,920,0,11,0,0,0,0,0,0,720,0
6688,2026-06-29T14:22:34.493986000Z,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
6689,2026-06-29T14:22:34.499819000Z,Authentication,166,34,-19,920,0,11,0,0,1,0,0,0,720,0
6690,2026-06-29T14:22:34.505551000Z,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
6691,2026-06-29T14:22:34.516278000Z,Data,287,34,-19,920,2,0,0,0,0,0,0,1,0,0
6692,2026-06-29T14:22:34.527267000Z,Authentication,166,34,-52,920,0,11,0,0,0,0,0,0,0,0
6693,2026-06-29T14:22:34.537274000Z,Authentication,198,34,-55,920,0,11,0,0,0,0,0,0,0,0
6694,2026-06-29T14:22:34.558830000Z,Authentication,198,34,-51,920,0,11,0,0,0,0,0,0,0,0
6695,2026-06-29T14:22:34.568828000Z,Authentication,198,34,-53,920,0,11,0,0,0,0,0,0,0,0
6696,2026-06-29T14:22:34.593645000Z,Authentication,198,34,-53,920,0,11,0,0,0,0,0,0,0,0
6697,2026-06-29T14:22:34.625571000Z,Authentication,166,34,-52,920,0,11,0,0,0,0,0,0,0,0
6698,2026-06-29T14:22:34.635577000Z,Authentication,198,34,-53,920,0,11,0,0,0,0,0,0,0,0
6699,2026-06-29T14:22:34.645871000Z,Authentication,198,34,-54,920,0,11,0,0,0,0,0,0,0,0
6701,2026-06-29T14:22:34.656390000Z,Authentication,166,34,-22,920,0,11,0,0,1,0,0,0,720,0
6702,2026-06-29T14:22:34.662282000Z,Authentication,166,34,-19,920,0,11,0,0,1,0,0,0,720,0
6703,2026-06-29T14:22:34.667962000Z,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
6704,2026-06-29T14:22:34.691113000Z,Authentication,166,34,-53,920,0,11,0,0,0,0,0,0,0,0
6705,2026-06-29T14:22:34.701110000Z,Authentication,198,34,-53,920,0,11,0,0,0,0,0,0,0,0
6706,2026-06-29T14:22:34.708100000Z,Authentication,102,34,-19,920,0,11,0,0,0,0,0,0,720,0
6707,2026-06-29T14:22:34.712224000Z,Authentication,102,34,-19,920,0,11,0,0,1,0,0,0,720,0
6708,2026-06-29T14:22:34.716287000Z,Authentication,102,34,-20,920,0,11,0,0,1,0,0,0,720,0
6709,2026-06-29T14:22:34.720247000Z,Authentication,102,34,-20,920,0,11,0,0,1,0,0,0,720,0
6710,2026-06-29T14:22:34.728886000Z,Authentication,198,34,-56,920,0,11,0,0,0,0,0,0,0,0
6711,2026-06-29T14:22:34.733988000Z,Authentication,166,34,-20,920,0,11,0,0,0,0,0,0,720,0
6712,2026-06-29T14:22:34.739880000Z,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
