packet_number,tsf,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
1,608981182,S1G Beacon,61,34,-17,920,3,1,,,,,,,0,0
2,609709131,QoS Data,149,34,-18,920,2,8,1,0,0,0,0,1,720,0
4,609712558,QoS Data,149,34,-26,920,2,8,0,0,0,0,0,1,720,0
6,609721106,QoS Data,131,34,-17,920,2,8,1,0,0,0,0,1,720,0
9,609800385,S1G Beacon,129,34,-19,920,3,1,,,,,,,0,0
11,609924929,QoS Data,128,34,-26,920,2,8,0,0,0,0,0,1,720,0
13,610519705,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
14,610546329,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
15,610579097,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
16,610611864,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
17,610619591,S1G Beacon,61,34,-20,920,3,1,,,,,,,0,0
18,610644633,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
19,610689049,Authentication,166,34,-19,920,0,11,0,0,0,0,0,0,720,0
20,610694806,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
21,610699495,Authentication,166,34,-19,920,0,11,0,0,1,0,0,0,720,0
22,610711529,Authentication,166,34,-20,920,0,11,0,0,1,0,0,0,720,0
23,610717834,Data,287,34,-19,920,2,0,0,0,0,0,0,1,0,0
24,610732694,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
25,610749197,Authentication,166,34,-19,920,0,11,0,0,0,0,0,0,720,0
26,610754979,Authentication,166,34,-19,920,0,11,0,0,1,0,0,0,720,0
27,610761021,Authentication,166,34,-19,920,0,11,0,0,1,0,0,0,720,0
28,610766752,Authentication,166,34,-19,920,0,11,0,0,1,0,0,0,720,0
29,610775704,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
30,610808471,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
31,610823719,Authentication,166,34,-19,920,0,11,0,0,0,0,0,0,720,0
32,610829658,Authentication,166,34,-19,920,0,11,0,0,1,0,0,0,720,0
33,610835598,Authentication,166,34,-19,920,0,11,0,0,1,0,0,0,720,0
34,610841239,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
35,610846189,Authentication,166,34,-19,920,0,11,0,0,1,0,0,0,720,0
36,610874007,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
37,610884106,Authentication,166,34,-19,920,0,11,0,0,0,0,0,0,720,0
38,610889995,Authentication,166,34,-19,920,0,11,0,0,1,0,0,0,720,0
39,610895779,Authentication,166,34,-19,920,0,11,0,0,1,0,0,0,720,0
40,610901461,Authentication,166,34,-19,920,0,11,0,0,1,0,0,0,720,0
41,610939543,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
42,610958583,Authentication,166,34,-19,920,0,11,0,0,0,0,0,0,720,0
43,610964628,Authentication,166,34,-19,920,0,11,0,0,1,0,0,0,720,0
44,610969889,Authentication,166,34,-19,920,0,11,0,0,1,0,0,0,720,0
