packet_number,timestamp,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
1,2026-06-29T16:04:33.627190000Z,S1G Beacon,61,34,-34,920,3,1,,,,,,,0,0
3,2026-06-29T16:04:34.448226000Z,S1G Beacon,129,34,-31,920,3,1,,,,,,,0,0
7,2026-06-29T16:04:35.265629000Z,S1G Beacon,61,34,-32,920,3,1,,,,,,,0,0
8,2026-06-29T16:04:35.338458000Z,Data,287,34,-32,920,2,0,0,0,0,0,0,1,0,0
10,2026-06-29T16:04:36.086659000Z,S1G Beacon,129,34,-36,920,3,1,,,,,,,0,0
11,2026-06-29T16:04:36.904087000Z,S1G Beacon,61,34,-28,920,3,1,,,,,,,0,0
12,2026-06-29T16:04:37.725117000Z,S1G Beacon,129,34,-29,920,3,1,,,,,,,0,0
13,2026-06-29T16:04:37.839521000Z,QoS Data,148,34,-18,920,2,8,1,0,0,0,0,1,720,0
15,2026-06-29T16:04:37.841694000Z,QoS Data,148,34,-33,920,2,8,0,0,0,0,0,1,720,0
17,2026-06-29T16:04:37.846993000Z,QoS Data,131,34,-19,920,2,8,1,0,0,0,0,1,720,0
19,2026-06-29T16:04:37.849630000Z,QoS Data,131,34,-31,920,2,8,0,0,0,0,0,1,720,0
21,2026-06-29T16:04:37.995556000Z,QoS Data,128,34,-17,920,2,8,1,0,0,0,0,1,720,0
23,2026-06-29T16:04:37.997814000Z,QoS Data,128,34,-31,920,2,8,0,0,0,0,0,1,720,0
25,2026-06-29T16:04:38.362351000Z,Data,287,34,-28,920,2,0,0,0,0,0,0,1,0,0
26,2026-06-29T16:04:38.542537000Z,S1G Beacon,61,34,-27,920,3,1,,,,,,,0,0
27,2026-06-29T16:04:39.363559000Z,S1G Beacon,129,34,-27,920,3,1,,,,,,,0,0
28,2026-06-29T16:04:40.180997000Z,S1G Beacon,61,34,-28,920,3,1,,,,,,,0,0
29,2026-06-29T16:04:41.002025000Z,S1G Beacon,129,34,-27,920,3,1,,,,,,,0,0
30,2026-06-29T16:04:41.386385000Z,Data,287,34,-30,920,2,0,0,0,0,0,0,1,0,0
32,2026-06-29T16:04:41.819437000Z,S1G Beacon,61,34,-30,920,3,1,,,,,,,0,0
33,2026-06-29T16:04:42.640468000Z,S1G Beacon,129,34,-28,920,3,1,,,,,,,0,0
34,2026-06-29T16:04:42.863395000Z,QoS Data,149,34,-13,920,2,8,1,0,0,0,0,1,720,0
36,2026-06-29T16:04:42.866140000Z,QoS Data,149,34,-32,920,2,8,0,0,0,0,0,1,720,0
39,2026-06-29T16:04:42.873669000Z,QoS Data,131,34,-33,920,2,8,0,0,0,0,0,1,720,0
41,2026-06-29T16:04:42.995515000Z,QoS Data,128,34,-14,920,2,8,1,0,0,0,0,1,720,0
43,2026-06-29T16:04:42.998296000Z,QoS Data,128,34,-32,920,2,8,0,0,0,0,0,1,720,0
45,2026-06-29T16:04:43.201199000Z,Data,378,34,-31,920,2,0,0,0,0,0,0,1,0,0
46,2026-06-29T16:04:43.305196000Z,Data,387,34,-31,920,2,0,0,0,0,0,0,1,0,0
47,2026-06-29T16:04:43.412541000Z,Data,450,34,-31,920,2,0,0,0,0,0,0,1,0,0
48,2026-06-29T16:04:43.457889000Z,S1G Beacon,61,34,-31,920,3,1,,,,,,,0,0
