packet_number,tsf,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
1,5299162383,QoS Data,149,34,-27,920,2,8,1,0,0,0,0,1,720,0
8,5299743287,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
9,5300562491,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
10,5300957977,Data,287,34,-15,920,2,0,0,0,0,0,0,1,0,0
11,5301381693,S1G Beacon,61,34,-14,920,3,1,,,,,,,0,0
12,5301914680,Authentication,166,34,-66,920,0,11,0,0,0,0,0,0,0,0
13,5301919892,Data,378,34,-14,920,2,0,0,0,0,0,0,1,0,0
14,5301936185,Authentication,166,34,-66,920,0,11,0,0,0,0,0,0,0,0
15,5301968953,Authentication,166,34,-67,920,0,11,0,0,0,0,0,0,0,0
16,5301978168,Authentication,166,34,-65,920,0,11,0,0,0,0,0,0,0,0
17,5301991905,Authentication,166,34,-15,920,0,11,0,0,0,0,0,0,720,0
18,5301997949,Authentication,166,34,-14,920,0,11,0,0,1,0,0,0,720,0
19,5302003786,Authentication,166,34,-14,920,0,11,0,0,1,0,0,0,720,0
20,5302009570,Authentication,166,34,-14,920,0,11,0,0,1,0,0,0,720,0
21,5302021852,Data,387,34,-15,920,2,0,0,0,0,0,0,1,0,0
22,5302034488,Authentication,166,34,-67,920,0,11,0,0,0,0,0,0,0,0
23,5302059253,Authentication,166,34,-15,920,0,11,0,0,0,0,0,0,720,0
24,5302065036,Authentication,166,34,-15,920,0,11,0,0,1,0,0,0,720,0
25,5302071028,Authentication,166,34,-15,920,0,11,0,0,1,0,0,0,720,0
26,5302076811,Authentication,166,34,-14,920,0,11,0,0,1,0,0,0,720,0
27,5302100024,Authentication,166,34,-68,920,0,11,0,0,0,0,0,0,0,0
28,5302125883,Data,450,34,-14,920,2,0,0,0,0,0,0,1,0,0
29,5302138236,Authentication,166,34,-15,920,0,11,0,0,0,0,0,0,720,0
30,5302144124,Authentication,166,34,-15,920,0,11,0,0,1,0,0,0,720,0
31,5302150114,Authentication,166,34,-15,920,0,11,0,0,1,0,0,0,720,0
32,5302156157,Authentication,166,34,-15,920,0,11,0,0,1,0,0,0,720,0
33,5302165560,Authentication,166,34,-66,920,0,11,0,0,0,0,0,0,0,0
34,5302198327,Authentication,166,34,-66,920,0,11,0,0,0,0,0,0,0,0
35,5302202925,S1G Beacon,129,34,-14,920,3,1,,,,,,,0,0
36,5302206513,Authentication,166,34,-14,920,0,11,0,0,0,0,0,0,720,0
37,5302212348,Authentication,166,34,-14,920,0,11,0,0,1,0,0,0,720,0
38,5302223865,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
39,5302230378,Data,442,34,-15,920,2,0,0,0,0,0,0,1,0,0
40,5302262709,Authentication,166,34,-15,920,0,11,0,0,0,0,0,0,720,0
41,5302268753,Authentication,166,34,-15,920,0,11,0,0,1,0,0,0,720,0
42,5302274642,Authentication,166,34,-15,920,0,11,0,0,1,0,0,0,720,0
43,5302280581,Authentication,166,34,-14,920,0,11,0,0,1,0,0,0,720,0
44,5302296631,Authentication,166,34,-66,920,0,11,0,0,0,0,0,0,0,0
45,5302329398,Authentication,166,34,-65,920,0,11,0,0,0,0,0,0,0,0
46,5302334609,Data,387,34,-14,920,2,0,0,0,0,0,0,1,0,0
47,5302348769,Authentication,166,34,-14,920,0,11,0,0,0,0,0,0,720,0
48,5302354447,Authentication,166,34,-14,920,0,11,0,0,1,0,0,0,720,0
49,5302360440,Authentication,166,34,-14,920,0,11,0,0,1,0,0,0,720,0
50,5302366171,Authentication,166,34,-14,920,0,11,0,0,1,0,0,0,720,0
51,5302394934,Authentication,166,34,-68,920,0,11,0,0,0,0,0,0,0,0
52,5302427702,Authentication,166,34,-67,920,0,11,0,0,0,0,0,0,0,0
53,5302438839,Data,426,34,-15,920,2,0,0,0,0,0,0,1,0,0
54,5302460470,Authentication,166,34,-65,920,0,11,0,0,0,0,0,0,0,0
56,5302493237,Authentication,166,34,-66,920,0,11,0,0,0,0,0,0,0,0
57,5302501104,Authentication,166,34,-14,920,0,11,0,0,0,0,0,0,720,0
58,5302506887,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
