packet_number,tsft,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
306,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
308,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
309,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
310,,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,0
311,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
312,,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
313,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
314,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
316,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
318,,S1G Beacon,61,34,-68,920,3,1,,,,,,,0,0
319,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
320,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,0
330,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
331,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
332,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
333,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
335,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
336,,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,0
337,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
338,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
339,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
340,,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
341,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
342,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,0
352,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
353,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
354,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
355,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
359,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
362,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
370,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
373,,S1G Beacon,129,34,-68,920,3,1,,,,,,,0,0
374,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
375,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
376,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
377,,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,0
379,,RTS,54,34,0,920,1,11,,,,0,0,0,2452,0
381,,RTS,54,34,0,920,1,11,,,,0,0,0,2452,0
383,,RTS,54,34,0,920,1,11,,,,0,0,0,2488,0
385,,RTS,54,34,0,920,1,11,,,,0,0,0,2488,0
387,,RTS,54,34,0,920,1,11,,,,0,0,0,2596,0
389,,RTS,54,34,0,920,1,11,,,,0,0,0,2596,0
390,,QoS Null,64,34,0,920,2,12,1,0,0,0,0,0,720,0
392,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
393,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
395,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
398,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
407,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
408,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
409,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
410,,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
412,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
413,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
415,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
416,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,0
417,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
418,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
419,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
420,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,0
430,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
432,,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
433,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
434,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
435,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
436,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
438,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
439,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
441,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
442,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
443,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
444,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
454,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
455,,S1G Beacon,61,34,-68,920,3,1,,,,,,,0,0
456,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
457,,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
459,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
460,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
461,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
462,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
463,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
464,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
465,,S1G Beacon,129,34,-68,920,3,1,,,,,,,0,0
475,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
476,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
477,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
484,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
487,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
494,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
495,,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
496,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
497,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
498,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
499,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
508,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
509,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
512,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
513,,S1G Beacon,129,34,-68,920,3,1,,,,,,,0,0
514,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
515,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
516,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
517,,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
518,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
521,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
522,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
523,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
533,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
534,,S1G Beacon,61,34,-67,920,3,1,,,,,,,0,0
535,,S1G Beacon,129,34,-14,920,3,1,,,,,,,0,1
537,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
538,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
539,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
540,,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
541,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
542,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
543,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
544,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
546,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
554,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
558,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
559,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
560,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
561,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
562,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
563,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
565,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
566,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
567,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
568,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
575,,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
578,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
579,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
580,,S1G Beacon,61,34,-14,920,3,1,,,,,,,0,1
581,,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
584,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
587,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,0
594,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
597,,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
601,,S1G Beacon,129,34,-14,920,3,1,,,,,,,0,1
602,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
603,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
604,,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
614,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
615,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,0
616,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
617,,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,0
620,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
622,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,0
623,,S1G Beacon,61,34,-14,920,3,1,,,,,,,0,1
624,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
625,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
626,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
628,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
630,,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,0
640,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
641,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
642,,S1G Beacon,61,34,-14,920,3,1,,,,,,,0,1
643,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
644,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
645,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
648,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
649,,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
650,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
651,,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,0
652,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
653,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
662,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
663,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
665,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
666,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
667,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
668,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
669,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
670,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
671,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
673,,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
674,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
675,,S1G Beacon,61,34,-67,920,3,1,,,,,,,0,0
682,,RTS,54,34,0,920,1,11,,,,0,0,0,2380,0
684,,RTS,54,34,0,920,1,11,,,,0,0,0,2380,0
686,,RTS,54,34,0,920,1,11,,,,0,0,0,2416,0
688,,RTS,54,34,0,920,1,11,,,,0,0,0,2416,0
690,,RTS,54,34,0,920,1,11,,,,0,0,0,2488,0
695,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
696,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
697,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
698,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
700,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
701,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
702,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
703,,S1G Beacon,61,34,-68,920,3,1,,,,,,,0,0
708,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
711,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
718,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
720,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
729,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
731,,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
732,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
733,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
735,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
736,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
737,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
739,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
740,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
741,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
743,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
744,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
751,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
754,,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
756,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
757,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
758,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
759,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
760,,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
761,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
762,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
764,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
765,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
766,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
776,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
777,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
778,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
779,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
781,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
782,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
783,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
784,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
785,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
787,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
788,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
790,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
797,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
801,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
802,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
803,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
805,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
807,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
809,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
810,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
811,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
813,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
821,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
824,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,0
838,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
839,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
842,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
843,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
846,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
848,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
849,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
850,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
851,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
853,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
854,,S1G Beacon,129,34,-14,920,3,1,,,,,,,0,1
864,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
865,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
866,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
867,,Deauthentication,64,34,-62,920,0,12,0,0,0,0,0,0,0,0
868,,S1G Beacon,61,34,-10,920,3,1,,,,,,,0,1
869,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
870,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
872,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
874,,Probe Request,81,34,0,920,0,4,0,0,0,0,0,0,0,0
875,,Probe Request,81,34,0,920,0,4,0,0,0,0,0,0,0,0
876,,Probe Response,161,34,-13,920,0,5,0,0,0,0,0,0,720,1
878,,Probe Response,161,34,-12,920,0,5,0,0,0,0,0,0,720,1
880,,Probe Response,168,34,-65,920,0,5,0,0,1,0,0,0,720,0
882,,Probe Response,168,34,-66,920,0,5,0,0,0,0,0,0,720,0
884,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
885,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
887,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
888,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
889,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
