host_timestamp,local_time,cpu_used_pct,ram_used_pct
1780570654.9931479,2026-06-04 12:57:34,0.0,65.68
1780570656.9458618,2026-06-04 12:57:36,22.45,65.68
1780570658.996438,2026-06-04 12:57:38,42.44,65.68
1780570661.024863,2026-06-04 12:57:41,34.98,65.68
1780570662.9792361,2026-06-04 12:57:42,22.16,65.68
1780570664.9608629,2026-06-04 12:57:44,55.78,65.68
1780570666.9629598,2026-06-04 12:57:46,28.0,65.68
1780570669.016223,2026-06-04 12:57:49,43.63,65.68
1780570670.9887848,2026-06-04 12:57:50,33.17,65.68
1780570672.967704,2026-06-04 12:57:52,29.29,65.68
1780570674.9764218,2026-06-04 12:57:54,56.22,65.68
1780570676.98384,2026-06-04 12:57:56,27.0,65.68
1780570679.0018518,2026-06-04 12:57:59,46.27,65.68
1780570680.983121,2026-06-04 12:58:00,46.23,65.68
1780570683.068613,2026-06-04 12:58:03,30.77,65.68
1780570684.986659,2026-06-04 12:58:04,55.44,65.68
1780570686.9861498,2026-06-04 12:58:06,33.0,65.68
1780570689.043947,2026-06-04 12:58:09,33.17,65.68
1780570691.008609,2026-06-04 12:58:11,45.23,65.68
1780570693.010821,2026-06-04 12:58:13,26.87,65.68
1780570695.078481,2026-06-04 12:58:15,54.77,65.68
1780571699.88061,2026-06-04 13:14:59,54.0,74.35
1780571702.0812669,2026-06-04 13:15:02,19.0,74.35
1780571703.9502878,2026-06-04 13:15:03,100.0,74.35
1780571705.907585,2026-06-04 13:15:05,19.0,74.35
1780571707.8818529,2026-06-04 13:15:07,10.0,74.35
1780571709.946228,2026-06-04 13:15:09,100.0,74.35
1780571711.865762,2026-06-04 13:15:11,28.0,74.35
1780571713.910314,2026-06-04 13:15:13,25.0,74.35
1780571715.909806,2026-06-04 13:15:15,28.0,74.35
1780571717.8710122,2026-06-04 13:15:17,28.0,74.35
1780571719.9081569,2026-06-04 13:15:19,28.0,74.35
1780571721.867193,2026-06-04 13:15:21,19.0,74.35
1780571723.9093661,2026-06-04 13:15:23,50.0,74.35
1780571725.9014668,2026-06-04 13:15:25,25.0,74.35
1780571727.927994,2026-06-04 13:15:27,28.0,74.35
1780571729.922858,2026-06-04 13:15:29,100.0,74.35
1780571731.96667,2026-06-04 13:15:31,34.0,74.35
1780571733.922466,2026-06-04 13:15:33,73.0,74.35
1780571735.92879,2026-06-04 13:15:35,50.0,74.35
1780571737.900182,2026-06-04 13:15:37,42.0,74.35
1780571739.996458,2026-06-04 13:15:39,28.0,74.35
1780571741.9284632,2026-06-04 13:15:41,28.0,74.35
1780571744.0249531,2026-06-04 13:15:44,100.0,74.35
1780571745.9122849,2026-06-04 13:15:45,19.0,74.35
1780571747.941,2026-06-04 13:15:47,10.0,74.35
1780571749.981416,2026-06-04 13:15:49,28.0,74.35
1780571751.9235158,2026-06-04 13:15:51,19.0,74.35
1780571753.98779,2026-06-04 13:15:53,55.0,74.35
1780571755.9248068,2026-06-04 13:15:55,28.0,74.35
1780571757.98316,2026-06-04 13:15:57,100.0,74.35
1780571759.9318469,2026-06-04 13:15:59,19.0,74.35
1780572071.054181,2026-06-04 13:21:11,0.0,65.74
1780572073.150198,2026-06-04 13:21:13,32.51,65.74
1780572075.009848,2026-06-04 13:21:15,20.5,65.74
1780572076.977937,2026-06-04 13:21:16,53.3,65.74
1780572078.98754,2026-06-04 13:21:18,29.85,65.74
1780572081.0565279,2026-06-04 13:21:21,50.97,65.74
1780572082.9814231,2026-06-04 13:21:22,22.8,65.74
1780572084.9888651,2026-06-04 13:21:24,26.87,65.74
1780572087.0054421,2026-06-04 13:21:27,52.5,65.74
1780572088.988715,2026-06-04 13:21:28,21.0,65.74
1780572091.00294,2026-06-04 13:21:31,55.94,65.74
1780572093.0748239,2026-06-04 13:21:33,29.15,65.74
1780572095.026989,2026-06-04 13:21:35,26.24,65.74
1780572097.0137331,2026-06-04 13:21:37,47.24,65.74
1780572099.008412,2026-06-04 13:21:39,27.0,65.74
1780572101.031926,2026-06-04 13:21:41,50.25,65.74
1780576939.7113228,2026-06-04 14:42:19,0.0,65.74
1780576944.719556,2026-06-04 14:42:24,23.6,65.74
1780576949.7265868,2026-06-04 14:42:29,28.34,65.74
1780576954.7289112,2026-06-04 14:42:34,23.2,65.74
1780576959.805147,2026-06-04 14:42:39,24.41,65.74
1780576964.727659,2026-06-04 14:42:44,26.42,65.74
1780576969.7839801,2026-06-04 14:42:49,24.7,65.74
1780576974.737508,2026-06-04 14:42:54,23.64,65.74
1780576979.7393339,2026-06-04 14:42:59,28.6,65.74
1780576987.041688,2026-06-04 14:43:07,0.0,65.74
1780576997.031287,2026-06-04 14:43:17,24.73,65.74
1780577007.0121868,2026-06-04 14:43:27,24.65,65.74
1780577016.953268,2026-06-04 14:43:36,25.33,65.74
1780577026.9562821,2026-06-04 14:43:46,24.7,65.74
1780577036.981333,2026-06-04 14:43:56,24.35,65.74
1780577046.962482,2026-06-04 14:44:06,25.13,65.74
1780577056.966207,2026-06-04 14:44:16,25.0,65.74
1780577747.332031,2026-06-04 14:55:47,0.0,65.74
1780577752.3333929,2026-06-04 14:55:52,24.7,65.74
1780577757.3431628,2026-06-04 14:55:57,23.95,65.74
1780577762.4162161,2026-06-04 14:56:02,28.34,65.74
1780577767.3407638,2026-06-04 14:56:07,24.3,65.74
1780577772.438844,2026-06-04 14:56:12,25.39,65.74
1780577777.340713,2026-06-04 14:56:17,25.2,65.74
1780577782.376868,2026-06-04 14:56:22,25.0,65.74
1780577787.369535,2026-06-04 14:56:27,25.5,65.74
1780577792.3484669,2026-06-04 14:56:32,28.06,65.74
1780577797.360661,2026-06-04 14:56:37,23.55,65.74
1780577802.366555,2026-06-04 14:56:42,26.35,65.74
1780577807.3769212,2026-06-04 14:56:47,25.05,65.74
1780577812.356525,2026-06-04 14:56:52,24.2,65.74
1780577817.467051,2026-06-04 14:56:57,25.45,65.74
1780577822.363169,2026-06-04 14:57:02,26.71,65.74
1780577827.477377,2026-06-04 14:57:07,23.48,65.74
1780577832.391874,2026-06-04 14:57:12,27.29,65.74
1780577837.419459,2026-06-04 14:57:17,23.26,65.74
1780577842.396919,2026-06-04 14:57:22,24.19,65.74
1780577847.381557,2026-06-04 14:57:27,26.6,65.74
1780577852.383334,2026-06-04 14:57:32,26.55,65.74
1780577857.386514,2026-06-04 14:57:37,24.0,65.74
1780577862.3916318,2026-06-04 14:57:42,28.0,65.74
1780577867.396538,2026-06-04 14:57:47,23.55,65.74
1780577872.395404,2026-06-04 14:57:52,24.6,65.74
1780577877.41774,2026-06-04 14:57:57,26.0,65.74
1780577882.499105,2026-06-04 14:58:02,26.67,65.74
1780577887.4435499,2026-06-04 14:58:07,23.73,65.74
1780577892.411626,2026-06-04 14:58:12,27.71,65.74
1780578034.72417,2026-06-04 15:00:34,0.0,65.74
1780578037.6315331,2026-06-04 15:00:37,25.42,65.74
1780578040.631906,2026-06-04 15:00:40,26.33,65.74
1780578043.6683788,2026-06-04 15:00:43,24.01,65.74
1780578046.652836,2026-06-04 15:00:46,27.42,65.74
1780578049.675041,2026-06-04 15:00:49,25.17,65.74
1780578052.641276,2026-06-04 15:00:52,23.31,65.74
1780578055.727704,2026-06-04 15:00:55,27.51,65.74
1780578058.64927,2026-06-04 15:00:58,22.6,65.74
1780578061.656119,2026-06-04 15:01:01,28.9,65.74
1780578064.660712,2026-06-04 15:01:04,28.0,65.74
1780578067.664584,2026-06-04 15:01:07,22.59,65.74
1780578070.664783,2026-06-04 15:01:10,28.33,65.74
1780578073.6652591,2026-06-04 15:01:13,23.0,65.74
1780578076.696193,2026-06-04 15:01:16,26.4,65.74
1780578079.678394,2026-06-04 15:01:19,27.18,65.74
1780578082.6805398,2026-06-04 15:01:22,22.33,65.74
1780578085.682411,2026-06-04 15:01:25,27.67,65.74
1780578088.777854,2026-06-04 15:01:28,23.87,65.74
1780924986.698855,2026-06-08 15:23:06,0.0,64.43
1780924991.778272,2026-06-08 15:23:11,24.8,64.43
1780924996.887768,2026-06-08 15:23:16,27.45,64.43
1780925001.999885,2026-06-08 15:23:21,24.02,64.43
1780925007.087701,2026-06-08 15:23:27,27.31,64.43
1780925012.187542,2026-06-08 15:23:32,24.95,64.43
1780925017.297478,2026-06-08 15:23:37,24.85,64.43
1780925022.379819,2026-06-08 15:23:42,26.33,64.43
1780925027.465934,2026-06-08 15:23:47,24.75,64.43
1780925032.54514,2026-06-08 15:23:52,27.17,64.43
1780925037.6363342,2026-06-08 15:23:57,24.36,64.43
1780925042.7353432,2026-06-08 15:24:02,27.5,64.43
1780925047.830556,2026-06-08 15:24:07,24.9,64.43
1780927753.0644338,2026-06-08 16:09:13,0.0,64.96
1780927758.148708,2026-06-08 16:09:18,23.77,64.96
1780927763.260462,2026-06-08 16:09:23,26.72,64.96
1780927768.3354518,2026-06-08 16:09:28,23.38,64.96
1780927773.416846,2026-06-08 16:09:33,26.52,64.96
1780927778.492295,2026-06-08 16:09:38,25.84,64.96
1780927783.5786612,2026-06-08 16:09:43,24.36,64.96
1780927788.6708128,2026-06-08 16:09:48,26.33,64.96
1780927793.7497358,2026-06-08 16:09:53,24.21,64.96
1780927798.842767,2026-06-08 16:09:58,24.17,64.96
1780927803.947636,2026-06-08 16:10:03,28.18,64.96
1780927809.035918,2026-06-08 16:10:09,23.77,64.96
1780927814.124324,2026-06-08 16:10:14,26.38,64.96
1780928707.978365,2026-06-08 16:25:07,0.0,64.97
1780928713.077609,2026-06-08 16:25:13,24.36,64.97
1780928718.134628,2026-06-08 16:25:18,26.48,64.97
1780928723.2242482,2026-06-08 16:25:23,23.58,64.97
1780928728.293081,2026-06-08 16:25:28,27.22,64.97
1780928733.3840058,2026-06-08 16:25:33,24.95,64.97
1780928738.5058959,2026-06-08 16:25:38,26.86,64.97
1780928743.589969,2026-06-08 16:25:43,24.27,64.97
1780928748.669716,2026-06-08 16:25:48,24.21,64.97
1780928753.7522502,2026-06-08 16:25:53,26.18,64.97
1780928758.822738,2026-06-08 16:25:58,24.46,64.97
1780928763.898577,2026-06-08 16:26:03,28.15,64.96
1780928826.998083,2026-06-08 16:27:06,0.0,64.96
