host_timestamp,local_time,cpu_used_pct,ram_used_pct
1782132798.5430522,2026-06-22 14:53:18,0.0,65.56
1782132803.5427032,2026-06-22 14:53:23,24.2,65.56
1782132808.5635586,2026-06-22 14:53:28,25.5,65.56
1782132813.5437667,2026-06-22 14:53:33,25.5,65.56
1782132818.5440087,2026-06-22 14:53:38,26.6,65.56
1782132823.562953,2026-06-22 14:53:43,24.7,65.56
1782132828.5552788,2026-06-22 14:53:48,26.65,65.56
1782132833.5593922,2026-06-22 14:53:53,24.0,65.56
1782132838.5867307,2026-06-22 14:53:58,26.44,65.56
1782132843.5445359,2026-06-22 14:54:03,24.6,65.56
1782132848.5447214,2026-06-22 14:54:08,26.2,65.56
1782132853.596559,2026-06-22 14:54:13,25.5,65.56
1782132858.5458825,2026-06-22 14:54:18,25.1,65.56
1782132863.5463257,2026-06-22 14:54:23,23.8,65.56
1782132868.5704014,2026-06-22 14:54:28,26.24,65.56
1782132873.5471745,2026-06-22 14:54:33,24.55,65.56
1782132878.5468383,2026-06-22 14:54:38,25.8,65.56
1782132883.5497394,2026-06-22 14:54:43,25.0,65.56
1782132888.5490904,2026-06-22 14:54:48,27.4,65.56
1782132893.5484295,2026-06-22 14:54:53,23.8,65.56
1782132898.5704844,2026-06-22 14:54:58,26.24,65.56
1782132903.548151,2026-06-22 14:55:03,25.35,65.56
1782132908.5487657,2026-06-22 14:55:08,26.4,65.56
1782132913.5699046,2026-06-22 14:55:13,24.65,65.56
1782132918.5578287,2026-06-22 14:55:18,26.31,65.56
1782132923.5585623,2026-06-22 14:55:23,23.4,65.56
1782132928.5989895,2026-06-22 14:55:28,26.39,65.56
1782132933.5576448,2026-06-22 14:55:33,24.6,65.56
1782132938.5578985,2026-06-22 14:55:38,26.6,65.56
1782132943.5800889,2026-06-22 14:55:43,24.9,65.56
1782132948.5645769,2026-06-22 14:55:48,26.85,65.56
1782132953.5659606,2026-06-22 14:55:53,24.0,65.56
1782132958.5942428,2026-06-22 14:55:58,25.75,65.56
1782132963.5658388,2026-06-22 14:56:03,25.05,65.56
1782132968.5645654,2026-06-22 14:56:08,26.2,65.56
1782132973.5836384,2026-06-22 14:56:13,24.7,65.56
1782132978.5636652,2026-06-22 14:56:18,26.51,65.56
1782132983.5650153,2026-06-22 14:56:23,24.6,65.56
1782132988.586802,2026-06-22 14:56:28,25.15,65.56
1782132993.5680013,2026-06-22 14:56:33,25.45,65.56
1782132998.5646758,2026-06-22 14:56:38,26.2,65.56
1782133003.591518,2026-06-22 14:56:43,25.84,65.56
1782133008.5652387,2026-06-22 14:56:48,27.36,65.56
1782133013.5653477,2026-06-22 14:56:53,23.4,65.56
1782133018.598175,2026-06-22 14:56:58,26.49,65.56
1782133023.5660906,2026-06-22 14:57:03,27.11,65.56
1782133028.5664706,2026-06-22 14:57:08,26.6,65.56
1782133033.588934,2026-06-22 14:57:13,24.15,65.56
1782133038.5670657,2026-06-22 14:57:18,26.25,65.56
1782133043.5753796,2026-06-22 14:57:23,23.6,65.56
1782133048.5857174,2026-06-22 14:57:28,24.75,65.56
1782133053.5681603,2026-06-22 14:57:33,26.05,65.56
1782133058.5687778,2026-06-22 14:57:38,26.4,65.56
1782133063.568408,2026-06-22 14:57:43,23.4,65.56
1782133068.5839312,2026-06-22 14:57:48,27.35,65.56
1782133073.5699224,2026-06-22 14:57:53,23.65,65.56
1782133078.6081405,2026-06-22 14:57:58,26.39,65.56
1782133083.570576,2026-06-22 14:58:03,24.55,65.56
1782133088.5718544,2026-06-22 14:58:08,26.2,65.56
1782133093.592812,2026-06-22 14:58:13,24.7,65.56
1782133098.5778658,2026-06-22 14:58:18,26.1,65.56
1782133103.5721455,2026-06-22 14:58:23,23.4,65.56
1782133108.6063352,2026-06-22 14:58:28,25.05,65.56
1782133113.5789492,2026-06-22 14:58:33,24.95,65.56
1782133118.5715861,2026-06-22 14:58:38,26.6,65.56
1782133123.590263,2026-06-22 14:58:43,24.15,65.56
1782133128.5727525,2026-06-22 14:58:48,27.66,65.56
