host_timestamp,local_time,esp32_uptime_us,cpu_used_pct,ram_used_pct,throughput_bps,tcp_disconnects
1782563266.888364,2026-06-27 14:27:46,12848076550,0.85,19.74,33.59,0
1782563271.8944507,2026-06-27 14:27:51,12853078550,0.87,19.74,33.59,0
1782563276.8969367,2026-06-27 14:27:56,12858080550,1.13,19.74,31.99,0
1782563281.891861,2026-06-27 14:28:01,12863082550,0.91,19.74,31.99,0
1782563286.895713,2026-06-27 14:28:06,12868084550,0.9,19.74,31.99,0
1782563291.8998332,2026-06-27 14:28:11,12873086550,0.85,19.74,31.99,0
1782563296.8987308,2026-06-27 14:28:16,12878088550,1.05,19.74,31.99,0
1782563301.906339,2026-06-27 14:28:21,12883090550,0.85,19.74,31.99,0
1782563306.9120057,2026-06-27 14:28:26,12888092550,0.0,19.74,31.99,0
1782563311.910927,2026-06-27 14:28:31,12893094550,0.85,19.74,31.99,0
1782563316.907329,2026-06-27 14:28:36,12898096550,0.94,19.74,33.59,0
1782563321.9244776,2026-06-27 14:28:41,12903098550,0.92,19.74,33.59,0
1782563326.9098234,2026-06-27 14:28:46,12908100550,0.85,19.74,33.59,0
1782563331.910419,2026-06-27 14:28:51,12913102550,0.87,19.74,33.59,0
1782563336.9180903,2026-06-27 14:28:56,12918104550,0.9,19.74,31.99,0
1782563341.9331617,2026-06-27 14:29:01,12923106550,1.11,19.74,33.59,0
1782563346.9217007,2026-06-27 14:29:06,12928108550,0.86,19.74,33.59,0
1782563351.9334009,2026-06-27 14:29:11,12933110550,0.85,19.74,31.99,0
1782563356.935825,2026-06-27 14:29:16,12938112550,0.83,19.74,31.99,0
1782563361.9282887,2026-06-27 14:29:21,12943114550,1.09,19.74,33.59,0
1782563366.9343278,2026-06-27 14:29:26,12948116550,0.88,19.74,33.59,0
1782563371.9345667,2026-06-27 14:29:31,12953118550,0.86,19.74,33.59,0
1782563376.9273217,2026-06-27 14:29:36,12958120550,0.9,19.74,33.59,0
