packet_number,timestamp,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
1,2026-06-29T18:13:22.694153000Z,QoS Data,88,34,-16,920,2,8,1,0,0,0,0,1,720,0
3,2026-06-29T18:13:22.929884000Z,S1G Beacon,129,34,-31,920,3,1,,,,,,,0,0
4,2026-06-29T18:13:23.097532000Z,QoS Data,149,34,-17,920,2,8,1,0,0,0,0,1,720,0
6,2026-06-29T18:13:23.099776000Z,QoS Data,149,34,-36,920,2,8,0,0,0,0,0,1,720,0
8,2026-06-29T18:13:23.104907000Z,QoS Data,131,34,-20,920,2,8,1,0,0,0,0,1,720,0
10,2026-06-29T18:13:23.107462000Z,QoS Data,131,34,-36,920,2,8,0,0,0,0,0,1,720,0
12,2026-06-29T18:13:23.189656000Z,RTS,54,34,-15,920,1,11,,,,0,0,0,2956,0
14,2026-06-29T18:13:23.191882000Z,QoS Data,128,34,-16,920,2,8,1,0,1,0,0,1,720,0
16,2026-06-29T18:13:23.193977000Z,QoS Data,128,34,-37,920,2,8,0,0,0,0,0,1,720,0
18,2026-06-29T18:13:23.747294000Z,S1G Beacon,61,34,-33,920,3,1,,,,,,,0,0
19,2026-06-29T18:13:24.568347000Z,S1G Beacon,129,34,-32,920,3,1,,,,,,,0,0
20,2026-06-29T18:13:24.823659000Z,Data,287,34,-30,920,2,0,0,0,0,0,0,1,0,0
23,2026-06-29T18:13:25.385752000Z,S1G Beacon,61,34,-31,920,3,1,,,,,,,0,0
24,2026-06-29T18:13:26.206776000Z,S1G Beacon,129,34,-32,920,3,1,,,,,,,0,0
26,2026-06-29T18:13:27.845221000Z,S1G Beacon,129,34,-34,920,3,1,,,,,,,0,0
27,2026-06-29T18:13:27.853674000Z,Data,287,34,-31,920,2,0,0,0,0,0,0,1,0,0
28,2026-06-29T18:13:28.120986000Z,QoS Data,149,34,-15,920,2,8,1,0,0,0,0,1,720,0
30,2026-06-29T18:13:28.123537000Z,QoS Data,149,34,-36,920,2,8,0,0,0,0,0,1,720,0
32,2026-06-29T18:13:28.129193000Z,QoS Data,131,34,-19,920,2,8,1,0,0,0,0,1,720,0
33,2026-06-29T18:13:28.131751000Z,QoS Data,131,34,-35,920,2,8,0,0,0,0,0,1,720,0
35,2026-06-29T18:13:28.186046000Z,QoS Data,128,34,-15,920,2,8,1,0,0,0,0,1,720,0
37,2026-06-29T18:13:28.188880000Z,QoS Data,128,34,-35,920,2,8,0,0,0,0,0,1,720,0
39,2026-06-29T18:13:28.662651000Z,S1G Beacon,61,34,-31,920,3,1,,,,,,,0,0
40,2026-06-29T18:13:29.483684000Z,S1G Beacon,129,34,-31,920,3,1,,,,,,,0,0
41,2026-06-29T18:13:30.301104000Z,S1G Beacon,61,34,-30,920,3,1,,,,,,,0,0
42,2026-06-29T18:13:30.871892000Z,Data,287,34,-28,920,2,0,0,0,0,0,0,1,0,0
