host_timestamp,local_time,esp32_uptime_us,cpu_used_pct,ram_used_pct,throughput_bps,tcp_disconnects,rssi
1783419926.3827727,2026-07-07 12:25:26,1418691445,1.11,18.35,4.8,1,-35
1783419931.3996298,2026-07-07 12:25:31,1423691445,0.93,18.81,0.0,1,-34
1783419936.386941,2026-07-07 12:25:36,1428691445,1.23,18.35,4.8,1,-34
1783419941.393925,2026-07-07 12:25:41,1433691445,1.08,18.35,4.8,1,-35
1783419946.3847294,2026-07-07 12:25:46,1438691445,1.01,18.35,4.8,1,-33
1783419951.3950272,2026-07-07 12:25:51,1443691445,1.04,18.35,4.8,1,-34
1783419956.3971722,2026-07-07 12:25:56,1448691445,1.21,18.35,4.8,1,-33
1783419961.410196,2026-07-07 12:26:01,1453691445,1.07,18.35,4.8,1,-33
1783419966.402148,2026-07-07 12:26:06,1458691445,1.04,18.35,4.8,1,-35
1783419971.3985298,2026-07-07 12:26:11,1463691445,0.97,18.35,4.8,1,-34
1783419976.4096556,2026-07-07 12:26:16,1468691445,0.96,18.35,4.8,1,-36
1783419981.4069035,2026-07-07 12:26:21,1473691445,1.29,18.35,4.8,1,-33
1783419986.4057276,2026-07-07 12:26:26,1478691445,0.94,18.35,4.8,1,-34
1783419991.4179115,2026-07-07 12:26:31,1483691445,0.92,18.35,4.8,1,-34
1783419996.4162557,2026-07-07 12:26:36,1488691445,0.93,18.35,4.8,1,-37
1783420001.4146795,2026-07-07 12:26:41,1493691445,1.21,18.35,4.8,1,-31
1783420006.425664,2026-07-07 12:26:46,1498691445,0.89,18.35,4.8,1,-33
1783420011.420245,2026-07-07 12:26:51,1503691445,1.14,18.35,4.8,1,-34
1783420016.4188204,2026-07-07 12:26:56,1508691445,0.89,18.35,4.8,1,-33
1783420021.4340212,2026-07-07 12:27:01,1513691445,1.24,18.35,4.8,1,-33
1783420026.4314213,2026-07-07 12:27:06,1518691445,0.99,18.35,4.8,1,-36
1783420031.4272957,2026-07-07 12:27:11,1523691445,1.12,18.35,4.8,1,-34
1783420036.432896,2026-07-07 12:27:16,1528691445,0.98,18.35,4.8,1,-34
1783420041.4421885,2026-07-07 12:27:21,1533691445,1.28,18.35,4.8,1,-35
1783420046.438875,2026-07-07 12:27:26,1538691445,0.92,18.35,4.8,1,-34
1783420051.4457269,2026-07-07 12:27:31,1543691445,0.98,18.35,4.8,1,-36
1783420056.4559827,2026-07-07 12:27:36,1548691445,0.95,18.35,4.8,1,-34
1783420061.4446993,2026-07-07 12:27:41,1553691445,1.13,18.35,4.8,1,-35
1783420066.4530184,2026-07-07 12:27:46,1558691445,1.07,18.35,4.8,1,-35
1783420071.4492598,2026-07-07 12:27:51,1563691445,0.91,18.35,4.8,1,-35
1783420076.4479961,2026-07-07 12:27:56,1568691445,0.91,18.35,4.8,1,-35
1783420081.45346,2026-07-07 12:28:01,1573691445,0.93,18.35,4.8,1,-37
1783420086.4632666,2026-07-07 12:28:06,1578691445,1.23,18.35,4.8,1,-36
1783420091.465685,2026-07-07 12:28:11,1583691445,0.85,18.35,4.8,1,-36
1783420096.4583957,2026-07-07 12:28:16,1588691445,0.95,18.35,4.8,1,-35
1783420101.4655015,2026-07-07 12:28:21,1593691445,0.92,18.35,4.8,1,-34
1783420106.4712813,2026-07-07 12:28:26,1598691445,1.25,18.35,4.8,1,-34
1783420111.4789958,2026-07-07 12:28:31,1603691445,0.97,18.35,4.8,1,-35
1783420116.471378,2026-07-07 12:28:36,1608691445,0.95,18.35,4.8,1,-35
1783420121.4704971,2026-07-07 12:28:41,1613691445,0.98,18.35,4.8,1,-34
1783420126.4742398,2026-07-07 12:28:46,1618691445,1.28,18.35,4.8,1,-35
1783420131.479294,2026-07-07 12:28:51,1623691445,0.92,18.35,4.8,1,-35
1783420136.4854047,2026-07-07 12:28:56,1628691445,1.02,18.35,4.8,1,-36
1783420141.4904695,2026-07-07 12:29:01,1633691445,0.95,18.35,4.8,1,-35
1783420146.4893188,2026-07-07 12:29:06,1638691445,1.26,18.35,4.8,1,-34
1783420151.4921353,2026-07-07 12:29:11,1643691445,0.96,18.35,4.8,1,-34
1783420156.5015335,2026-07-07 12:29:16,1648691445,0.92,18.35,4.8,1,-33
1783420161.4997058,2026-07-07 12:29:21,1653691445,0.88,18.35,4.8,1,-34
1783420166.5032904,2026-07-07 12:29:26,1658691445,1.08,18.35,4.8,1,-35
1783420171.511384,2026-07-07 12:29:31,1663691445,0.98,18.35,4.8,1,-35
1783420176.503028,2026-07-07 12:29:36,1668691445,1.07,18.35,4.8,1,-33
1783420181.5074165,2026-07-07 12:29:41,1673691445,0.89,18.35,4.8,1,-33
1783420186.5112078,2026-07-07 12:29:46,1678691445,0.91,18.35,4.8,1,-31
1783420191.5066326,2026-07-07 12:29:51,1683691445,1.25,18.35,4.8,1,-35
1783420196.5191152,2026-07-07 12:29:56,1688691445,1.01,18.35,4.8,1,-34
1783420201.5174942,2026-07-07 12:30:01,1693691445,0.99,18.35,4.8,1,-32
1783420206.5256004,2026-07-07 12:30:06,1698691445,1.0,18.35,4.8,1,-33
1783420211.5354357,2026-07-07 12:30:11,1703691445,1.23,18.35,4.8,1,-31
1783420216.5262704,2026-07-07 12:30:16,1708691445,0.94,18.35,4.8,1,-32
1783420221.5383615,2026-07-07 12:30:21,1713691445,0.89,18.35,4.8,1,-32
1783420226.5339694,2026-07-07 12:30:26,1718691445,0.88,18.35,4.8,1,-32
1783420231.534461,2026-07-07 12:30:31,1723691445,1.2,18.35,4.8,1,-28
1783420236.5353208,2026-07-07 12:30:36,1728691445,0.87,18.35,4.8,1,-35
1783420241.5364194,2026-07-07 12:30:41,1733691445,0.91,18.35,4.8,1,-31
1783420246.5467806,2026-07-07 12:30:46,1738691445,0.85,18.35,4.8,1,-31
1783420251.5400956,2026-07-07 12:30:51,1743691445,1.25,18.35,4.8,1,-34
1783420256.5622196,2026-07-07 12:30:56,1748691445,0.98,18.35,4.8,1,-32
1783420261.5532894,2026-07-07 12:31:01,1753691445,1.0,18.35,4.8,1,-32
1783420266.549708,2026-07-07 12:31:06,1758691445,1.04,18.35,4.8,1,-37
1783420271.5467749,2026-07-07 12:31:11,1763691445,1.23,18.35,4.8,1,-37
1783420276.5474143,2026-07-07 12:31:16,1768691445,1.08,18.35,4.8,1,-37
1783420281.5529351,2026-07-07 12:31:21,1773691445,0.96,18.35,4.8,1,-37
1783420286.5552878,2026-07-07 12:31:26,1778691445,0.93,18.35,4.8,1,-37
1783420291.5540605,2026-07-07 12:31:31,1783691445,0.84,18.35,4.8,1,-38
1783420296.5646236,2026-07-07 12:31:36,1788691445,1.15,18.35,4.8,1,-37
1783420301.5704367,2026-07-07 12:31:41,1793691445,0.86,18.35,4.8,1,-36
1783420306.568832,2026-07-07 12:31:46,1798691445,0.87,18.35,4.8,1,-34
1783420311.5655944,2026-07-07 12:31:51,1803691445,1.01,18.35,4.8,1,-34
1783420316.5768383,2026-07-07 12:31:56,1808691445,1.19,18.35,4.8,1,-36
1783420321.5755417,2026-07-07 12:32:01,1813691445,0.92,18.35,4.8,1,-39
1783420326.588432,2026-07-07 12:32:06,1818691445,0.97,18.35,4.8,1,-41
1783420331.5795074,2026-07-07 12:32:11,1823691445,0.97,18.35,4.8,1,-38
1783420336.5939183,2026-07-07 12:32:16,1828691445,1.28,18.35,4.8,1,-30
1783420341.5846498,2026-07-07 12:32:21,1833691445,1.02,18.35,4.8,1,-32
1783420346.5887122,2026-07-07 12:32:26,1838691445,0.99,18.35,4.8,1,-34
1783420351.597531,2026-07-07 12:32:31,1843691445,0.93,18.35,4.8,1,-34
1783420356.5903523,2026-07-07 12:32:36,1848691445,1.18,18.35,4.8,1,-34
1783420361.5878713,2026-07-07 12:32:41,1853691447,0.89,18.35,4.8,1,-34
1783420366.593378,2026-07-07 12:32:46,1858691445,0.83,18.35,4.8,1,-31
1783420371.6034007,2026-07-07 12:32:51,1863691445,0.86,18.35,4.8,1,-37
1783420376.6108322,2026-07-07 12:32:56,1868691445,1.02,18.35,4.8,1,-36
1783420381.6230073,2026-07-07 12:33:01,1873691445,0.99,18.35,4.8,1,-36
1783420386.6000915,2026-07-07 12:33:06,1878691445,1.02,18.35,4.8,1,-36
1783420391.6096997,2026-07-07 12:33:11,1883691445,0.91,18.35,4.8,1,-36
1783420396.6070464,2026-07-07 12:33:16,1888691445,0.95,18.35,4.8,1,-37
1783420401.6132088,2026-07-07 12:33:21,1893691445,1.29,18.35,4.8,1,-37
1783420406.6201649,2026-07-07 12:33:26,1898691445,0.94,18.35,4.8,1,-36
1783420411.6212738,2026-07-07 12:33:31,1903691445,0.97,18.35,4.8,1,-36
1783420416.6195009,2026-07-07 12:33:36,1908691445,0.97,18.35,4.8,1,-34
1783420421.6228626,2026-07-07 12:33:41,1913691445,1.31,18.35,4.8,1,-35
1783420426.632028,2026-07-07 12:33:46,1918691445,0.87,18.35,4.8,1,-36
1783420431.6409597,2026-07-07 12:33:51,1923691445,0.87,18.35,4.8,1,-36
1783420436.637068,2026-07-07 12:33:56,1928691445,0.89,18.35,4.8,1,-36
1783420441.6331363,2026-07-07 12:34:01,1933691445,1.22,18.35,4.8,1,-36
1783420446.6410098,2026-07-07 12:34:06,1938691445,0.97,18.35,4.8,1,-34
1783420451.6569567,2026-07-07 12:34:11,1943691445,0.97,18.35,4.8,1,-36
1783420456.6476383,2026-07-07 12:34:16,1948691445,1.14,18.35,4.8,1,-36
1783420461.6492734,2026-07-07 12:34:21,1953691445,1.34,18.35,4.8,1,-37
1783420466.6455116,2026-07-07 12:34:26,1958691445,0.96,18.35,4.8,1,-36
1783420471.6479142,2026-07-07 12:34:31,1963691445,0.96,18.35,4.8,1,-36
1783420476.6585093,2026-07-07 12:34:36,1968691445,0.94,18.35,4.8,1,-35
