host_timestamp,local_time,esp32_uptime_us,cpu_used_pct,ram_used_pct,throughput_bps,tcp_disconnects,rssi
1782908040.7714367,2026-07-01 14:14:00,3113822486,1.08,18.35,4.8,0,-30
1782908045.7702117,2026-07-01 14:14:05,3118822486,1.04,18.35,4.8,0,-30
1782908050.7766533,2026-07-01 14:14:10,3123822486,1.04,18.35,4.8,0,-28
1782908055.7724226,2026-07-01 14:14:15,3128822486,1.09,18.35,4.8,0,-31
1782908060.7693238,2026-07-01 14:14:20,3133822486,1.25,18.35,4.8,0,-30
1782908065.772738,2026-07-01 14:14:25,3138822486,0.97,18.35,4.8,0,-21
1782908070.7765274,2026-07-01 14:14:30,3143822486,0.98,18.35,4.8,0,-22
1782908075.7758772,2026-07-01 14:14:35,3148822486,0.94,18.35,4.8,0,-27
1782908080.777851,2026-07-01 14:14:40,3153822486,1.32,18.35,4.8,0,-22
1782908085.7819822,2026-07-01 14:14:45,3158822486,1.01,18.35,4.8,0,-28
1782908090.7780652,2026-07-01 14:14:50,3163822486,1.0,18.35,4.8,0,-28
1782908095.7759843,2026-07-01 14:14:55,3168822486,1.03,18.35,4.8,0,-29
1782908100.771395,2026-07-01 14:15:00,3173822486,1.35,18.35,4.8,0,-29
1782908105.772228,2026-07-01 14:15:05,3178822486,1.02,18.35,4.8,0,-29
1782908110.7686653,2026-07-01 14:15:10,3183822486,1.0,18.35,4.8,0,-30
1782908115.7707222,2026-07-01 14:15:15,3188822486,0.97,18.35,4.8,0,-29
1782908120.7703142,2026-07-01 14:15:20,3193822486,1.31,18.35,4.8,0,-30
1782908125.7723508,2026-07-01 14:15:25,3198822486,0.98,18.35,4.8,0,-31
1782908130.7678955,2026-07-01 14:15:30,3203822486,1.03,18.35,4.8,0,-29
1782908135.7680304,2026-07-01 14:15:35,3208822486,1.03,18.35,4.8,0,-30
1782908140.7738452,2026-07-01 14:15:40,3213822486,1.28,18.35,4.8,0,-30
1782908145.7771637,2026-07-01 14:15:45,3218822486,1.02,18.35,4.8,0,-22
1782908150.7697053,2026-07-01 14:15:50,3223822486,1.04,18.35,4.8,0,-24
1782908155.7695286,2026-07-01 14:15:55,3228822486,1.02,18.35,4.8,0,-28
1782908160.7784007,2026-07-01 14:16:00,3233822486,1.06,18.35,4.8,0,-29
1782908165.774166,2026-07-01 14:16:05,3238822486,1.33,18.35,4.8,0,-29
1782908170.7805607,2026-07-01 14:16:10,3243822486,1.05,18.35,4.8,0,-29
1782908175.780086,2026-07-01 14:16:15,3248822486,0.94,18.35,4.8,0,-30
1782908180.7711852,2026-07-01 14:16:20,3253822486,1.0,18.35,4.8,0,-30
1782908185.7768817,2026-07-01 14:16:25,3258822486,1.47,18.35,4.8,0,-33
1782908190.7707815,2026-07-01 14:16:30,3263822486,0.94,18.35,4.8,0,-30
1782908195.7671762,2026-07-01 14:16:35,3268822486,1.01,18.35,4.8,0,-30
1782908200.7764566,2026-07-01 14:16:40,3273822486,0.99,18.35,4.8,0,-30
1782908205.7665935,2026-07-01 14:16:45,3278822486,1.25,18.35,4.8,0,-29
1782908210.774568,2026-07-01 14:16:50,3283822486,0.99,18.35,4.8,0,-30
1782908215.7668424,2026-07-01 14:16:55,3288822486,1.0,18.35,4.8,0,-29
1782908220.7727473,2026-07-01 14:17:00,3293822486,0.97,18.35,4.8,0,-28
1782908225.7739184,2026-07-01 14:17:05,3298822486,1.46,18.35,4.8,0,-30
1782908230.7668025,2026-07-01 14:17:10,3303822486,0.92,18.35,4.8,0,-30
1782908235.7724814,2026-07-01 14:17:15,3308822486,0.92,18.35,4.8,0,-31
1782908240.7757566,2026-07-01 14:17:20,3313822486,0.99,18.35,4.8,0,-29
1782908245.7669797,2026-07-01 14:17:25,3318822486,1.29,18.35,4.8,0,-29
1782908250.7783916,2026-07-01 14:17:30,3323822486,1.08,18.35,4.8,0,-19
