packet_number,tsf,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
1,17495660619,S1G Beacon,129,34,-33,920,3,1,,,,,,,0,0
2,17495977659,QoS Data,148,34,-27,920,2,8,1,0,0,0,0,1,720,0
5,17495987345,QoS Data,131,34,-37,920,2,8,1,0,0,0,0,1,720,0
7,17495989985,QoS Data,131,34,-37,920,2,8,0,0,0,0,0,1,720,0
9,17496172836,QoS Data,128,34,-39,920,2,8,0,0,0,0,0,1,720,0
11,17496479823,S1G Beacon,61,34,-34,920,3,1,,,,,,,0,0
12,17496948610,Data,287,34,-34,920,2,0,0,0,0,0,0,1,0,0
13,17497299025,S1G Beacon,129,34,-34,920,3,1,,,,,,,0,0
14,17497509811,Authentication,166,34,-68,920,0,11,0,0,0,0,0,0,0,0
15,17497657984,Authentication,166,34,-34,920,0,11,0,0,0,0,0,0,720,0
16,17497663821,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
17,17497669605,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
18,17497675284,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
19,17497768877,Authentication,166,34,-67,920,0,11,0,0,0,0,0,0,0,0
20,17498001328,Authentication,166,34,-67,920,0,11,0,0,0,0,0,0,0,0
21,17498118228,S1G Beacon,61,34,-34,920,3,1,,,,,,,0,0
22,17498150929,Authentication,166,34,-35,920,0,11,0,0,0,0,0,0,720,0
23,17498156762,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
24,17498162651,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
25,17498168593,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
26,17498434157,Authentication,166,34,-34,920,0,11,0,0,0,0,0,0,720,0
27,17498439940,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
28,17498445931,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
29,17498451714,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
30,17498525612,Authentication,166,34,-67,920,0,11,0,0,0,0,0,0,0,0
31,17498754986,Authentication,166,34,-68,920,0,11,0,0,0,0,0,0,0,0
32,17498782833,Authentication,166,34,-34,920,0,11,0,0,0,0,0,0,720,0
33,17498788878,Authentication,166,34,-35,920,0,11,0,0,1,0,0,0,720,0
34,17498794610,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
35,17498800289,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
36,17498937433,S1G Beacon,129,34,-34,920,3,1,,,,,,,0,0
37,17498991035,Authentication,166,34,-35,920,0,11,0,0,0,0,0,0,720,0
38,17498996348,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
39,17499002185,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
40,17499008230,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
41,17499017129,Authentication,166,34,-67,920,0,11,0,0,0,0,0,0,0,0
42,17499068308,Authentication,102,34,-33,920,0,11,0,0,0,0,0,0,720,0
43,17499072474,Authentication,102,34,-34,920,0,11,0,0,1,0,0,0,720,0
44,17499076433,Authentication,102,34,-34,920,0,11,0,0,1,0,0,0,720,0
45,17499080882,Authentication,102,34,-33,920,0,11,0,0,1,0,0,0,720,0
46,17499276195,Authentication,166,34,-68,920,0,11,0,0,0,0,0,0,0,0
47,17499284421,Authentication,102,34,-34,920,0,11,0,0,0,0,0,0,720,0
48,17499288432,Authentication,102,34,-34,920,0,11,0,0,1,0,0,0,720,0
49,17499292548,Authentication,102,34,-34,920,0,11,0,0,1,0,0,0,720,0
50,17499296558,Authentication,102,34,-35,920,0,11,0,0,1,0,0,0,720,0
51,17499521956,Authentication,166,34,-67,920,0,11,0,0,0,0,0,0,0,0
52,17499530598,Authentication,102,34,-34,920,0,11,0,0,0,0,0,0,720,0
53,17499534817,Authentication,102,34,-35,920,0,11,0,0,1,0,0,0,720,0
54,17499539037,Authentication,102,34,-34,920,0,11,0,0,1,0,0,0,720,0
55,17499543256,Authentication,102,34,-35,920,0,11,0,0,1,0,0,0,720,0
56,17499702688,Authentication,198,34,-67,920,0,11,0,0,0,0,0,0,0,0
57,17499712690,Authentication,198,34,-68,920,0,11,0,0,0,0,0,0,0,0
58,17499756634,S1G Beacon,61,34,-36,920,3,1,,,,,,,0,0
59,17499770788,Authentication,166,34,-67,920,0,11,0,0,0,0,0,0,0,0
60,17499779326,Authentication,102,34,-33,920,0,11,0,0,0,0,0,0,720,0
61,17499783596,Authentication,102,34,-33,920,0,11,0,0,1,0,0,0,720,0
62,17499787556,Authentication,102,34,-34,920,0,11,0,0,1,0,0,0,720,0
63,17499791569,Authentication,102,34,-34,920,0,11,0,0,1,0,0,0,720,0
64,17499901859,Authentication,198,34,-67,920,0,11,0,0,0,0,0,0,0,0
65,17499911861,Authentication,198,34,-69,920,0,11,0,0,0,0,0,0,0,0
66,17499921313,Authentication,198,34,-68,920,0,11,0,0,0,0,0,0,0,0
67,17499972706,Data,287,34,-35,920,2,0,0,0,0,0,0,1,0,0
68,17500032930,Authentication,166,34,-71,920,0,11,0,0,0,0,0,0,0,0
69,17500042558,Authentication,166,34,-34,920,0,11,0,0,0,0,0,0,720,0
70,17500048498,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
71,17500054334,Authentication,166,34,-35,920,0,11,0,0,1,0,0,0,720,0
72,17500060171,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
73,17500164001,Authentication,198,34,-66,920,0,11,0,0,0,0,0,0,0,0
74,17500174003,Authentication,198,34,-69,920,0,11,0,0,0,0,0,0,0,0
75,17500295072,Authentication,166,34,-67,920,0,11,0,0,0,0,0,0,0,0
76,17500303766,Authentication,102,34,-36,920,0,11,0,0,0,0,0,0,720,0
77,17500307931,Authentication,102,34,-34,920,0,11,0,0,1,0,0,0,720,0
78,17500312047,Authentication,102,34,-34,920,0,11,0,0,1,0,0,0,720,0
79,17500316162,Authentication,102,34,-35,920,0,11,0,0,1,0,0,0,720,0
80,17500393376,Authentication,198,34,-66,920,0,11,0,0,0,0,0,0,0,0
81,17500412829,Authentication,198,34,-69,920,0,11,0,0,0,0,0,0,0,0
82,17500426143,Authentication,198,34,-67,920,0,11,0,0,0,0,0,0,0,0
83,17500526494,Authentication,166,34,-69,920,0,11,0,0,0,0,0,0,0,0
84,17500542574,Authentication,166,34,-35,920,0,11,0,0,0,0,0,0,720,0
85,17500548461,Authentication,166,34,-35,920,0,11,0,0,1,0,0,0,720,0
86,17500554294,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
87,17500560232,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
88,17500575838,S1G Beacon,129,34,-34,920,3,1,,,,,,,0,0
89,17500786589,Authentication,166,34,-68,920,0,11,0,0,0,0,0,0,0,0
90,17500801784,Authentication,166,34,-33,920,0,11,0,0,0,0,0,0,720,0
91,17500807464,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
92,17500813142,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
93,17500819135,Authentication,166,34,-35,920,0,11,0,0,1,0,0,0,720,0
94,17500917659,Authentication,198,34,-67,920,0,11,0,0,0,0,0,0,0,0
95,17500923803,Authentication,198,34,-67,920,0,11,0,0,0,0,0,0,0,0
96,17500937114,Authentication,198,34,-72,920,0,11,0,0,0,0,0,0,0,0
97,17500950427,Authentication,198,34,-72,920,0,11,0,0,0,0,0,0,0,0
98,17500997646,QoS Data,148,34,-26,920,2,8,1,0,0,0,0,1,720,0
100,17501001520,QoS Data,148,34,-38,920,2,8,0,0,0,0,0,1,720,0
102,17501008614,QoS Data,131,34,-37,920,2,8,1,0,0,0,0,1,720,0
104,17501010784,QoS Data,131,34,-39,920,2,8,0,0,0,0,0,1,720,0
105,17501048731,Authentication,166,34,-67,920,0,11,0,0,0,0,0,0,0,0
106,17501062544,Authentication,166,34,-36,920,0,11,0,0,0,0,0,0,720,0
107,17501068223,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
108,17501073850,Authentication,166,34,-33,920,0,11,0,0,1,0,0,0,720,0
109,17501079528,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
111,17501173222,QoS Data,128,34,-39,920,2,8,0,0,0,0,0,1,720,0
113,17501291415,Authentication,166,34,-68,920,0,11,0,0,0,0,0,0,0,0
114,17501302555,Authentication,166,34,-34,920,0,11,0,0,0,0,0,0,720,0
115,17501308389,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
116,17501314431,Authentication,166,34,-36,920,0,11,0,0,1,0,0,0,720,0
117,17501320423,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
118,17501395043,S1G Beacon,61,34,-35,920,3,1,,,,,,,0,0
119,17501540248,Authentication,166,34,-76,920,0,11,0,0,0,0,0,0,0,0
120,17501547744,Authentication,102,34,-33,920,0,11,0,0,0,0,0,0,720,0
121,17501551809,Authentication,102,34,-34,920,0,11,0,0,1,0,0,0,720,0
122,17501555922,Authentication,102,34,-34,920,0,11,0,0,1,0,0,0,720,0
123,17501559676,Authentication,102,34,-33,920,0,11,0,0,1,0,0,0,720,0
124,17501802390,Authentication,166,34,-73,920,0,11,0,0,0,0,0,0,0,0
125,17501810253,Authentication,102,34,-34,920,0,11,0,0,0,0,0,0,720,0
