host_timestamp,local_time,esp32_uptime_us,cpu_used_pct,ram_used_pct,throughput_bps,tcp_disconnects
1782581377.913082,2026-06-27 19:29:37,7576936040,1.11,19.85,4.8,0
1782581382.9252815,2026-06-27 19:29:42,7581938040,0.86,19.85,4.8,0
1782581387.9168632,2026-06-27 19:29:47,7586940040,0.87,19.85,4.8,0
1782581392.9263327,2026-06-27 19:29:52,7591942040,0.93,19.85,4.8,0
1782581397.9229748,2026-06-27 19:29:57,7596944040,1.01,19.85,4.8,0
1782581402.9217088,2026-06-27 19:30:02,7601946040,1.26,19.85,4.8,0
1782581407.934073,2026-06-27 19:30:07,7606948040,1.14,19.85,4.8,0
1782581412.9251711,2026-06-27 19:30:12,7611950040,1.05,19.85,4.8,0
1782581417.9275596,2026-06-27 19:30:17,7616952040,0.99,19.85,4.8,0
1782581422.933527,2026-06-27 19:30:22,7621954040,1.11,19.85,4.8,0
1782581427.9375665,2026-06-27 19:30:27,7626956040,0.87,19.85,4.8,0
1782581432.944672,2026-06-27 19:30:32,7631958040,0.84,19.85,4.8,0
1782581437.94792,2026-06-27 19:30:37,7636960040,0.89,19.85,4.8,0
1782581442.9461496,2026-06-27 19:30:42,7641962040,1.04,19.85,4.8,0
1782581447.948573,2026-06-27 19:30:47,7646964040,0.82,19.85,4.8,0
1782581452.946961,2026-06-27 19:30:52,7651966040,0.81,19.85,4.8,0
1782581457.9462447,2026-06-27 19:30:57,7656968040,0.83,19.85,4.8,0
1782581462.968236,2026-06-27 19:31:02,7661970040,1.07,19.85,4.8,0
1782581467.946275,2026-06-27 19:31:07,7666972040,0.79,19.85,4.8,0
1782581472.9533498,2026-06-27 19:31:12,7671974040,0.88,19.85,4.8,0
1782581477.951729,2026-06-27 19:31:17,7676976040,0.78,19.9,4.8,0
1782581482.9523668,2026-06-27 19:31:22,7681978040,1.13,19.9,4.8,0
1782581487.9608793,2026-06-27 19:31:27,7686980040,0.91,19.9,4.8,0
1782581492.9753401,2026-06-27 19:31:32,7691982040,0.89,19.9,4.8,0
1782581497.9717808,2026-06-27 19:31:37,7696984040,0.93,19.9,4.8,0
1782581502.9665346,2026-06-27 19:31:42,7701986040,1.11,19.9,4.8,0
1782581507.9688146,2026-06-27 19:31:47,7706988040,1.05,19.9,4.8,0
1782581512.9639204,2026-06-27 19:31:52,7711990040,0.95,19.9,4.8,0
1782581517.969858,2026-06-27 19:31:57,7716992040,0.9,19.9,4.8,0
1782581522.9771178,2026-06-27 19:32:02,7721994040,0.88,19.9,4.8,0
1782581527.9836037,2026-06-27 19:32:07,7726996040,1.18,19.9,4.8,0
1782581532.9786692,2026-06-27 19:32:12,7731998040,0.96,19.9,4.8,0
1782581537.9731793,2026-06-27 19:32:17,7737000040,0.86,19.9,4.8,0
1782581542.98374,2026-06-27 19:32:22,7742002040,1.05,19.9,4.8,0
1782581547.979354,2026-06-27 19:32:27,7747004040,1.32,19.9,4.8,0
1782581552.979763,2026-06-27 19:32:32,7752006040,0.96,19.9,4.8,0
1782581557.9947336,2026-06-27 19:32:37,7757008040,0.89,19.9,4.8,0
1782581562.983334,2026-06-27 19:32:42,7762010040,0.84,19.9,4.8,0
1782581567.9947412,2026-06-27 19:32:47,7767012040,1.12,19.85,4.8,0
1782581572.9875445,2026-06-27 19:32:52,7772014040,0.89,19.85,4.8,0
