host_timestamp,local_time,esp32_uptime_us,cpu_used_pct,ram_used_pct,throughput_bps,tcp_disconnects
1782485247.8003755,2026-06-26 16:47:27,18401217872,0.86,19.76,31.99,0
1782485252.8010488,2026-06-26 16:47:32,18406219872,0.85,19.76,31.99,0
1782485257.8199832,2026-06-26 16:47:37,18411221872,0.89,19.76,31.99,0
1782485262.8111591,2026-06-26 16:47:42,18416223872,1.08,19.76,31.99,0
1782485267.808558,2026-06-26 16:47:47,18421225872,0.88,19.76,31.99,0
1782485272.8123274,2026-06-26 16:47:52,18426227872,0.88,19.76,33.59,0
1782485277.8277404,2026-06-26 16:47:57,18431229872,0.85,19.76,33.59,0
1782485282.8217976,2026-06-26 16:48:02,18436231872,1.09,19.76,33.59,0
1782485287.8142257,2026-06-26 16:48:07,18441233872,0.83,19.76,33.59,0
1782485292.8162036,2026-06-26 16:48:12,18446235872,0.83,19.76,33.59,0
1782485297.8182566,2026-06-26 16:48:17,18451237872,0.85,19.76,33.59,0
1782485302.8242412,2026-06-26 16:48:22,18456239872,1.08,19.76,33.59,0
1782485307.8285558,2026-06-26 16:48:27,18461241872,0.83,19.76,33.59,0
1782485312.8277166,2026-06-26 16:48:32,18466243872,0.86,19.76,33.59,0
1782485317.8302658,2026-06-26 16:48:37,18471245872,0.89,19.76,33.59,0
1782485322.8360126,2026-06-26 16:48:42,18476247872,1.05,19.76,33.59,0
1782485327.8342144,2026-06-26 16:48:47,18481249872,0.89,19.76,33.59,0
1782485332.8333564,2026-06-26 16:48:52,18486251872,0.88,19.76,33.59,0
1782485337.8358932,2026-06-26 16:48:57,18491253872,0.88,19.76,33.59,0
1782485342.8478816,2026-06-26 16:49:02,18496255872,0.99,19.76,33.59,0
1782485347.848754,2026-06-26 16:49:07,18501257872,0.99,19.76,33.59,0
1782485352.8422985,2026-06-26 16:49:12,18506259872,0.85,19.76,33.59,0
1782485357.862475,2026-06-26 16:49:17,18511261872,0.86,19.76,33.59,0
1782485362.851483,2026-06-26 16:49:22,18516263872,0.85,19.76,33.59,0
1782485367.8512268,2026-06-26 16:49:27,18521265872,1.11,19.76,33.59,0
1782485372.8510685,2026-06-26 16:49:32,18526267872,0.87,19.76,33.59,0
1782485377.8630702,2026-06-26 16:49:37,18531269872,0.88,19.76,33.59,0
1782485382.8603234,2026-06-26 16:49:42,18536271872,0.86,19.76,33.59,0
1782485387.8620558,2026-06-26 16:49:47,18541273872,1.22,19.76,33.59,0
1782485392.8799179,2026-06-26 16:49:52,18546275872,0.87,19.76,33.59,0
1782485397.8718402,2026-06-26 16:49:57,18551277872,0.83,19.76,33.59,0
1782485402.871088,2026-06-26 16:50:02,18556279872,0.82,19.76,33.59,0
1782485407.8703806,2026-06-26 16:50:07,18561281872,1.06,19.76,33.59,0
1782485412.874291,2026-06-26 16:50:12,18566283872,0.86,19.76,31.99,0
1782485417.8705778,2026-06-26 16:50:17,18571285872,0.85,19.76,31.99,0
1782485422.871444,2026-06-26 16:50:22,18576287872,0.84,19.76,33.59,0
1782485427.8723223,2026-06-26 16:50:27,18581289872,1.1,19.76,33.59,0
1782485432.8783946,2026-06-26 16:50:32,18586291872,0.86,19.76,31.99,0
1782485437.8822541,2026-06-26 16:50:37,18591293872,0.83,19.76,31.99,0
1782485442.8864129,2026-06-26 16:50:42,18596295872,0.84,19.76,31.99,0
1782485447.8854349,2026-06-26 16:50:47,18601297872,0.95,19.76,33.59,0
1782485452.8878415,2026-06-26 16:50:52,18606299872,0.98,19.76,33.59,0
1782485457.892816,2026-06-26 16:50:57,18611301872,0.86,19.76,33.59,0
1782485462.9068372,2026-06-26 16:51:02,18616303872,0.87,19.76,33.59,0
1782485467.8963778,2026-06-26 16:51:07,18621305872,0.83,19.76,33.59,0
1782485472.8889806,2026-06-26 16:51:12,18626307872,1.12,19.76,33.59,0
1782485477.8946033,2026-06-26 16:51:17,18631309872,0.87,19.76,33.59,0
1782485482.895895,2026-06-26 16:51:22,18636311872,0.84,19.76,33.59,0
1782485487.907971,2026-06-26 16:51:27,18641313872,0.85,19.76,33.59,0
1782485492.904916,2026-06-26 16:51:32,18646315872,1.11,19.76,33.59,0
1782485497.9090135,2026-06-26 16:51:37,18651317872,0.85,19.76,33.59,0
1782485502.915987,2026-06-26 16:51:42,18656319872,0.9,19.76,33.59,0
1782485507.9263113,2026-06-26 16:51:47,18661321872,0.93,19.76,33.59,0
1782485512.9252625,2026-06-26 16:51:52,18666323872,1.09,19.76,33.59,0
1782485517.9380727,2026-06-26 16:51:57,18671325872,0.87,19.76,33.59,0
1782485522.9373076,2026-06-26 16:52:02,18676327872,0.85,19.76,33.59,0
1782485527.9419198,2026-06-26 16:52:07,18681329872,0.82,19.76,33.59,0
1782485532.940471,2026-06-26 16:52:12,18686331872,1.1,19.76,33.59,0
1782485537.9441772,2026-06-26 16:52:17,18691333872,0.83,19.76,33.59,0
1782485542.9593549,2026-06-26 16:52:22,18696335872,0.87,19.76,33.59,0
