packet_number,timestamp,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
1,2026-06-26T14:47:25.340438000Z,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
2,2026-06-26T14:47:26.157797000Z,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
3,2026-06-26T14:47:26.978818000Z,S1G Beacon,129,34,-17,920,3,1,,,,,,,0,0
4,2026-06-26T14:47:27.254466000Z,Data,287,34,-18,920,2,0,0,0,0,0,0,1,0,0
5,2026-06-26T14:47:27.796248000Z,S1G Beacon,61,34,-17,920,3,1,,,,,,,0,0
6,2026-06-26T14:47:28.617276000Z,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
7,2026-06-26T14:47:28.999845000Z,QoS Data,148,34,-13,920,2,8,1,0,0,0,0,1,720,0
12,2026-06-26T14:47:29.237233000Z,QoS Data,128,34,-13,920,2,8,1,0,0,0,0,1,720,0
15,2026-06-26T14:47:29.434685000Z,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
16,2026-06-26T14:47:29.758529000Z,Data,132,34,-17,920,2,0,0,0,0,0,0,1,0,0
17,2026-06-26T14:47:30.255708000Z,S1G Beacon,129,34,-19,920,3,1,,,,,,,0,0
18,2026-06-26T14:47:30.278555000Z,Data,287,34,-19,920,2,0,0,0,0,0,0,1,0,0
20,2026-06-26T14:47:31.073131000Z,S1G Beacon,61,34,-20,920,3,1,,,,,,,0,0
21,2026-06-26T14:47:31.894165000Z,S1G Beacon,129,34,-20,920,3,1,,,,,,,0,0
22,2026-06-26T14:47:32.711614000Z,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
23,2026-06-26T14:47:32.966527000Z,Data,132,34,-18,920,2,0,0,0,0,0,0,1,0,0
24,2026-06-26T14:47:33.302727000Z,Data,287,34,-19,920,2,0,0,0,0,0,0,1,0,0
25,2026-06-26T14:47:33.532618000Z,S1G Beacon,129,34,-17,920,3,1,,,,,,,0,0
26,2026-06-26T14:47:34.023825000Z,QoS Data,148,34,-15,920,2,8,1,0,0,0,0,1,720,0
29,2026-06-26T14:47:34.032300000Z,QoS Data,131,34,-29,920,2,8,1,0,0,0,0,1,720,0
32,2026-06-26T14:47:34.237186000Z,QoS Data,128,34,-15,920,2,8,1,0,0,0,0,1,720,0
35,2026-06-26T14:47:34.350028000Z,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
