host_timestamp,local_time,esp32_uptime_us,cpu_used_pct,ram_used_pct,throughput_bps,tcp_disconnects,rssi
1783438540.3266892,2026-07-07 17:35:40,2022035906,1.24,17.65,33.6,2,-56
1783438545.3391182,2026-07-07 17:35:45,2027035906,1.3,17.65,32.0,2,-57
1783438550.3361063,2026-07-07 17:35:50,2032035906,1.04,17.65,32.0,2,-56
1783438555.3314657,2026-07-07 17:35:55,2037035906,1.0,17.65,32.0,2,-57
1783438560.34048,2026-07-07 17:36:00,2042035906,1.02,17.65,32.0,2,-58
1783438565.3433983,2026-07-07 17:36:05,2047035906,1.4,17.65,32.0,2,-58
1783438570.34103,2026-07-07 17:36:10,2052035906,1.06,17.65,32.0,2,-57
1783438575.3460062,2026-07-07 17:36:15,2057035908,1.02,17.65,32.0,2,-57
1783438580.350441,2026-07-07 17:36:20,2062035906,1.03,17.65,32.0,2,-58
1783438585.3498943,2026-07-07 17:36:25,2067035906,1.4,17.65,32.0,2,-57
1783438590.3481445,2026-07-07 17:36:30,2072035906,1.02,17.65,32.0,2,-58
1783438595.364843,2026-07-07 17:36:35,2077035906,1.03,17.65,32.0,2,-58
1783438600.3584852,2026-07-07 17:36:40,2082035906,1.03,17.65,32.0,2,-59
1783438605.3630888,2026-07-07 17:36:45,2087035906,1.19,17.65,32.0,2,-57
1783438610.3683748,2026-07-07 17:36:50,2092035906,1.17,17.65,32.0,2,-58
1783438615.365878,2026-07-07 17:36:55,2097035906,1.04,17.65,32.0,2,-57
1783438620.3643863,2026-07-07 17:37:00,2102035908,0.99,17.65,32.0,2,-57
1783438625.367147,2026-07-07 17:37:05,2107035908,1.24,17.65,32.0,2,-57
1783438630.3672683,2026-07-07 17:37:10,2112035906,1.36,17.65,32.0,2,-57
1783438635.3782394,2026-07-07 17:37:15,2117035906,1.07,17.65,32.0,2,-57
1783438640.3744643,2026-07-07 17:37:20,2122035906,1.08,17.65,32.8,2,-57
1783438645.3770223,2026-07-07 17:37:25,2127035908,1.01,17.65,32.0,2,-57
1783438650.3835752,2026-07-07 17:37:30,2132035906,1.38,17.65,32.0,2,-59
1783438655.3829768,2026-07-07 17:37:35,2137035906,1.05,17.65,32.8,2,-57
1783438660.3868237,2026-07-07 17:37:40,2142035906,1.01,17.65,32.0,2,-57
1783438665.3837445,2026-07-07 17:37:45,2147035906,1.09,17.65,32.0,2,-57
1783438670.3945355,2026-07-07 17:37:50,2152035906,0.0,17.65,32.0,2,-58
1783438675.3926668,2026-07-07 17:37:55,2157035906,0.96,17.65,32.8,2,-57
1783438680.3980067,2026-07-07 17:38:00,2162035906,1.1,17.69,32.0,2,-57
1783438685.3993995,2026-07-07 17:38:05,2167035906,1.93,17.85,0.0,3,-10
1783438690.3952837,2026-07-07 17:38:10,2172035906,1.17,17.7,0.0,3,-9
1783438695.403067,2026-07-07 17:38:15,2177035906,0.91,17.7,0.0,3,-9
1783438700.4007292,2026-07-07 17:38:20,2182035906,0.77,17.7,0.0,3,-10
1783438705.4161172,2026-07-07 17:38:25,2187035906,0.68,17.7,0.0,3,-9
1783438710.4099514,2026-07-07 17:38:30,2192035906,1.0,17.7,0.0,3,-10
1783438715.4151282,2026-07-07 17:38:35,2197035908,0.81,17.7,0.0,3,-9
1783438720.4108794,2026-07-07 17:38:40,2202035906,0.69,17.7,0.0,3,-9
1783438725.4122255,2026-07-07 17:38:45,2207035906,0.69,17.7,0.0,3,-9
1783438730.4000444,2026-07-07 17:38:50,2212035906,0.74,17.7,0.0,3,-10
1783438735.405845,2026-07-07 17:38:55,2217035906,1.35,17.71,0.0,3,-10
1783438740.3982656,2026-07-07 17:39:00,2222035906,0.73,17.7,0.0,3,-11
1783438745.3971055,2026-07-07 17:39:05,2227035908,0.68,17.7,0.0,3,-9
1783438750.3971016,2026-07-07 17:39:10,2232035906,0.68,17.7,0.0,3,-9
1783438755.3860471,2026-07-07 17:39:15,2237035906,0.95,17.7,0.0,3,-10
1783438760.3876014,2026-07-07 17:39:20,2242035906,0.75,17.7,0.0,3,-10
1783438765.3868186,2026-07-07 17:39:25,2247035906,0.71,17.7,0.0,3,-10
1783438770.3770096,2026-07-07 17:39:30,2252035908,0.71,17.7,0.0,3,-9
1783438775.3793113,2026-07-07 17:39:35,2257035908,0.95,17.7,0.0,3,-10
1783438780.3766038,2026-07-07 17:39:40,2262035906,0.86,17.71,0.0,3,-10
1783438785.372139,2026-07-07 17:39:45,2267035906,0.91,17.7,0.0,3,-11
1783438790.3828351,2026-07-07 17:39:50,2272035906,0.68,17.7,0.0,3,-9
1783438795.3816395,2026-07-07 17:39:55,2277035906,0.91,17.7,0.0,3,-9
1783438800.3783836,2026-07-07 17:40:00,2282035906,0.7,17.7,0.0,3,-8
1783438805.3899205,2026-07-07 17:40:05,2287035906,0.69,17.7,0.0,3,-10
1783438810.3897972,2026-07-07 17:40:10,2292035906,0.68,17.7,0.0,3,-10
1783438815.398527,2026-07-07 17:40:15,2297035906,0.82,17.7,0.0,3,-10
1783438820.3804972,2026-07-07 17:40:20,2302035906,0.75,17.7,0.0,3,-10
1783438825.382278,2026-07-07 17:40:25,2307035906,0.72,17.7,0.0,3,-10
1783438830.3787243,2026-07-07 17:40:30,2312035906,0.68,17.7,0.0,3,-11
1783438835.383539,2026-07-07 17:40:35,2317035906,0.65,17.7,0.0,3,-10
1783438840.3699038,2026-07-07 17:40:40,2322035908,0.92,17.7,0.0,3,-11
1783438845.3742592,2026-07-07 17:40:45,2327035906,0.7,17.7,0.0,3,-11
1783438850.3721015,2026-07-07 17:40:50,2332035906,0.64,17.7,0.0,3,-9
1783438855.368571,2026-07-07 17:40:55,2337035906,0.74,17.7,0.0,3,-11
1783438860.3768804,2026-07-07 17:41:00,2342035906,0.94,17.7,0.0,3,-9
1783438865.377316,2026-07-07 17:41:05,2347035908,0.68,17.7,0.0,3,-9
1783438870.3778565,2026-07-07 17:41:10,2352035906,0.69,17.63,0.0,3,-11
1783438875.3829687,2026-07-07 17:41:15,2357035906,0.76,17.63,0.0,3,-11
1783438880.377932,2026-07-07 17:41:20,2362035906,1.2,17.63,0.0,3,-12
1783438885.3787477,2026-07-07 17:41:25,2367035908,0.68,17.63,0.0,3,-11
1783438890.386685,2026-07-07 17:41:30,2372035906,0.65,17.63,0.0,3,-9
1783438895.3837194,2026-07-07 17:41:35,2377035906,0.66,17.63,0.0,3,-9
1783438900.385975,2026-07-07 17:41:40,2382035906,0.9,17.63,0.0,3,-9
1783438905.394462,2026-07-07 17:41:45,2387035906,0.65,17.63,0.0,3,-8
1783438910.3928494,2026-07-07 17:41:50,2392035906,0.66,17.63,0.0,3,-9
