attack_type,packet Number,event_type,time_stamp,signal_strength,bssid,src,dst,details
,330,QoS Data,2026-07-07T15:36:26.000609000Z,-1,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,333,QoS Data,2026-07-07T15:36:26.010163000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:dc:b8,3c:22:7f:71:df:d6,Transmitting data using Trusted AP
,373,QoS Data,2026-07-07T15:36:32.146518000Z,-1,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,376,QoS Data,2026-07-07T15:36:32.271349000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:dc:b8,3c:22:7f:71:df:d6,Transmitting data using Trusted AP
,379,QoS Data,2026-07-07T15:36:32.386133000Z,-3,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,399,QoS Data,2026-07-07T15:36:37.290854000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:dc:b8,3c:22:7f:71:df:d6,Transmitting data using Trusted AP
,402,QoS Data,2026-07-07T15:36:37.386139000Z,-3,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,418,QoS Data,2026-07-07T15:36:42.300251000Z,-1,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,422,QoS Data,2026-07-07T15:36:42.310275000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:dc:b8,3c:22:7f:71:df:d6,Transmitting data using Trusted AP
,423,QoS Data,2026-07-07T15:36:42.314187000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:dc:b8,3c:22:7f:71:df:d6,Transmitting data using Trusted AP
,426,QoS Data,2026-07-07T15:36:42.383265000Z,-1,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,431,QoS Data,2026-07-07T15:36:42.393283000Z,-1,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,462,QoS Data,2026-07-07T15:36:47.330186000Z,-1,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,465,QoS Data,2026-07-07T15:36:47.339323000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:dc:b8,3c:22:7f:71:df:d6,Transmitting data using Trusted AP
,468,QoS Data,2026-07-07T15:36:47.382908000Z,-1,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,485,QoS Data,2026-07-07T15:36:52.350255000Z,-1,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,488,QoS Data,2026-07-07T15:36:52.359919000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:dc:b8,3c:22:7f:71:df:d6,Transmitting data using Trusted AP
,491,QoS Data,2026-07-07T15:36:52.386667000Z,-1,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,506,QoS Data,2026-07-07T15:36:57.370977000Z,-3,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,511,QoS Data,2026-07-07T15:36:57.380556000Z,-1,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,514,QoS Data,2026-07-07T15:36:57.390116000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:dc:b8,3c:22:7f:71:df:d6,Transmitting data using Trusted AP
,519,QoS Data,2026-07-07T15:36:57.633817000Z,-1,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,544,QoS Data,2026-07-07T15:37:02.400284000Z,-3,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,547,QoS Data,2026-07-07T15:37:02.409426000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:dc:b8,3c:22:7f:71:df:d6,Transmitting data using Trusted AP
,550,QoS Data,2026-07-07T15:37:02.633506000Z,-2,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,582,QoS Data,2026-07-07T15:37:07.430987000Z,-1,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,585,QoS Data,2026-07-07T15:37:07.439715000Z,-1,78:72:64:ea:b9:14,3c:22:7f:71:dc:b8,3c:22:7f:71:df:d6,Transmitting data using Trusted AP
,588,QoS Data,2026-07-07T15:37:07.634426000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,605,QoS Data,2026-07-07T15:37:12.474289000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,608,QoS Data,2026-07-07T15:37:12.483216000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:dc:b8,3c:22:7f:71:df:d6,Transmitting data using Trusted AP
,631,QoS Data,2026-07-07T15:37:17.513060000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:dc:b8,3c:22:7f:71:df:d6,Transmitting data using Trusted AP
,647,QoS Data,2026-07-07T15:37:17.675195000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,667,QoS Data,2026-07-07T15:37:22.525975000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,670,QoS Data,2026-07-07T15:37:22.534862000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:dc:b8,3c:22:7f:71:df:d6,Transmitting data using Trusted AP
,685,QoS Data,2026-07-07T15:37:22.667550000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,723,QoS Data,2026-07-07T15:37:27.577422000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,726,QoS Data,2026-07-07T15:37:27.587462000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:dc:b8,3c:22:7f:71:df:d6,Transmitting data using Trusted AP
,741,QoS Data,2026-07-07T15:37:27.669741000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,769,QoS Data,2026-07-07T15:37:32.634623000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,772,QoS Data,2026-07-07T15:37:32.883757000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,789,QoS Data,2026-07-07T15:37:37.671081000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,792,QoS Data,2026-07-07T15:37:37.679959000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:dc:b8,3c:22:7f:71:df:d6,Transmitting data using Trusted AP
,795,QoS Data,2026-07-07T15:37:37.883495000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,796,QoS Data,2026-07-07T15:37:37.887534000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,813,QoS Data,2026-07-07T15:37:42.691062000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,815,QoS Data,2026-07-07T15:37:42.700147000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:dc:b8,3c:22:7f:71:df:d6,Transmitting data using Trusted AP
,818,QoS Data,2026-07-07T15:37:42.883112000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,819,QoS Data,2026-07-07T15:37:42.886262000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,848,QoS Data,2026-07-07T15:37:47.727066000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,851,QoS Data,2026-07-07T15:37:47.737035000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:dc:b8,3c:22:7f:71:df:d6,Transmitting data using Trusted AP
,856,QoS Data,2026-07-07T15:37:47.887130000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,877,QoS Data,2026-07-07T15:37:52.754804000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,880,QoS Data,2026-07-07T15:37:52.761564000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,884,QoS Data,2026-07-07T15:37:52.778677000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:dc:b8,3c:22:7f:71:df:d6,Transmitting data using Trusted AP
,887,QoS Data,2026-07-07T15:37:52.883149000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,903,QoS Data,2026-07-07T15:37:57.790731000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
,906,QoS Data,2026-07-07T15:37:57.799932000Z,-1,78:72:64:ea:b9:14,3c:22:7f:71:dc:b8,3c:22:7f:71:df:d6,Transmitting data using Trusted AP
,911,QoS Data,2026-07-07T15:37:57.888878000Z,0,78:72:64:ea:b9:14,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Trusted AP
Evil Twin Attack,976,QoS Data,2026-07-07T15:38:04.069317000Z,-1,9c:04:b6:46:07:34,3c:22:7f:71:dc:b8,3c:22:7f:71:df:d6,Transmitting data using Evil Twin AP
Evil Twin Attack,978,QoS Data,2026-07-07T15:38:04.136815000Z,-1,9c:04:b6:46:07:34,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Evil Twin AP
Evil Twin Attack,987,QoS Data,2026-07-07T15:38:05.565705000Z,0,9c:04:b6:46:07:34,3c:22:7f:71:dc:b8,3c:22:7f:71:df:d6,Transmitting data using Evil Twin AP
Evil Twin Attack,989,QoS Data,2026-07-07T15:38:05.633556000Z,-2,9c:04:b6:46:07:34,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Evil Twin AP
Evil Twin Attack,991,QoS Data,2026-07-07T15:38:05.814417000Z,-1,9c:04:b6:46:07:34,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Evil Twin AP
Evil Twin Attack,998,QoS Data,2026-07-07T15:38:07.133262000Z,-2,9c:04:b6:46:07:34,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Evil Twin AP
Evil Twin Attack,1012,QoS Data,2026-07-07T15:38:08.565688000Z,0,9c:04:b6:46:07:34,3c:22:7f:71:dc:b8,3c:22:7f:71:df:d6,Transmitting data using Evil Twin AP
Evil Twin Attack,1015,QoS Data,2026-07-07T15:38:08.633266000Z,-2,9c:04:b6:46:07:34,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Evil Twin AP
Evil Twin Attack,1034,QoS Data,2026-07-07T15:38:10.136302000Z,-1,9c:04:b6:46:07:34,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Evil Twin AP
Evil Twin Attack,1043,QoS Data,2026-07-07T15:38:11.635442000Z,-2,9c:04:b6:46:07:34,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Evil Twin AP
Evil Twin Attack,1048,QoS Data,2026-07-07T15:38:13.133350000Z,-3,9c:04:b6:46:07:34,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Evil Twin AP
Evil Twin Attack,1050,QoS Data,2026-07-07T15:38:13.143699000Z,-1,9c:04:b6:46:07:34,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Evil Twin AP
Evil Twin Attack,1060,QoS Data,2026-07-07T15:38:14.568044000Z,0,9c:04:b6:46:07:34,3c:22:7f:71:dc:b8,3c:22:7f:71:df:d6,Transmitting data using Evil Twin AP
Evil Twin Attack,1064,QoS Data,2026-07-07T15:38:14.636708000Z,-2,9c:04:b6:46:07:34,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Evil Twin AP
Evil Twin Attack,1066,QoS Data,2026-07-07T15:38:14.638986000Z,-3,9c:04:b6:46:07:34,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Evil Twin AP
Evil Twin Attack,1094,QoS Data,2026-07-07T15:38:17.635141000Z,-4,9c:04:b6:46:07:34,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Evil Twin AP
Evil Twin Attack,1100,QoS Data,2026-07-07T15:38:19.132904000Z,-1,9c:04:b6:46:07:34,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Evil Twin AP
Evil Twin Attack,1110,QoS Data,2026-07-07T15:38:20.636068000Z,-3,9c:04:b6:46:07:34,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Evil Twin AP
Evil Twin Attack,1115,QoS Data,2026-07-07T15:38:22.132862000Z,-1,9c:04:b6:46:07:34,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Evil Twin AP
Evil Twin Attack,1125,QoS Data,2026-07-07T15:38:23.639670000Z,-2,9c:04:b6:46:07:34,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Evil Twin AP
Evil Twin Attack,1136,QoS Data,2026-07-07T15:38:26.141335000Z,-1,9c:04:b6:46:07:34,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Evil Twin AP
Evil Twin Attack,1141,QoS Data,2026-07-07T15:38:26.568368000Z,0,9c:04:b6:46:07:34,3c:22:7f:71:dc:b8,3c:22:7f:71:df:d6,Transmitting data using Evil Twin AP
Evil Twin Attack,1143,QoS Data,2026-07-07T15:38:26.632895000Z,-2,9c:04:b6:46:07:34,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Evil Twin AP
Evil Twin Attack,1150,QoS Data,2026-07-07T15:38:27.635515000Z,-2,9c:04:b6:46:07:34,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Evil Twin AP
Evil Twin Attack,1159,QoS Data,2026-07-07T15:38:29.136890000Z,-1,9c:04:b6:46:07:34,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Evil Twin AP
Evil Twin Attack,1176,QoS Data,2026-07-07T15:38:30.635876000Z,-1,9c:04:b6:46:07:34,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Evil Twin AP
Evil Twin Attack,1183,QoS Data,2026-07-07T15:38:32.134422000Z,-1,9c:04:b6:46:07:34,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Evil Twin AP
Evil Twin Attack,1189,QoS Data,2026-07-07T15:38:33.636354000Z,-3,9c:04:b6:46:07:34,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Evil Twin AP
Evil Twin Attack,1196,QoS Data,2026-07-07T15:38:35.133329000Z,-3,9c:04:b6:46:07:34,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Evil Twin AP
Evil Twin Attack,1205,QoS Data,2026-07-07T15:38:36.639579000Z,-1,9c:04:b6:46:07:34,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Evil Twin AP
Evil Twin Attack,1212,QoS Data,2026-07-07T15:38:38.135865000Z,-1,9c:04:b6:46:07:34,3c:22:7f:71:df:d6,3c:22:7f:71:dc:b8,Transmitting data using Evil Twin AP
