host_timestamp,local_time,cpu_used_pct,ram_used_pct
1783364317.825901,2026-07-06 20:58:37,0.0,72.99
1783364322.8509147,2026-07-06 20:58:42,92.02,72.99
1783364327.894001,2026-07-06 20:58:47,88.69,72.99
1783364332.8857322,2026-07-06 20:58:52,84.97,72.99
1783364337.8498688,2026-07-06 20:58:57,95.57,72.99
1783364342.8514953,2026-07-06 20:59:02,99.6,72.99
1783364347.8572748,2026-07-06 20:59:07,95.41,72.99
1783364352.8507848,2026-07-06 20:59:12,99.2,72.99
1783364357.8546016,2026-07-06 20:59:17,92.8,72.99
1783364362.8580782,2026-07-06 20:59:22,100.0,72.99
1783364367.8656828,2026-07-06 20:59:27,94.8,72.99
1783364372.8882053,2026-07-06 20:59:32,100.0,72.99
1783364377.8494241,2026-07-06 20:59:37,92.77,72.99
1783364382.8588605,2026-07-06 20:59:42,97.0,72.99
1783364387.8568473,2026-07-06 20:59:47,98.0,72.99
1783364392.864985,2026-07-06 20:59:52,99.8,72.99
1783364397.859122,2026-07-06 20:59:57,89.62,72.99
1783364402.8843446,2026-07-06 21:00:02,100.0,72.99
1783364407.8706398,2026-07-06 21:00:07,94.38,72.99
1783364412.885002,2026-07-06 21:00:12,100.0,72.99
1783364417.9015806,2026-07-06 21:00:17,90.82,72.99
1783364422.8622437,2026-07-06 21:00:22,87.93,72.99
1783364427.8788261,2026-07-06 21:00:27,94.01,72.99
1783364432.8985045,2026-07-06 21:00:32,97.02,72.99
1783364437.877196,2026-07-06 21:00:37,99.8,72.99
1783364442.8833537,2026-07-06 21:00:42,100.0,72.99
1783364447.8904796,2026-07-06 21:00:47,91.8,72.99
1783364452.9062035,2026-07-06 21:00:52,100.0,72.99
1783364457.9252834,2026-07-06 21:00:57,90.08,72.99
1783364462.886794,2026-07-06 21:01:02,92.76,72.99
1783364467.8843975,2026-07-06 21:01:07,94.19,72.99
1783364472.8987517,2026-07-06 21:01:12,100.0,72.99
1783364477.8747985,2026-07-06 21:01:17,91.37,72.99
1783364482.906847,2026-07-06 21:01:22,85.23,72.99
1783364487.8978415,2026-07-06 21:01:27,96.21,72.99
1783364492.8934703,2026-07-06 21:01:32,100.0,72.99
1783364497.9068484,2026-07-06 21:01:37,94.02,72.99
1783364502.931131,2026-07-06 21:01:42,100.0,72.99
1783364507.917765,2026-07-06 21:01:47,92.38,72.99
1783364512.9239004,2026-07-06 21:01:52,100.0,72.99
1783364517.913832,2026-07-06 21:01:57,97.8,72.99
1783364522.9099364,2026-07-06 21:02:02,100.0,72.99
1783364527.9268074,2026-07-06 21:02:07,97.81,72.99
1783364532.9282877,2026-07-06 21:02:12,100.0,72.99
1783364537.913012,2026-07-06 21:02:17,93.2,72.99
1783364542.941067,2026-07-06 21:02:22,100.0,72.99
1783364547.94954,2026-07-06 21:02:27,97.8,72.99
1783364552.921128,2026-07-06 21:02:32,100.0,72.99
1783364557.9179432,2026-07-06 21:02:37,98.39,72.99
1783364562.933203,2026-07-06 21:02:42,100.0,72.99
1783364567.9186635,2026-07-06 21:02:47,95.37,72.99
1783364572.918984,2026-07-06 21:02:52,100.0,72.99
1783364577.9331014,2026-07-06 21:02:57,91.04,72.99
1783364582.923247,2026-07-06 21:03:02,100.0,72.99
1783364587.9428053,2026-07-06 21:03:07,97.01,72.99
1783364592.9427998,2026-07-06 21:03:12,100.0,72.99
1783364597.9328036,2026-07-06 21:03:17,96.0,72.99
1783364602.9340703,2026-07-06 21:03:22,99.6,72.99
1783364607.9608662,2026-07-06 21:03:27,97.61,72.99
1783364612.9461172,2026-07-06 21:03:32,100.0,72.99
1783364617.9329152,2026-07-06 21:03:37,91.4,72.99
1783364622.9427924,2026-07-06 21:03:42,90.62,72.99
1783364627.9893112,2026-07-06 21:03:47,91.47,72.99
1783364632.9650946,2026-07-06 21:03:52,95.78,72.99
1783364637.95929,2026-07-06 21:03:57,92.02,72.99
1783364642.952519,2026-07-06 21:04:02,97.99,72.99
1783364647.9639454,2026-07-06 21:04:07,93.64,72.99
1783364652.96066,2026-07-06 21:04:12,100.0,72.99
1783364657.971611,2026-07-06 21:04:17,94.8,72.99
1783364662.955379,2026-07-06 21:04:22,100.0,72.99
1783364667.9944685,2026-07-06 21:04:27,98.6,72.99
1783364672.981074,2026-07-06 21:04:32,97.39,72.99
1783364677.9743252,2026-07-06 21:04:37,98.4,72.99
1783364682.9745743,2026-07-06 21:04:42,99.6,72.99
1783364687.9664123,2026-07-06 21:04:47,93.39,72.99
1783364692.987241,2026-07-06 21:04:52,96.21,72.99
1783364697.9737623,2026-07-06 21:04:57,95.39,72.99
1783364703.0022488,2026-07-06 21:05:02,100.0,72.99
1783364708.0008605,2026-07-06 21:05:07,95.19,72.99
1783364713.0084884,2026-07-06 21:05:13,100.0,72.99
1783364717.9864202,2026-07-06 21:05:17,93.0,72.99
1783364723.0002909,2026-07-06 21:05:22,92.61,72.99
1783364728.0187614,2026-07-06 21:05:28,97.19,72.99
1783364733.0062594,2026-07-06 21:05:33,100.0,72.99
1783364738.0069437,2026-07-06 21:05:38,93.23,72.99
1783364743.0174787,2026-07-06 21:05:43,99.6,72.99
1783364748.0259192,2026-07-06 21:05:48,95.4,72.99
1783364753.0335622,2026-07-06 21:05:53,100.0,72.99
1783364758.021952,2026-07-06 21:05:58,97.19,72.99
1783364763.0305302,2026-07-06 21:06:03,100.0,72.99
1783364768.0288477,2026-07-06 21:06:08,94.8,72.99
1783364773.0259454,2026-07-06 21:06:13,98.2,72.99
1783364778.0405743,2026-07-06 21:06:18,95.43,72.99
1783364783.0244353,2026-07-06 21:06:23,97.79,72.99
1783364788.034087,2026-07-06 21:06:28,95.02,72.99
1783364793.0497975,2026-07-06 21:06:33,100.0,72.99
1783364798.0495286,2026-07-06 21:06:38,98.39,72.99
1783364803.0268908,2026-07-06 21:06:43,100.0,72.99
1783364808.031061,2026-07-06 21:06:48,97.8,72.99
1783364813.0269394,2026-07-06 21:06:53,100.0,72.99
1783364818.0304515,2026-07-06 21:06:58,95.41,72.99
1783364823.0431921,2026-07-06 21:07:03,99.4,72.99
1783364828.029474,2026-07-06 21:07:08,95.99,72.99
1783364833.078873,2026-07-06 21:07:13,100.0,72.99
1783364838.064664,2026-07-06 21:07:18,96.41,72.99
1783364843.0360787,2026-07-06 21:07:23,100.0,72.99
1783364848.0449,2026-07-06 21:07:28,97.6,72.99
1783364853.0411472,2026-07-06 21:07:33,100.0,72.99
1783364858.052179,2026-07-06 21:07:38,98.8,72.99
1783364863.0576649,2026-07-06 21:07:43,100.0,72.99
1783364868.0532157,2026-07-06 21:07:48,96.0,72.99
1783364873.0655923,2026-07-06 21:07:53,97.0,72.99
1783364878.0647418,2026-07-06 21:07:58,98.4,72.99
1783364883.0525885,2026-07-06 21:08:03,100.0,72.99
1783364888.0623949,2026-07-06 21:08:08,98.8,72.99
1783364893.072422,2026-07-06 21:08:13,100.0,72.99
1783364898.063234,2026-07-06 21:08:18,96.6,72.99
1783364903.0855782,2026-07-06 21:08:23,100.0,72.99
1783364908.0862353,2026-07-06 21:08:28,95.99,72.99
1783364913.0831244,2026-07-06 21:08:33,97.6,72.99
