attack_type,packet Number,event_type,time_stamp,signal_strength,ssid,bssid,src,dst,reason,status,details
Dragonblood DoS,17,Authentication,2026-07-06T18:58:37.675273000Z,-74,,78:72:64:ea:b9:14,ca:8d:57:fe:8f:52,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,18,Authentication,2026-07-06T18:58:37.740811000Z,-71,,78:72:64:ea:b9:14,3a:40:81:8a:54:85,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,19,Authentication,2026-07-06T18:58:37.773579000Z,-71,,78:72:64:ea:b9:14,9a:a9:a1:99:01:5f,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,20,Authentication,2026-07-06T18:58:37.826257000Z,-36,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ca:8d:57:fe:8f:52,,0,Successful Authentication to Trusted AP
,21,Authentication,2026-07-06T18:58:37.832198000Z,-37,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ca:8d:57:fe:8f:52,,0,Successful Authentication to Trusted AP
,22,Authentication,2026-07-06T18:58:37.838239000Z,-36,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ca:8d:57:fe:8f:52,,0,Successful Authentication to Trusted AP
,23,Authentication,2026-07-06T18:58:37.843974000Z,-37,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ca:8d:57:fe:8f:52,,0,Successful Authentication to Trusted AP
Dragonblood DoS,24,Authentication,2026-07-06T18:58:37.890320000Z,-74,,78:72:64:ea:b9:14,ca:8d:57:fe:8f:52,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,25,Authentication,2026-07-06T18:58:38.002956000Z,-73,,78:72:64:ea:b9:14,9a:a9:a1:99:01:5f,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,26,Authentication,2026-07-06T18:58:38.035727000Z,-72,,78:72:64:ea:b9:14,d6:e5:ae:a4:a3:96,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,27,Authentication,2026-07-06T18:58:38.101267000Z,-72,,78:72:64:ea:b9:14,ca:8d:57:fe:8f:52,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,28,Authentication,2026-07-06T18:58:38.131845000Z,-36,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,3a:40:81:8a:54:85,,0,Successful Authentication to Trusted AP
,29,Authentication,2026-07-06T18:58:38.138565000Z,-36,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,3a:40:81:8a:54:85,,0,Successful Authentication to Trusted AP
,30,Authentication,2026-07-06T18:58:38.144503000Z,-37,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,3a:40:81:8a:54:85,,0,Successful Authentication to Trusted AP
,31,Authentication,2026-07-06T18:58:38.150495000Z,-37,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,3a:40:81:8a:54:85,,0,Successful Authentication to Trusted AP
Dragonblood DoS,32,Authentication,2026-07-06T18:58:38.199575000Z,-72,,78:72:64:ea:b9:14,9a:a9:a1:99:01:5f,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,33,Authentication,2026-07-06T18:58:38.244626000Z,-72,,78:72:64:ea:b9:14,d6:e5:ae:a4:a3:96,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,35,Authentication,2026-07-06T18:58:38.297876000Z,-72,,78:72:64:ea:b9:14,ca:8d:57:fe:8f:52,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,36,Authentication,2026-07-06T18:58:38.363418000Z,-72,,78:72:64:ea:b9:14,3a:40:81:8a:54:85,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,37,Authentication,2026-07-06T18:58:38.396184000Z,-73,,78:72:64:ea:b9:14,9a:a9:a1:99:01:5f,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,38,Authentication,2026-07-06T18:58:38.458397000Z,-36,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,9a:a9:a1:99:01:5f,,0,Successful Authentication to Trusted AP
,39,Authentication,2026-07-06T18:58:38.466312000Z,-36,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,9a:a9:a1:99:01:5f,,0,Successful Authentication to Trusted AP
,40,Authentication,2026-07-06T18:58:38.472412000Z,-36,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,9a:a9:a1:99:01:5f,,0,Successful Authentication to Trusted AP
,41,Authentication,2026-07-06T18:58:38.478091000Z,-37,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,9a:a9:a1:99:01:5f,,0,Successful Authentication to Trusted AP
,42,Authentication,2026-07-06T18:58:38.525211000Z,-37,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ca:8d:57:fe:8f:52,,0,Successful Authentication to Trusted AP
,43,Authentication,2026-07-06T18:58:38.531882000Z,-37,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ca:8d:57:fe:8f:52,,0,Successful Authentication to Trusted AP
,44,Authentication,2026-07-06T18:58:38.537614000Z,-36,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ca:8d:57:fe:8f:52,,0,Successful Authentication to Trusted AP
,45,Authentication,2026-07-06T18:58:38.543504000Z,-37,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ca:8d:57:fe:8f:52,,0,Successful Authentication to Trusted AP
