packet_number,timestamp,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
2556,2026-06-23T13:21:29.714207000Z,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
2557,2026-06-23T13:21:29.720092000Z,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
2558,2026-06-23T13:21:29.726135000Z,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
2559,2026-06-23T13:21:29.778751000Z,Deauthentication,64,34,-18,920,0,12,0,0,0,0,0,0,720,0
2560,2026-06-23T13:21:29.781772000Z,Deauthentication,64,34,-17,920,0,12,0,0,1,0,0,0,720,0
2561,2026-06-23T13:21:29.784832000Z,Deauthentication,64,34,-17,920,0,12,0,0,1,0,0,0,720,0
2562,2026-06-23T13:21:29.787786000Z,Deauthentication,64,34,-16,920,0,12,0,0,1,0,0,0,720,0
2563,2026-06-23T13:21:29.792334000Z,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
2564,2026-06-23T13:21:29.839551000Z,Authentication,166,34,-16,920,0,11,0,0,0,0,0,0,720,0
2565,2026-06-23T13:21:29.845334000Z,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
2566,2026-06-23T13:21:29.851111000Z,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
2567,2026-06-23T13:21:29.856788000Z,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
2568,2026-06-23T13:21:29.964367000Z,Authentication,166,34,-65,920,0,11,0,0,0,0,0,0,0,0
2569,2026-06-23T13:21:29.981405000Z,Authentication,166,34,-16,920,0,11,0,0,0,0,0,0,720,0
2570,2026-06-23T13:21:29.987239000Z,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
2571,2026-06-23T13:21:29.992919000Z,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
