host_timestamp,local_time,cpu_used_pct,ram_used_pct
1782561922.050106,2026-06-27 14:05:22,0.0,73.13
1782561927.048538,2026-06-27 14:05:27,24.4,73.13
1782561932.0882635,2026-06-27 14:05:32,27.98,73.13
1782561937.0904043,2026-06-27 14:05:37,24.25,73.13
1782561942.0670736,2026-06-27 14:05:42,25.65,73.13
1782561947.091878,2026-06-27 14:05:47,27.69,73.13
1782561952.0773537,2026-06-27 14:05:52,27.05,73.13
1782561957.0744345,2026-06-27 14:05:57,24.4,73.13
1782561962.1095622,2026-06-27 14:06:02,27.09,73.13
1782561967.0786731,2026-06-27 14:06:07,24.5,73.13
1782561972.0923092,2026-06-27 14:06:12,25.35,73.13
1782561977.1091654,2026-06-27 14:06:17,26.8,73.13
1782561982.0799582,2026-06-27 14:06:22,26.25,73.13
1782561987.0920217,2026-06-27 14:06:27,24.6,73.13
1782561992.1092203,2026-06-27 14:06:32,27.09,73.13
1782561997.0851011,2026-06-27 14:06:37,26.45,73.13
1782562002.0910501,2026-06-27 14:06:42,25.0,73.13
1782562007.1379023,2026-06-27 14:06:47,27.78,73.13
1782562012.095844,2026-06-27 14:06:52,25.35,73.13
1782562017.0959978,2026-06-27 14:06:57,24.2,73.13
1782562022.135191,2026-06-27 14:07:02,26.89,73.13
1782562027.115167,2026-06-27 14:07:07,24.6,73.13
1782562032.1151314,2026-06-27 14:07:12,25.8,73.13
1782562037.1321807,2026-06-27 14:07:17,29.94,73.13
1782562042.1159937,2026-06-27 14:07:22,29.26,73.13
1782562047.1287334,2026-06-27 14:07:27,29.54,73.13
1782562052.135906,2026-06-27 14:07:32,32.53,73.13
1782562057.1369867,2026-06-27 14:07:37,29.4,73.13
1782562062.1388485,2026-06-27 14:07:42,25.8,73.13
1782562067.1397524,2026-06-27 14:07:47,28.4,73.13
1782562072.1415477,2026-06-27 14:07:52,25.2,73.13
1782562077.1517518,2026-06-27 14:07:57,24.35,73.13
1782562082.1869977,2026-06-27 14:08:02,28.43,73.13
1782562087.1710188,2026-06-27 14:08:07,23.69,73.13
1782562092.1935656,2026-06-27 14:08:12,25.25,73.13
1782562097.2024581,2026-06-27 14:08:17,28.34,73.13
1782562102.195836,2026-06-27 14:08:22,25.2,73.13
1782562107.2431386,2026-06-27 14:08:27,24.5,73.13
1782562112.2211564,2026-06-27 14:08:32,27.0,73.13
1782562117.2241492,2026-06-27 14:08:37,25.6,73.13
1782562122.2526834,2026-06-27 14:08:42,25.7,73.13
