attack_type,packet Number,event_type,time_stamp,signal_strength,ssid,bssid,src,dst,reason,status,details
,1,S1G Beacon,2026-07-07T13:07:24.463608000Z,-58,,,78:72:64:ea:b9:14,,,,
,2,S1G Beacon,2026-07-07T13:07:25.012162000Z,-56,H7608,,9c:04:b6:46:07:34,,,,
,3,S1G Beacon,2026-07-07T13:07:25.284566000Z,-59,H7608,,78:72:64:ea:b9:14,,,,
,4,S1G Beacon,2026-07-07T13:07:25.829567000Z,-57,,,9c:04:b6:46:07:34,,,,
,6,S1G Beacon,2026-07-07T13:07:26.101988000Z,-59,,,78:72:64:ea:b9:14,,,,
,16,S1G Beacon,2026-07-07T13:07:26.652006000Z,-57,H7608,,9c:04:b6:46:07:34,,,,
,17,S1G Beacon,2026-07-07T13:07:26.923017000Z,-58,H7608,,78:72:64:ea:b9:14,,,,
,18,S1G Beacon,2026-07-07T13:07:27.470678000Z,-59,,,9c:04:b6:46:07:34,,,,
,19,S1G Beacon,2026-07-07T13:07:27.740442000Z,-58,,,78:72:64:ea:b9:14,,,,
,20,S1G Beacon,2026-07-07T13:07:28.289054000Z,-58,H7608,,9c:04:b6:46:07:34,,,,
,21,S1G Beacon,2026-07-07T13:07:28.561468000Z,-64,H7608,,78:72:64:ea:b9:14,,,,
,32,S1G Beacon,2026-07-07T13:07:29.106479000Z,-58,,,9c:04:b6:46:07:34,,,,
,33,S1G Beacon,2026-07-07T13:07:29.378888000Z,-59,,,78:72:64:ea:b9:14,,,,
,34,S1G Beacon,2026-07-07T13:07:29.927508000Z,-59,H7608,,9c:04:b6:46:07:34,,,,
,35,S1G Beacon,2026-07-07T13:07:30.199920000Z,-59,H7608,,78:72:64:ea:b9:14,,,,
,36,S1G Beacon,2026-07-07T13:07:30.744924000Z,-58,,,9c:04:b6:46:07:34,,,,
,37,S1G Beacon,2026-07-07T13:07:31.017339000Z,-59,,,78:72:64:ea:b9:14,,,,
,38,S1G Beacon,2026-07-07T13:07:31.565942000Z,-58,H7608,,9c:04:b6:46:07:34,,,,
,39,S1G Beacon,2026-07-07T13:07:31.838408000Z,-64,H7608,,78:72:64:ea:b9:14,,,,
,41,S1G Beacon,2026-07-07T13:07:32.383362000Z,-60,,,9c:04:b6:46:07:34,,,,
,42,S1G Beacon,2026-07-07T13:07:32.655797000Z,-59,,,78:72:64:ea:b9:14,,,,
,43,S1G Beacon,2026-07-07T13:07:33.204388000Z,-59,H7608,,9c:04:b6:46:07:34,,,,
,44,S1G Beacon,2026-07-07T13:07:33.476815000Z,-59,H7608,,78:72:64:ea:b9:14,,,,
,57,S1G Beacon,2026-07-07T13:07:34.021804000Z,-59,,,9c:04:b6:46:07:34,,,,
,58,S1G Beacon,2026-07-07T13:07:34.294238000Z,-59,,,78:72:64:ea:b9:14,,,,
,59,S1G Beacon,2026-07-07T13:07:34.842834000Z,-60,H7608,,9c:04:b6:46:07:34,,,,
,61,S1G Beacon,2026-07-07T13:07:35.115290000Z,-60,H7608,,78:72:64:ea:b9:14,,,,
,62,S1G Beacon,2026-07-07T13:07:35.660263000Z,-60,,,9c:04:b6:46:07:34,,,,
,63,S1G Beacon,2026-07-07T13:07:35.932691000Z,-59,,,78:72:64:ea:b9:14,,,,
,64,S1G Beacon,2026-07-07T13:07:36.481283000Z,-60,H7608,,9c:04:b6:46:07:34,,,,
