packet_number,tsft,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
378,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
380,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
381,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
382,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
383,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
384,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
393,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
399,,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,1
400,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
401,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
402,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,0
403,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
405,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
406,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
409,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
410,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
411,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
412,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
415,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
425,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
426,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
428,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
429,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
430,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
431,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
433,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
434,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
435,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
436,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
438,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
439,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
448,,RTS,54,34,0,920,1,11,,,,0,0,0,2400,0
455,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
456,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
457,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
458,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
459,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
461,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
476,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
477,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
478,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
479,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
490,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
492,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
493,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
494,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
495,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
496,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
497,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
498,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
500,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
501,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
502,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
503,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
515,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
516,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
517,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
518,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
520,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
521,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
522,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
523,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
525,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
526,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
527,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
529,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
541,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
542,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
544,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
545,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
546,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
547,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
550,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
551,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
552,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
553,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
554,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
555,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
556,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
557,,RTS,54,34,-1,920,1,11,,,,0,0,0,2480,0
570,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
571,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
572,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
573,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
574,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
575,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
577,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
582,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
589,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,1
592,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
595,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
602,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
603,,RTS,54,34,0,920,1,11,,,,0,0,0,2400,0
608,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
610,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
611,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
612,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
613,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
614,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
615,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
616,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
617,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
618,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
621,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
629,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
633,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
634,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
635,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
636,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
637,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
639,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
640,,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,1
641,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
642,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
643,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
644,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
645,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
657,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
658,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
659,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,1
660,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
661,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
662,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
663,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
665,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
667,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,0
668,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
669,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
679,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
680,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
681,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
682,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
684,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
685,,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,0
687,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
688,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
690,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
691,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
696,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
699,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
710,,RTS,54,34,0,920,1,11,,,,0,0,0,2400,0
712,,RTS,54,34,0,920,1,11,,,,0,0,0,2400,0
714,,RTS,54,34,0,920,1,11,,,,0,0,0,2440,0
720,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
722,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
723,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
724,,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,0
726,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
727,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
729,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
730,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
731,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
732,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
733,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
734,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
746,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
747,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
749,,S1G Beacon,61,34,-61,920,3,1,,,,,,,0,1
750,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
751,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
752,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
753,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
754,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
755,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
757,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
758,,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,1
759,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
766,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,1
770,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
771,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
772,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
774,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
775,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
777,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
778,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
780,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
781,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
782,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
783,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
785,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
793,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
797,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
798,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
801,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
802,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
803,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
805,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
806,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
807,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
816,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
818,,S1G Beacon,129,34,-56,920,3,1,,,,,,,0,1
828,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
839,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
846,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
847,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
849,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
850,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
851,,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,1
852,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,0
854,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
855,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
856,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
857,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
867,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
868,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
869,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
870,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
871,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
872,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
873,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
874,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
875,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
876,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
878,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
879,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
888,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
889,,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,0
890,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
891,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
892,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
893,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
895,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
896,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
897,,S1G Beacon,61,34,-56,920,3,1,,,,,,,0,1
898,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
899,,S1G Beacon,129,34,-56,920,3,1,,,,,,,0,1
900,,Deauthentication,64,34,-65,920,0,12,0,0,0,0,0,0,0,0
901,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
902,,S1G Beacon,61,34,-56,920,3,1,,,,,,,0,1
903,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
905,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
906,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
908,,Probe Request,81,34,0,920,0,4,0,0,0,0,0,0,0,0
909,,Probe Response,168,34,-58,920,0,5,0,0,0,0,0,0,720,0
911,,Probe Response,161,34,-61,920,0,5,0,0,1,0,0,0,720,1
913,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
914,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
915,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
916,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,1
918,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
919,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
920,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
921,,Authentication,68,34,-1,920,0,11,0,0,0,0,0,0,720,1
923,,Authentication,68,34,-57,920,0,11,0,0,0,0,0,0,720,1
925,,Association Request,124,34,-1,920,0,0,0,0,0,0,0,0,720,1
927,,Association Response,155,34,-63,920,0,1,0,0,0,0,0,0,720,1
929,,Action,71,34,-1,920,0,13,0,0,0,0,0,0,720,1
