packet_number,tsft,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
131,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
132,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
133,,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
134,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
136,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
137,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
144,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
145,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
149,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
150,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
153,,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,0
154,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
155,,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,0
156,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
158,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
159,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
160,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
161,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
164,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
174,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
175,,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
176,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
177,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,0
178,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
181,,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
182,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
183,,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,0
184,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
185,,S1G Beacon,61,34,-69,920,3,1,,,,,,,0,0
196,,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
197,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
198,,S1G Beacon,61,34,-67,920,3,1,,,,,,,0,0
200,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
208,,S1G Beacon,129,34,-68,920,3,1,,,,,,,0,0
209,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
215,,S1G Beacon,61,34,-68,920,3,1,,,,,,,0,0
216,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
219,,S1G Beacon,129,34,-68,920,3,1,,,,,,,0,0
220,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
221,,S1G Beacon,61,34,-67,920,3,1,,,,,,,0,0
222,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
231,,S1G Beacon,129,34,-69,920,3,1,,,,,,,0,0
232,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
233,,S1G Beacon,61,34,-81,920,3,1,,,,,,,0,0
234,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
238,,S1G Beacon,129,34,-73,920,3,1,,,,,,,0,0
239,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
240,,S1G Beacon,61,34,-67,920,3,1,,,,,,,0,0
241,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
242,,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
243,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
245,,S1G Beacon,61,34,-67,920,3,1,,,,,,,0,0
246,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
256,,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
257,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
258,,S1G Beacon,61,34,-67,920,3,1,,,,,,,0,0
259,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
260,,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
261,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
263,,S1G Beacon,61,34,-67,920,3,1,,,,,,,0,0
264,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
265,,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
266,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
268,,S1G Beacon,61,34,-69,920,3,1,,,,,,,0,0
269,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
280,,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
281,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
284,,S1G Beacon,61,34,-68,920,3,1,,,,,,,0,0
285,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
287,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
288,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
289,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
290,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
291,,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
292,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
293,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
294,,S1G Beacon,61,34,-14,920,3,1,,,,,,,0,1
301,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
304,,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,1
305,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
306,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
308,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
309,,S1G Beacon,129,34,-14,920,3,1,,,,,,,0,1
315,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
316,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
325,,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
326,,S1G Beacon,129,34,-14,920,3,1,,,,,,,0,1
330,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
331,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
339,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
340,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
344,,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
346,,S1G Beacon,61,34,-14,920,3,1,,,,,,,0,1
347,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,0
348,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
349,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
350,,S1G Beacon,61,34,-14,920,3,1,,,,,,,0,1
352,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
353,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
354,,S1G Beacon,61,34,-14,920,3,1,,,,,,,0,1
357,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
362,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
368,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
369,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
370,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
371,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
372,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
373,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
374,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,0
375,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
378,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
379,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
380,,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
381,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
391,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,0
392,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
393,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,0
394,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
397,,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,0
398,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
399,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,0
400,,S1G Beacon,129,34,-14,920,3,1,,,,,,,0,1
401,,S1G Beacon,61,34,-68,920,3,1,,,,,,,0,0
402,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
404,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
405,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
415,,S1G Beacon,61,34,-14,920,3,1,,,,,,,0,1
416,,S1G Beacon,129,34,-68,920,3,1,,,,,,,0,0
417,,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,1
418,,S1G Beacon,61,34,-68,920,3,1,,,,,,,0,0
419,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
421,,S1G Beacon,129,34,-68,920,3,1,,,,,,,0,0
422,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
430,,S1G Beacon,61,34,-69,920,3,1,,,,,,,0,0
431,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
439,,S1G Beacon,129,34,-71,920,3,1,,,,,,,0,0
440,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
450,,S1G Beacon,61,34,-69,920,3,1,,,,,,,0,0
451,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
453,,S1G Beacon,129,34,-69,920,3,1,,,,,,,0,0
454,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
455,,S1G Beacon,61,34,-68,920,3,1,,,,,,,0,0
456,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
458,,S1G Beacon,129,34,-68,920,3,1,,,,,,,0,0
459,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
462,,S1G Beacon,61,34,-67,920,3,1,,,,,,,0,0
463,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
464,,S1G Beacon,129,34,-68,920,3,1,,,,,,,0,0
465,,S1G Beacon,129,34,-14,920,3,1,,,,,,,0,1
475,,S1G Beacon,61,34,-69,920,3,1,,,,,,,0,0
476,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
477,,S1G Beacon,129,34,-71,920,3,1,,,,,,,0,0
478,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
480,,S1G Beacon,61,34,-69,920,3,1,,,,,,,0,0
481,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
482,,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
483,,S1G Beacon,129,34,-14,920,3,1,,,,,,,0,1
484,,S1G Beacon,61,34,-69,920,3,1,,,,,,,0,0
485,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
486,,S1G Beacon,129,34,-68,920,3,1,,,,,,,0,0
487,,S1G Beacon,129,34,-14,920,3,1,,,,,,,0,1
497,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
498,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
499,,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
500,,S1G Beacon,129,34,-14,920,3,1,,,,,,,0,1
501,,S1G Beacon,61,34,-67,920,3,1,,,,,,,0,0
502,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
503,,S1G Beacon,129,34,-68,920,3,1,,,,,,,0,0
505,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
507,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
508,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
509,,S1G Beacon,129,34,-68,920,3,1,,,,,,,0,0
510,,S1G Beacon,129,34,-14,920,3,1,,,,,,,0,1
519,,S1G Beacon,61,34,-68,920,3,1,,,,,,,0,0
520,,S1G Beacon,61,34,-14,920,3,1,,,,,,,0,1
522,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
523,,S1G Beacon,61,34,-68,920,3,1,,,,,,,0,0
524,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
525,,S1G Beacon,129,34,-68,920,3,1,,,,,,,0,0
526,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
527,,S1G Beacon,61,34,-72,920,3,1,,,,,,,0,0
528,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
531,,S1G Beacon,129,34,-69,920,3,1,,,,,,,0,0
532,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
550,,S1G Beacon,61,34,-70,920,3,1,,,,,,,0,0
551,,S1G Beacon,61,34,-14,920,3,1,,,,,,,0,1
556,,S1G Beacon,129,34,-69,920,3,1,,,,,,,0,0
557,,S1G Beacon,129,34,-14,920,3,1,,,,,,,0,1
559,,S1G Beacon,61,34,-69,920,3,1,,,,,,,0,0
560,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
562,,S1G Beacon,129,34,-69,920,3,1,,,,,,,0,0
563,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
564,,S1G Beacon,61,34,-68,920,3,1,,,,,,,0,0
565,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
566,,S1G Beacon,129,34,-68,920,3,1,,,,,,,0,0
567,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
569,,S1G Beacon,61,34,-67,920,3,1,,,,,,,0,0
576,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
580,,S1G Beacon,129,34,-68,920,3,1,,,,,,,0,0
581,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
583,,S1G Beacon,61,34,-70,920,3,1,,,,,,,0,0
584,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
585,,S1G Beacon,129,34,-69,920,3,1,,,,,,,0,0
586,,S1G Beacon,129,34,-14,920,3,1,,,,,,,0,1
588,,S1G Beacon,61,34,-69,920,3,1,,,,,,,0,0
589,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
591,,S1G Beacon,129,34,-69,920,3,1,,,,,,,0,0
592,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
593,,S1G Beacon,61,34,-67,920,3,1,,,,,,,0,0
594,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
601,,RTS,54,34,0,920,1,11,,,,0,0,0,2380,0
606,,S1G Beacon,129,34,-68,920,3,1,,,,,,,0,0
607,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
609,,S1G Beacon,61,34,-70,920,3,1,,,,,,,0,0
610,,S1G Beacon,129,34,-69,920,3,1,,,,,,,0,0
611,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
613,,S1G Beacon,61,34,-14,920,3,1,,,,,,,0,1
615,,S1G Beacon,129,34,-69,920,3,1,,,,,,,0,0
616,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
618,,S1G Beacon,61,34,-69,920,3,1,,,,,,,0,0
619,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
629,,S1G Beacon,129,34,-68,920,3,1,,,,,,,0,0
630,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
632,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
634,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,0
635,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
636,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
637,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
639,,S1G Beacon,129,34,-68,920,3,1,,,,,,,0,0
640,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
642,,S1G Beacon,61,34,-67,920,3,1,,,,,,,0,0
643,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
657,,S1G Beacon,129,34,-69,920,3,1,,,,,,,0,0
658,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
667,,S1G Beacon,61,34,-67,920,3,1,,,,,,,0,0
669,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
671,,S1G Beacon,129,34,-68,920,3,1,,,,,,,0,0
672,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
674,,S1G Beacon,61,34,-67,920,3,1,,,,,,,0,0
675,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
677,,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
678,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
679,,S1G Beacon,61,34,-67,920,3,1,,,,,,,0,0
680,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
695,,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
696,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
698,,S1G Beacon,61,34,-68,920,3,1,,,,,,,0,0
699,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
701,,S1G Beacon,129,34,-69,920,3,1,,,,,,,0,0
702,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
703,,S1G Beacon,61,34,-67,920,3,1,,,,,,,0,0
704,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
705,,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
706,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
708,,S1G Beacon,61,34,-67,920,3,1,,,,,,,0,0
709,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
719,,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
720,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
722,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,0
723,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
724,,S1G Beacon,129,34,-67,920,3,1,,,,,,,0,0
726,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
728,,S1G Beacon,61,34,-67,920,3,1,,,,,,,0,0
729,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
730,,S1G Beacon,129,34,-68,920,3,1,,,,,,,0,0
731,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
732,,S1G Beacon,61,34,-70,920,3,1,,,,,,,0,0
733,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
744,,S1G Beacon,129,34,-70,920,3,1,,,,,,,0,0
745,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
746,,S1G Beacon,61,34,-69,920,3,1,,,,,,,0,0
748,,S1G Beacon,61,34,-14,920,3,1,,,,,,,0,1
749,,S1G Beacon,129,34,-69,920,3,1,,,,,,,0,0
750,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
751,,S1G Beacon,61,34,-68,920,3,1,,,,,,,0,0
752,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
754,,S1G Beacon,129,34,-69,920,3,1,,,,,,,0,0
755,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
765,,S1G Beacon,61,34,-69,920,3,1,,,,,,,0,0
766,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
773,,S1G Beacon,129,34,-70,920,3,1,,,,,,,0,0
774,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
778,,S1G Beacon,61,34,-68,920,3,1,,,,,,,0,0
779,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
787,,S1G Beacon,129,34,-70,920,3,1,,,,,,,0,0
789,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
796,,S1G Beacon,61,34,-69,920,3,1,,,,,,,0,0
797,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
798,,S1G Beacon,129,34,-72,920,3,1,,,,,,,0,0
799,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
802,,S1G Beacon,61,34,-69,920,3,1,,,,,,,0,0
803,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
804,,S1G Beacon,129,34,-68,920,3,1,,,,,,,0,0
805,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
815,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
816,,S1G Beacon,129,34,-69,920,3,1,,,,,,,0,0
818,,S1G Beacon,61,34,-70,920,3,1,,,,,,,0,0
819,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
820,,S1G Beacon,129,34,-70,920,3,1,,,,,,,0,0
821,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
822,,S1G Beacon,61,34,-72,920,3,1,,,,,,,0,0
823,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
824,,S1G Beacon,129,34,-70,920,3,1,,,,,,,0,0
825,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
834,,S1G Beacon,61,34,-71,920,3,1,,,,,,,0,0
835,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
837,,S1G Beacon,129,34,-71,920,3,1,,,,,,,0,0
838,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
839,,S1G Beacon,61,34,-71,920,3,1,,,,,,,0,0
840,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
842,,S1G Beacon,129,34,-70,920,3,1,,,,,,,0,0
843,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
844,,QoS Data,72,34,0,920,2,8,1,0,0,0,0,0,720,0
846,,QoS Data,72,34,-1,920,2,8,1,0,0,0,0,0,720,0
848,,S1G Beacon,61,34,-70,920,3,1,,,,,,,0,0
849,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
850,,Deauthentication,64,34,-62,920,0,12,0,0,0,0,0,0,0,0
852,,S1G Beacon,129,34,-70,920,3,1,,,,,,,0,0
853,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
854,,S1G Beacon,61,34,-70,920,3,1,,,,,,,0,0
855,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
857,,S1G Beacon,129,34,-70,920,3,1,,,,,,,0,0
858,,S1G Beacon,129,34,-11,920,3,1,,,,,,,0,1
859,,Probe Request,81,34,0,920,0,4,0,0,0,0,0,0,0,0
860,,Probe Response,168,34,-68,920,0,5,0,0,0,0,0,0,720,0
862,,Probe Response,161,34,-10,920,0,5,0,0,1,0,0,0,720,1
864,,S1G Beacon,61,34,-72,920,3,1,,,,,,,0,0
865,,S1G Beacon,61,34,-11,920,3,1,,,,,,,0,1
866,,S1G Beacon,129,34,-73,920,3,1,,,,,,,0,0
867,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
868,,S1G Beacon,61,34,-77,920,3,1,,,,,,,0,0
869,,S1G Beacon,61,34,-13,920,3,1,,,,,,,0,1
871,,Authentication,68,34,0,920,0,11,0,0,0,0,0,0,720,1
873,,Authentication,68,34,-12,920,0,11,0,0,0,0,0,0,720,1
875,,Association Request,124,34,0,920,0,0,0,0,0,0,0,0,720,1
877,,Association Response,155,34,-12,920,0,1,0,0,0,0,0,0,720,1
879,,Action,71,34,0,920,0,13,0,0,0,0,0,0,720,1
884,,S1G Beacon,129,34,-75,920,3,1,,,,,,,0,0
885,,S1G Beacon,129,34,-13,920,3,1,,,,,,,0,1
892,,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
893,,S1G Beacon,61,34,-12,920,3,1,,,,,,,0,1
895,,S1G Beacon,129,34,-73,920,3,1,,,,,,,0,0
896,,S1G Beacon,129,34,-12,920,3,1,,,,,,,0,1
900,,S1G Beacon,61,34,-75,920,3,1,,,,,,,0,0
