host_timestamp,local_time,esp32_uptime_us,cpu_used_pct,ram_used_pct,throughput_bps,tcp_disconnects,rssi
1783440155.4704196,2026-07-07 18:02:35,3626951445,1.08,17.71,4.8,5,-59
1783440160.4627676,2026-07-07 18:02:40,3631951445,1.39,17.71,4.8,5,-61
1783440165.4603353,2026-07-07 18:02:45,3636951445,1.17,17.71,4.8,5,-60
1783440170.4488397,2026-07-07 18:02:50,3641951445,1.06,17.71,4.8,5,-61
1783440175.452838,2026-07-07 18:02:55,3646951445,1.02,17.71,4.8,5,-60
1783440180.4505844,2026-07-07 18:03:00,3651951445,1.24,17.71,4.8,5,-59
1783440185.4611049,2026-07-07 18:03:05,3656951445,1.14,17.71,4.8,5,-59
1783440190.4672534,2026-07-07 18:03:10,3661951445,0.95,17.71,4.8,5,-60
1783440195.4648702,2026-07-07 18:03:15,3666951445,0.97,17.71,4.8,5,-59
1783440200.4706519,2026-07-07 18:03:20,3671951445,0.98,17.71,4.8,5,-59
1783440205.4653947,2026-07-07 18:03:25,3676951445,1.29,17.71,4.8,5,-60
1783440210.4681041,2026-07-07 18:03:30,3681951445,1.16,17.71,4.8,5,-59
1783440215.4784548,2026-07-07 18:03:35,3686951445,1.02,17.71,4.8,5,-61
1783440220.4766366,2026-07-07 18:03:40,3691951445,1.04,17.71,4.8,5,-58
1783440225.4887547,2026-07-07 18:03:45,3696951445,1.4,17.71,4.8,5,-58
1783440230.4826343,2026-07-07 18:03:50,3701951445,1.08,17.71,4.8,5,-58
1783440235.493495,2026-07-07 18:03:55,3706951445,1.05,17.71,4.8,5,-59
1783440240.486691,2026-07-07 18:04:00,3711951445,1.07,17.71,4.8,5,-58
1783440245.4872453,2026-07-07 18:04:05,3716951445,1.39,17.71,4.8,5,-59
1783440250.486276,2026-07-07 18:04:10,3721951445,1.05,17.71,4.8,5,-59
1783440255.492428,2026-07-07 18:04:15,3726951445,1.05,17.71,4.8,5,-59
1783440260.4843488,2026-07-07 18:04:20,3731951445,1.17,17.71,4.8,5,-59
1783440265.4891033,2026-07-07 18:04:25,3736951445,1.43,17.71,4.8,5,-59
1783440270.4822824,2026-07-07 18:04:30,3741951445,1.29,17.71,4.8,5,-59
1783440275.4780757,2026-07-07 18:04:35,3746951445,1.19,17.71,4.8,5,-60
1783440280.4797235,2026-07-07 18:04:40,3751951445,1.13,17.71,4.8,5,-60
1783440285.4735813,2026-07-07 18:04:45,3756951445,1.52,17.71,4.8,5,-59
1783440290.475512,2026-07-07 18:04:50,3761951445,1.22,17.71,4.8,5,-60
1783440295.477023,2026-07-07 18:04:55,3766951445,1.15,17.71,4.8,5,-59
1783440300.4651659,2026-07-07 18:05:00,3771951445,1.14,18.1,4.8,5,-59
1783440305.46531,2026-07-07 18:05:05,3776951445,0.72,18.06,0.0,5,-59
1783440310.472002,2026-07-07 18:05:10,3781951445,1.31,18.09,0.0,5,-59
1783440315.4553926,2026-07-07 18:05:15,3786951445,1.76,18.38,0.0,5,-9
1783440320.4554136,2026-07-07 18:05:20,3791951445,1.14,18.27,0.0,5,-8
1783440325.4577346,2026-07-07 18:05:25,3796951445,1.2,18.32,0.0,5,-9
1783440330.4563177,2026-07-07 18:05:30,3801951445,1.21,18.27,0.0,5,-9
1783440335.4666188,2026-07-07 18:05:35,3806951445,0.92,18.27,0.0,5,-9
1783440340.4736865,2026-07-07 18:05:40,3811951445,1.06,18.27,0.0,5,-9
1783440345.4748504,2026-07-07 18:05:45,3816951445,1.02,18.27,0.0,5,-8
1783440350.484851,2026-07-07 18:05:50,3821951445,1.25,18.27,0.0,5,-8
1783440355.474715,2026-07-07 18:05:55,3826951445,0.95,18.27,0.0,5,-9
1783440360.4757762,2026-07-07 18:06:00,3831951445,1.08,18.27,0.0,5,-8
1783440365.4693282,2026-07-07 18:06:05,3836951445,0.99,18.27,0.0,5,-8
1783440370.4582412,2026-07-07 18:06:10,3841951445,1.28,18.27,0.0,5,-8
1783440375.4561472,2026-07-07 18:06:15,3846951445,1.0,18.27,0.0,5,-8
1783440380.468036,2026-07-07 18:06:20,3851951445,0.96,18.27,0.0,5,-7
1783440385.4752433,2026-07-07 18:06:25,3856951445,1.13,18.27,0.0,5,-10
1783440390.467096,2026-07-07 18:06:30,3861951445,1.28,18.27,0.0,5,-10
1783440395.4678037,2026-07-07 18:06:35,3866951445,1.08,18.27,0.0,5,-9
1783440400.4707408,2026-07-07 18:06:40,3871951445,1.03,18.27,0.0,5,-9
1783440405.4852855,2026-07-07 18:06:45,3876951445,1.05,18.27,0.0,5,-9
1783440410.4868257,2026-07-07 18:06:50,3881951445,1.22,18.27,0.0,5,-10
1783440415.4841359,2026-07-07 18:06:55,3886951445,1.22,18.14,0.0,5,-8
1783440420.4956057,2026-07-07 18:07:00,3891951445,1.08,18.27,0.0,5,-9
1783440425.490168,2026-07-07 18:07:05,3896951445,1.07,18.27,0.0,5,-9
1783440430.4864352,2026-07-07 18:07:10,3901951445,1.04,18.27,0.0,5,-10
1783440435.4940567,2026-07-07 18:07:15,3906951445,1.2,18.14,0.0,5,-11
1783440440.5020635,2026-07-07 18:07:20,3911951445,1.07,18.27,0.0,5,-9
1783440445.5001605,2026-07-07 18:07:25,3916951445,1.13,18.27,0.0,5,-9
1783440450.5066373,2026-07-07 18:07:30,3921951445,1.01,18.27,0.0,5,-10
1783440455.510079,2026-07-07 18:07:35,3926951445,1.24,18.14,0.0,5,-10
1783440460.5068672,2026-07-07 18:07:40,3931951445,0.95,18.27,0.0,5,-8
1783440465.5142393,2026-07-07 18:07:45,3936951445,1.01,18.27,0.0,5,-9
1783440470.516901,2026-07-07 18:07:50,3941951445,1.17,18.27,0.0,5,-9
1783440475.5082388,2026-07-07 18:07:55,3946951445,1.26,18.14,0.0,5,-9
1783440480.515424,2026-07-07 18:08:00,3951951445,0.96,18.27,0.0,5,-8
1783440485.51586,2026-07-07 18:08:05,3956951445,1.01,18.27,0.0,5,-9
1783440490.5246398,2026-07-07 18:08:10,3961951445,1.08,18.27,0.0,5,-8
1783440495.5292158,2026-07-07 18:08:15,3966951445,1.28,18.27,0.0,5,-11
1783440500.528197,2026-07-07 18:08:20,3971951445,1.07,18.2,0.0,5,-9
1783440505.5270972,2026-07-07 18:08:25,3976951445,1.09,18.25,0.0,5,-10
1783440510.5358377,2026-07-07 18:08:30,3981951445,1.12,18.2,0.0,5,-9
1783440515.5388374,2026-07-07 18:08:35,3986951445,1.08,18.2,0.0,5,-11
1783440520.5289671,2026-07-07 18:08:40,3991951445,1.23,18.2,0.0,5,-9
1783440525.5425217,2026-07-07 18:08:45,3996951445,0.95,18.2,0.0,5,-8
1783440530.545963,2026-07-07 18:08:50,4001951445,1.11,18.2,0.0,5,-8
