attack_type,packet Number,event_type,time_stamp,signal_strength,ssid,bssid,src,dst,reason,status,details
,2,S1G Beacon,2026-07-07T16:02:22.627047000Z,-68,H7608,,78:72:64:ea:b9:14,,,,
,3,S1G Beacon,2026-07-07T16:02:22.689778000Z,-13,H7608,,9c:04:b6:46:07:34,,,,
,4,S1G Beacon,2026-07-07T16:02:23.444475000Z,-66,,,78:72:64:ea:b9:14,,,,
,5,S1G Beacon,2026-07-07T16:02:23.507188000Z,-13,,,9c:04:b6:46:07:34,,,,
,7,S1G Beacon,2026-07-07T16:02:24.265491000Z,-67,H7608,,78:72:64:ea:b9:14,,,,
,8,S1G Beacon,2026-07-07T16:02:24.328226000Z,-12,H7608,,9c:04:b6:46:07:34,,,,
,9,S1G Beacon,2026-07-07T16:02:25.082912000Z,-66,,,78:72:64:ea:b9:14,,,,
,10,S1G Beacon,2026-07-07T16:02:25.145637000Z,-13,,,9c:04:b6:46:07:34,,,,
,12,S1G Beacon,2026-07-07T16:02:25.903957000Z,-66,H7608,,78:72:64:ea:b9:14,,,,
,13,S1G Beacon,2026-07-07T16:02:25.966666000Z,-13,H7608,,9c:04:b6:46:07:34,,,,
,23,S1G Beacon,2026-07-07T16:02:26.721364000Z,-70,,,78:72:64:ea:b9:14,,,,
,24,S1G Beacon,2026-07-07T16:02:26.784552000Z,-13,,,9c:04:b6:46:07:34,,,,
,25,S1G Beacon,2026-07-07T16:02:27.542403000Z,-67,H7608,,78:72:64:ea:b9:14,,,,
,26,S1G Beacon,2026-07-07T16:02:27.605112000Z,-14,H7608,,9c:04:b6:46:07:34,,,,
,29,S1G Beacon,2026-07-07T16:02:28.359818000Z,-67,,,78:72:64:ea:b9:14,,,,
,30,S1G Beacon,2026-07-07T16:02:28.422528000Z,-13,,,9c:04:b6:46:07:34,,,,
,32,S1G Beacon,2026-07-07T16:02:29.180842000Z,-68,H7608,,78:72:64:ea:b9:14,,,,
,33,S1G Beacon,2026-07-07T16:02:29.243561000Z,-13,H7608,,9c:04:b6:46:07:34,,,,
,34,S1G Beacon,2026-07-07T16:02:29.998263000Z,-66,,,78:72:64:ea:b9:14,,,,
