host_timestamp,local_time,cpu_used_pct,ram_used_pct
1783521135.7392635,2026-07-08 16:32:15,0.0,69.96
1783521140.7395334,2026-07-08 16:32:20,24.65,69.96
1783521145.7625763,2026-07-08 16:32:25,26.89,69.96
1783521150.7439356,2026-07-08 16:32:30,24.9,69.96
1783521155.7477112,2026-07-08 16:32:35,24.8,69.96
1783521160.750471,2026-07-08 16:32:40,27.2,69.96
1783521165.7456665,2026-07-08 16:32:45,25.6,69.96
1783521170.745644,2026-07-08 16:32:50,23.85,69.96
1783521175.746949,2026-07-08 16:32:55,26.4,69.96
1783521180.7478116,2026-07-08 16:33:00,24.8,69.96
1783521185.7515855,2026-07-08 16:33:05,23.8,69.96
1783521190.755115,2026-07-08 16:33:10,27.2,69.96
1783521195.758711,2026-07-08 16:33:15,25.4,69.96
1783521200.7587025,2026-07-08 16:33:20,24.8,69.96
1783521205.7584112,2026-07-08 16:33:25,26.8,69.96
1783521210.7623703,2026-07-08 16:33:30,25.4,69.96
1783521215.7801566,2026-07-08 16:33:35,25.75,69.96
1783521220.7786536,2026-07-08 16:33:40,27.25,69.96
1783521225.7642403,2026-07-08 16:33:45,25.65,69.96
1783521230.797964,2026-07-08 16:33:50,26.44,69.96
1783521235.7677345,2026-07-08 16:33:55,25.55,69.96
1783521240.7656522,2026-07-08 16:34:00,25.2,69.96
1783521245.7892618,2026-07-08 16:34:05,25.7,69.96
1783521250.781039,2026-07-08 16:34:10,25.9,69.96
1783521255.783565,2026-07-08 16:34:15,25.4,69.96
1783521260.8052218,2026-07-08 16:34:20,25.5,69.96
1783521265.7734861,2026-07-08 16:34:25,25.75,69.96
1783521270.7712305,2026-07-08 16:34:30,25.0,69.96
1783521275.7898712,2026-07-08 16:34:35,24.95,69.96
1783521280.772146,2026-07-08 16:34:40,26.1,69.96
1783521285.7777221,2026-07-08 16:34:45,25.95,69.96
1783521290.809707,2026-07-08 16:34:50,27.09,69.96
1783521295.791467,2026-07-08 16:34:55,24.5,69.96
1783521300.7839632,2026-07-08 16:35:00,24.85,69.96
1783521305.7994652,2026-07-08 16:35:05,26.95,69.96
1783521310.7815146,2026-07-08 16:35:10,24.5,69.96
1783521315.7824206,2026-07-08 16:35:15,25.4,69.96
1783521320.801326,2026-07-08 16:35:20,27.35,69.96
1783521325.7848387,2026-07-08 16:35:25,24.45,69.96
1783521330.783041,2026-07-08 16:35:30,24.2,69.96
1783521335.7979052,2026-07-08 16:35:35,27.94,69.96
1783521340.7948859,2026-07-08 16:35:40,25.25,69.96
1783521345.7919195,2026-07-08 16:35:45,26.85,69.96
1783521350.7880325,2026-07-08 16:35:50,27.0,69.96
1783521355.7960927,2026-07-08 16:35:55,25.55,69.96
1783521360.7933521,2026-07-08 16:36:00,23.65,69.96
1783521365.7948635,2026-07-08 16:36:05,27.8,69.96
1783521370.8031743,2026-07-08 16:36:10,24.8,69.96
1783521375.7975073,2026-07-08 16:36:15,26.6,69.96
1783521380.8048947,2026-07-08 16:36:20,26.4,69.96
1783521385.8026614,2026-07-08 16:36:25,25.6,69.96
1783521390.8054314,2026-07-08 16:36:30,24.2,69.96
1783521395.816353,2026-07-08 16:36:35,27.74,69.96
1783521400.8147423,2026-07-08 16:36:40,24.25,69.96
1783521405.810556,2026-07-08 16:36:45,27.2,69.96
1783521410.8072875,2026-07-08 16:36:50,27.66,69.96
1783521415.8092093,2026-07-08 16:36:55,24.8,69.96
1783521420.8147233,2026-07-08 16:37:00,24.0,69.96
1783521425.8325458,2026-07-08 16:37:05,27.15,69.96
1783521430.8222835,2026-07-08 16:37:10,24.45,69.96
1783521435.8183262,2026-07-08 16:37:15,27.2,69.96
1783521440.8184783,2026-07-08 16:37:20,27.6,69.96
1783521445.8228061,2026-07-08 16:37:25,26.2,69.96
1783521450.822246,2026-07-08 16:37:30,24.0,69.96
1783521455.8278682,2026-07-08 16:37:35,27.8,69.96
1783521460.8293712,2026-07-08 16:37:40,25.8,69.96
1783521465.8319213,2026-07-08 16:37:45,27.0,69.96
1783521470.8332489,2026-07-08 16:37:50,26.4,69.96
1783521475.8306465,2026-07-08 16:37:55,24.85,69.96
1783521480.830236,2026-07-08 16:38:00,24.6,69.96
1783521485.836519,2026-07-08 16:38:05,27.4,69.96
1783521490.8467753,2026-07-08 16:38:10,23.95,69.96
1783521495.8546717,2026-07-08 16:38:15,26.4,69.96
1783521500.834193,2026-07-08 16:38:20,26.51,69.96
1783521505.8352995,2026-07-08 16:38:25,24.8,69.96
1783521510.8672402,2026-07-08 16:38:30,25.65,69.96
1783521515.8390386,2026-07-08 16:38:35,26.76,69.96
1783521520.8446584,2026-07-08 16:38:40,24.4,69.96
1783521525.864265,2026-07-08 16:38:45,27.49,69.96
