packet_number,timestamp,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
1,2026-06-29T17:42:14.563818000Z,S1G Beacon,61,34,-34,920,3,1,,,,,,,0,0
2,2026-06-29T17:42:15.384848000Z,S1G Beacon,129,34,-31,920,3,1,,,,,,,0,0
3,2026-06-29T17:42:15.524197000Z,QoS Data,149,34,-16,920,2,8,1,0,0,0,0,1,720,0
5,2026-06-29T17:42:15.526539000Z,QoS Data,149,34,-36,920,2,8,0,0,0,0,0,1,720,0
7,2026-06-29T17:42:15.532369000Z,QoS Data,131,34,-13,920,2,8,1,0,0,0,0,1,720,0
9,2026-06-29T17:42:15.535054000Z,QoS Data,131,34,-36,920,2,8,0,0,0,0,0,1,720,0
11,2026-06-29T17:42:15.716369000Z,QoS Data,128,34,-16,920,2,8,1,0,0,0,0,1,720,0
13,2026-06-29T17:42:15.719041000Z,QoS Data,128,34,-35,920,2,8,0,0,0,0,0,1,720,0
15,2026-06-29T17:42:16.202249000Z,S1G Beacon,61,34,-31,920,3,1,,,,,,,0,0
16,2026-06-29T17:42:16.224578000Z,Data,287,34,-31,920,2,0,0,0,0,0,0,1,0,0
17,2026-06-29T17:42:17.023290000Z,S1G Beacon,129,34,-31,920,3,1,,,,,,,0,0
18,2026-06-29T17:42:17.840727000Z,S1G Beacon,61,34,-33,920,3,1,,,,,,,0,0
19,2026-06-29T17:42:18.661740000Z,S1G Beacon,129,34,-36,920,3,1,,,,,,,0,0
20,2026-06-29T17:42:19.249288000Z,Data,287,34,-28,920,2,0,0,0,0,0,0,1,0,0
22,2026-06-29T17:42:19.479160000Z,S1G Beacon,61,34,-27,920,3,1,,,,,,,0,0
23,2026-06-29T17:42:20.300188000Z,S1G Beacon,129,34,-34,920,3,1,,,,,,,0,0
24,2026-06-29T17:42:20.548293000Z,QoS Data,149,34,-19,920,2,8,1,0,0,0,0,1,720,0
26,2026-06-29T17:42:20.556401000Z,QoS Data,131,34,-14,920,2,8,1,0,0,0,0,1,720,0
28,2026-06-29T17:42:20.559232000Z,QoS Data,131,34,-28,920,2,8,0,0,0,0,0,1,720,0
30,2026-06-29T17:42:20.716744000Z,QoS Data,128,34,-19,920,2,8,1,0,0,0,0,1,720,0
32,2026-06-29T17:42:20.718795000Z,QoS Data,128,34,-31,920,2,8,0,0,0,0,0,1,720,0
34,2026-06-29T17:42:21.117602000Z,S1G Beacon,61,34,-26,920,3,1,,,,,,,0,0
35,2026-06-29T17:42:21.938641000Z,S1G Beacon,129,34,-27,920,3,1,,,,,,,0,0
36,2026-06-29T17:42:22.273000000Z,Data,287,34,-35,920,2,0,0,0,0,0,0,1,0,0
37,2026-06-29T17:42:22.575436000Z,Data,378,34,-32,920,2,0,0,0,0,0,0,1,0,0
38,2026-06-29T17:42:22.679360000Z,Data,387,34,-43,920,2,0,0,0,0,0,0,1,0,0
39,2026-06-29T17:42:22.756047000Z,S1G Beacon,61,34,-48,920,3,1,,,,,,,0,0
40,2026-06-29T17:42:22.888928000Z,Data,442,34,-41,920,2,0,0,0,0,0,0,1,0,0
41,2026-06-29T17:42:22.991485000Z,Data,387,34,-37,920,2,0,0,0,0,0,0,1,0,0
42,2026-06-29T17:42:23.096437000Z,Data,426,34,-38,920,2,0,0,0,0,0,0,1,0,0
43,2026-06-29T17:42:23.201405000Z,Data,458,34,-35,920,2,0,0,0,0,0,0,1,0,0
44,2026-06-29T17:42:23.303546000Z,Data,387,34,-36,920,2,0,0,0,0,0,0,1,0,0
45,2026-06-29T17:42:23.409307000Z,Data,446,34,-35,920,2,0,0,0,0,0,0,1,0,0
46,2026-06-29T17:42:23.512872000Z,Data,440,34,-34,920,2,0,0,0,0,0,0,1,0,0
47,2026-06-29T17:42:23.577073000Z,S1G Beacon,129,34,-35,920,3,1,,,,,,,0,0
48,2026-06-29T17:42:23.615545000Z,Data,387,34,-34,920,2,0,0,0,0,0,0,1,0,0
49,2026-06-29T17:42:23.720890000Z,Data,442,34,-35,920,2,0,0,0,0,0,0,1,0,0
50,2026-06-29T17:42:23.825180000Z,Data,452,34,-34,920,2,0,0,0,0,0,0,1,0,0
51,2026-06-29T17:42:24.394507000Z,S1G Beacon,61,34,-28,920,3,1,,,,,,,0,0
52,2026-06-29T17:42:25.215539000Z,S1G Beacon,129,34,-28,920,3,1,,,,,,,0,0
53,2026-06-29T17:42:25.296785000Z,Data,287,34,-28,920,2,0,0,0,0,0,0,1,0,0
54,2026-06-29T17:42:25.572321000Z,QoS Data,148,34,-34,920,2,8,1,0,0,0,0,1,720,0
56,2026-06-29T17:42:25.574767000Z,QoS Data,148,34,-33,920,2,8,0,0,0,0,0,1,720,0
58,2026-06-29T17:42:25.580904000Z,QoS Data,131,34,-16,920,2,8,1,0,0,0,0,1,720,0
60,2026-06-29T17:42:25.583010000Z,QoS Data,131,34,-34,920,2,8,0,0,0,0,0,1,720,0
62,2026-06-29T17:42:25.716843000Z,QoS Data,128,34,-25,920,2,8,1,0,0,0,0,1,720,0
64,2026-06-29T17:42:25.719142000Z,QoS Data,128,34,-33,920,2,8,0,0,0,0,0,1,720,0
66,2026-06-29T17:42:26.032949000Z,S1G Beacon,61,34,-28,920,3,1,,,,,,,0,0
67,2026-06-29T17:42:26.853978000Z,S1G Beacon,129,34,-30,920,3,1,,,,,,,0,0
68,2026-06-29T17:42:27.671399000Z,S1G Beacon,61,34,-39,920,3,1,,,,,,,0,0
69,2026-06-29T17:42:28.320929000Z,Data,287,34,-31,920,2,0,0,0,0,0,0,1,0,0
70,2026-06-29T17:42:28.492431000Z,S1G Beacon,129,34,-30,920,3,1,,,,,,,0,0
