host_timestamp,local_time,cpu_used_pct,ram_used_pct
1782226822.6293206,2026-06-23 17:00:22,0.0,66.18
1782226827.623223,2026-06-23 17:00:27,25.4,66.18
1782226832.622265,2026-06-23 17:00:32,27.0,66.18
1782226837.6235814,2026-06-23 17:00:37,25.2,66.18
1782226842.6326947,2026-06-23 17:00:42,70.0,66.18
1782226847.6619709,2026-06-23 17:00:47,99.4,66.18
1782226852.644104,2026-06-23 17:00:52,97.39,66.18
1782226857.6493235,2026-06-23 17:00:57,96.21,66.18
1782226862.679213,2026-06-23 17:01:02,99.0,66.18
1782226867.6771994,2026-06-23 17:01:07,99.4,66.18
1782226872.643916,2026-06-23 17:01:12,98.99,66.18
1782226877.6642118,2026-06-23 17:01:17,97.8,66.18
1782226882.6541474,2026-06-23 17:01:22,98.4,66.18
1782226887.6530056,2026-06-23 17:01:27,98.6,66.18
1782226892.6583915,2026-06-23 17:01:32,96.41,66.18
1782226897.6821868,2026-06-23 17:01:37,97.6,66.18
1782226902.6822798,2026-06-23 17:01:42,97.4,66.18
1782226907.6487882,2026-06-23 17:01:47,99.2,66.18
1782226912.6677394,2026-06-23 17:01:52,99.2,66.18
1782226917.664093,2026-06-23 17:01:57,95.37,66.18
1782226922.6543403,2026-06-23 17:02:02,99.6,66.18
1782226927.6624842,2026-06-23 17:02:07,98.61,66.18
1782226932.667201,2026-06-23 17:02:12,98.6,66.18
1782226937.654471,2026-06-23 17:02:17,97.99,66.18
1782226942.6647456,2026-06-23 17:02:22,95.82,66.18
1782226947.6863332,2026-06-23 17:02:27,99.4,66.18
1782226952.6565435,2026-06-23 17:02:32,95.38,66.18
1782226957.6541517,2026-06-23 17:02:37,97.19,66.18
1782226962.6697543,2026-06-23 17:02:42,99.0,66.18
1782226967.652093,2026-06-23 17:02:47,99.4,66.18
1782226972.667516,2026-06-23 17:02:52,99.0,66.18
1782226977.6626942,2026-06-23 17:02:57,96.59,66.18
1782226982.6893225,2026-06-23 17:03:02,99.0,66.18
1782226987.6886368,2026-06-23 17:03:07,99.2,66.18
1782226992.6595106,2026-06-23 17:03:12,96.98,66.18
1782226997.6729686,2026-06-23 17:03:17,99.0,66.18
1782227002.6643345,2026-06-23 17:03:22,98.4,66.18
1782227007.694784,2026-06-23 17:03:27,99.6,66.18
1782227012.6897333,2026-06-23 17:03:32,100.0,66.18
1782227017.654372,2026-06-23 17:03:37,95.59,66.18
1782227022.6749017,2026-06-23 17:03:42,97.6,66.18
1782227027.662293,2026-06-23 17:03:47,97.6,66.18
1782227032.6644073,2026-06-23 17:03:52,98.8,66.18
1782227037.6605356,2026-06-23 17:03:57,97.8,66.18
1782227042.6779237,2026-06-23 17:04:02,99.2,66.18
1782227047.6757,2026-06-23 17:04:07,98.2,66.18
1782227052.6825886,2026-06-23 17:04:12,99.6,66.18
1782227057.6653743,2026-06-23 17:04:17,98.8,66.18
1782227062.6734946,2026-06-23 17:04:22,95.42,66.18
1782227067.6686432,2026-06-23 17:04:27,97.79,66.18
1782227072.662987,2026-06-23 17:04:32,98.6,66.18
1782227077.6774855,2026-06-23 17:04:37,100.0,66.18
1782227082.6852376,2026-06-23 17:04:42,96.79,66.18
1782227087.6839304,2026-06-23 17:04:47,98.8,66.18
1782227092.661075,2026-06-23 17:04:52,99.4,66.18
1782227097.6644616,2026-06-23 17:04:57,97.41,66.18
1782227102.6797752,2026-06-23 17:05:02,98.2,66.18
1782227107.674631,2026-06-23 17:05:07,96.8,66.18
1782227112.6615312,2026-06-23 17:05:12,99.6,66.18
1782227117.6677928,2026-06-23 17:05:17,97.2,66.18
1782227122.7031336,2026-06-23 17:05:22,95.43,66.18
1782227127.6963902,2026-06-23 17:05:27,95.19,66.18
1782227132.6735299,2026-06-23 17:05:32,99.4,66.18
1782227137.6754553,2026-06-23 17:05:37,96.2,66.18
1782227142.6647859,2026-06-23 17:05:42,97.39,66.18
1782227147.6704645,2026-06-23 17:05:47,92.83,66.18
1782227152.668205,2026-06-23 17:05:52,97.8,66.18
1782227157.667942,2026-06-23 17:05:57,99.4,66.18
1782227162.7055385,2026-06-23 17:06:02,98.81,66.18
1782227167.6947305,2026-06-23 17:06:07,96.99,66.18
1782227172.664833,2026-06-23 17:06:12,97.99,66.18
1782227177.6854763,2026-06-23 17:06:17,98.21,66.18
1782227182.6648152,2026-06-23 17:06:22,98.59,66.18
1782227187.6437473,2026-06-23 17:06:27,95.98,66.18
1782227192.6830978,2026-06-23 17:06:32,98.21,66.18
1782227197.6731396,2026-06-23 17:06:37,98.8,66.18
1782227202.7040243,2026-06-23 17:06:42,99.6,66.18
1782227207.6932268,2026-06-23 17:06:47,98.8,66.18
1782227212.6702147,2026-06-23 17:06:52,97.39,66.18
1782227217.6648107,2026-06-23 17:06:57,96.39,66.18
1782227222.672959,2026-06-23 17:07:02,97.8,66.18
1782227227.6647913,2026-06-23 17:07:07,96.2,66.18
1782227232.6648505,2026-06-23 17:07:12,96.6,66.18
1782227237.6771874,2026-06-23 17:07:17,95.22,66.18
1782227242.673184,2026-06-23 17:07:22,99.2,66.18
1782227247.7006307,2026-06-23 17:07:27,96.2,66.18
1782227252.6841633,2026-06-23 17:07:32,97.8,66.18
1782227257.6871173,2026-06-23 17:07:37,96.99,66.18
1782227262.670278,2026-06-23 17:07:42,98.2,66.18
1782227267.6841562,2026-06-23 17:07:47,98.6,66.18
1782227272.6750126,2026-06-23 17:07:52,95.77,66.18
1782227277.670721,2026-06-23 17:07:57,99.0,66.18
1782227282.6847217,2026-06-23 17:08:02,97.41,66.18
1782227287.712832,2026-06-23 17:08:07,98.6,66.18
1782227292.6708648,2026-06-23 17:08:12,98.4,66.18
1782227297.6689975,2026-06-23 17:08:17,95.4,66.18
1782227302.6736898,2026-06-23 17:08:22,97.39,66.18
1782227307.6875684,2026-06-23 17:08:27,98.01,66.18
1782227312.6723084,2026-06-23 17:08:32,95.57,66.18
