host_timestamp,local_time,esp32_uptime_us,cpu_used_pct,ram_used_pct,throughput_bps,tcp_disconnects,rssi
1783520746.5689483,2026-07-08 16:25:46,957610828,0.88,18.26,33.6,0,-29
1783520751.571807,2026-07-08 16:25:51,962610828,0.9,18.26,33.6,0,-29
1783520756.571294,2026-07-08 16:25:56,967610828,1.18,18.26,32.0,0,-29
1783520761.5730832,2026-07-08 16:26:01,972610828,1.03,18.26,32.0,0,-29
1783520766.5801346,2026-07-08 16:26:06,977610828,0.95,18.26,32.8,0,-29
1783520771.5844615,2026-07-08 16:26:11,982610828,0.88,18.26,33.6,0,-30
1783520776.590889,2026-07-08 16:26:16,987610828,1.2,18.26,33.6,0,-29
1783520781.5879397,2026-07-08 16:26:21,992610828,0.92,18.26,32.0,0,-28
1783520786.5865552,2026-07-08 16:26:26,997610828,0.89,18.26,32.0,0,-31
1783520791.6015317,2026-07-08 16:26:31,1002610829,0.94,18.26,32.8,0,-29
