packet_number,timestamp,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
1,2026-06-26T13:35:40.461962000Z,Data,287,34,-16,920,2,0,0,0,0,0,0,1,0,0
2,2026-06-26T13:35:40.642565000Z,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
3,2026-06-26T13:35:40.978980000Z,QoS Data,148,34,-15,920,2,8,1,0,0,0,0,1,720,0
6,2026-06-26T13:35:40.986956000Z,QoS Data,131,34,-27,920,2,8,1,0,0,0,0,1,720,0
8,2026-06-26T13:35:40.989279000Z,QoS Data,131,34,-20,920,2,8,0,0,0,0,0,1,720,0
10,2026-06-26T13:35:41.237436000Z,QoS Data,128,34,-15,920,2,8,1,0,0,0,0,1,720,0
12,2026-06-26T13:35:41.241066000Z,QoS Data,128,34,-19,920,2,8,0,0,0,0,0,1,720,0
14,2026-06-26T13:35:41.460017000Z,S1G Beacon,61,34,-17,920,3,1,,,,,,,0,0
15,2026-06-26T13:35:42.281021000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
16,2026-06-26T13:35:43.098451000Z,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
17,2026-06-26T13:35:43.485980000Z,Data,287,34,-19,920,2,0,0,0,0,0,0,1,0,0
18,2026-06-26T13:35:43.919469000Z,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
19,2026-06-26T13:35:44.736885000Z,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
20,2026-06-26T13:35:45.557911000Z,S1G Beacon,129,34,-19,920,3,1,,,,,,,0,0
21,2026-06-26T13:35:46.003308000Z,QoS Data,149,34,-13,920,2,8,1,0,0,0,0,1,720,0
24,2026-06-26T13:35:46.011062000Z,QoS Data,131,34,-20,920,2,8,1,0,0,0,0,1,720,0
27,2026-06-26T13:35:46.237468000Z,QoS Data,128,34,-13,920,2,8,1,0,0,0,0,1,720,0
30,2026-06-26T13:35:46.375327000Z,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
31,2026-06-26T13:35:46.510070000Z,Data,287,34,-19,920,2,0,0,0,0,0,0,1,0,0
32,2026-06-26T13:35:47.196462000Z,S1G Beacon,129,34,-17,920,3,1,,,,,,,0,0
33,2026-06-26T13:35:48.013784000Z,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
35,2026-06-26T13:35:48.834812000Z,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
36,2026-06-26T13:35:49.534167000Z,Data,287,34,-16,920,2,0,0,0,0,0,0,1,0,0
37,2026-06-26T13:35:49.652228000Z,S1G Beacon,61,34,-17,920,3,1,,,,,,,0,0
38,2026-06-26T13:35:50.473261000Z,S1G Beacon,129,34,-17,920,3,1,,,,,,,0,0
39,2026-06-26T13:35:51.026857000Z,QoS Data,149,34,-14,920,2,8,1,0,0,0,0,1,720,0
44,2026-06-26T13:35:51.237456000Z,QoS Data,128,34,-15,920,2,8,1,0,0,0,0,1,720,0
46,2026-06-26T13:35:51.239990000Z,QoS Data,128,34,-22,920,2,8,0,0,0,0,0,1,720,0
48,2026-06-26T13:35:51.290675000Z,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
49,2026-06-26T13:35:52.111708000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
50,2026-06-26T13:35:52.360967000Z,Data,378,34,-17,920,2,0,0,0,0,0,0,1,0,0
51,2026-06-26T13:35:52.464881000Z,Data,387,34,-17,920,2,0,0,0,0,0,0,1,0,0
52,2026-06-26T13:35:52.558271000Z,Data,287,34,-17,920,2,0,0,0,0,0,0,1,0,0
53,2026-06-26T13:35:52.571068000Z,Data,450,34,-17,920,2,0,0,0,0,0,0,1,0,0
54,2026-06-26T13:35:52.674423000Z,Data,442,34,-17,920,2,0,0,0,0,0,0,1,0,0
55,2026-06-26T13:35:52.777029000Z,Data,387,34,-19,920,2,0,0,0,0,0,0,1,0,0
56,2026-06-26T13:35:52.881880000Z,Data,426,34,-18,920,2,0,0,0,0,0,0,1,0,0
57,2026-06-26T13:35:52.929127000Z,S1G Beacon,61,34,-17,920,3,1,,,,,,,0,0
58,2026-06-26T13:35:52.986899000Z,Data,458,34,-18,920,2,0,0,0,0,0,0,1,0,0
59,2026-06-26T13:35:53.089113000Z,Data,387,34,-20,920,2,0,0,0,0,0,0,1,0,0
60,2026-06-26T13:35:53.194547000Z,Data,446,34,-17,920,2,0,0,0,0,0,0,1,0,0
61,2026-06-26T13:35:53.298368000Z,Data,440,34,-19,920,2,0,0,0,0,0,0,1,0,0
62,2026-06-26T13:35:53.401027000Z,Data,387,34,-19,920,2,0,0,0,0,0,0,1,0,0
63,2026-06-26T13:35:53.506396000Z,Data,442,34,-19,920,2,0,0,0,0,0,0,1,0,0
64,2026-06-26T13:35:53.610685000Z,Data,452,34,-18,920,2,0,0,0,0,0,0,1,0,0
65,2026-06-26T13:35:53.750181000Z,S1G Beacon,129,34,-19,920,3,1,,,,,,,0,0
66,2026-06-26T13:35:54.567589000Z,S1G Beacon,61,34,-17,920,3,1,,,,,,,0,0
67,2026-06-26T13:35:55.388638000Z,S1G Beacon,129,34,-17,920,3,1,,,,,,,0,0
68,2026-06-26T13:35:55.582320000Z,Data,287,34,-18,920,2,0,0,0,0,0,0,1,0,0
69,2026-06-26T13:35:56.051309000Z,QoS Data,149,34,-14,920,2,8,1,0,0,0,0,1,720,0
72,2026-06-26T13:35:56.059270000Z,QoS Data,131,34,-19,920,2,8,1,0,0,0,0,1,720,0
75,2026-06-26T13:35:56.206033000Z,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
76,2026-06-26T13:35:56.237470000Z,QoS Data,128,34,-13,920,2,8,1,0,0,0,0,1,720,0
78,2026-06-26T13:35:56.239506000Z,QoS Data,128,34,-21,920,2,8,0,0,0,0,0,1,720,0
80,2026-06-26T13:35:57.027065000Z,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
82,2026-06-26T13:35:57.844638000Z,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
83,2026-06-26T13:35:58.606395000Z,Data,287,34,-18,920,2,0,0,0,0,0,0,1,0,0
84,2026-06-26T13:35:58.665511000Z,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
85,2026-06-26T13:35:59.482945000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
86,2026-06-26T13:36:00.304030000Z,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
87,2026-06-26T13:36:01.075285000Z,QoS Data,149,34,-13,920,2,8,1,0,0,0,0,1,720,0
88,2026-06-26T13:36:01.078786000Z,QoS Data,149,34,-12,920,2,8,1,0,1,0,0,1,720,0
93,2026-06-26T13:36:01.121375000Z,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
94,2026-06-26T13:36:01.237442000Z,QoS Data,128,34,-14,920,2,8,1,0,0,0,0,1,720,0
97,2026-06-26T13:36:01.630505000Z,Data,287,34,-18,920,2,0,0,0,0,0,0,1,0,0
98,2026-06-26T13:36:01.942414000Z,S1G Beacon,129,34,-20,920,3,1,,,,,,,0,0
99,2026-06-26T13:36:02.759836000Z,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
100,2026-06-26T13:36:03.580867000Z,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
101,2026-06-26T13:36:04.398284000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
102,2026-06-26T13:36:04.654651000Z,Data,287,34,-16,920,2,0,0,0,0,0,0,1,0,0
103,2026-06-26T13:36:05.219314000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
104,2026-06-26T13:36:06.036732000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
105,2026-06-26T13:36:06.103322000Z,QoS Data,149,34,-12,920,2,8,1,0,0,0,0,1,720,0
110,2026-06-26T13:36:06.237469000Z,QoS Data,128,34,-13,920,2,8,1,0,0,0,0,1,720,0
113,2026-06-26T13:36:06.857765000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
114,2026-06-26T13:36:07.675207000Z,S1G Beacon,61,34,-15,920,3,1,,,,,,,0,0
115,2026-06-26T13:36:07.683625000Z,Data,287,34,-16,920,2,0,0,0,0,0,0,1,0,0
116,2026-06-26T13:36:08.496216000Z,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
117,2026-06-26T13:36:08.873409000Z,Data,132,34,-16,920,2,0,0,0,0,0,0,1,0,0
118,2026-06-26T13:36:09.313640000Z,S1G Beacon,61,34,-15,920,3,1,,,,,,,0,0
120,2026-06-26T13:36:10.134669000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
121,2026-06-26T13:36:10.702771000Z,Data,287,34,-16,920,2,0,0,0,0,0,0,1,0,0
122,2026-06-26T13:36:10.952085000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
123,2026-06-26T13:36:11.128363000Z,QoS Data,149,34,-12,920,2,8,1,0,0,0,0,1,720,0
126,2026-06-26T13:36:11.136948000Z,QoS Data,131,34,-21,920,2,8,1,0,0,0,0,1,720,0
129,2026-06-26T13:36:11.237548000Z,QoS Data,128,34,-12,920,2,8,1,0,0,0,0,1,720,0
132,2026-06-26T13:36:11.773159000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
133,2026-06-26T13:36:12.590542000Z,S1G Beacon,61,34,-15,920,3,1,,,,,,,0,0
134,2026-06-26T13:36:13.361650000Z,Data,378,34,-16,920,2,0,0,0,0,0,0,1,0,0
135,2026-06-26T13:36:13.411558000Z,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
136,2026-06-26T13:36:13.465488000Z,Data,387,34,-16,920,2,0,0,0,0,0,0,1,0,0
137,2026-06-26T13:36:13.571192000Z,Data,450,34,-16,920,2,0,0,0,0,0,0,1,0,0
138,2026-06-26T13:36:13.675069000Z,Data,442,34,-16,920,2,0,0,0,0,0,0,1,0,0
139,2026-06-26T13:36:13.726878000Z,Data,287,34,-16,920,2,0,0,0,0,0,0,1,0,0
140,2026-06-26T13:36:13.777608000Z,Data,387,34,-15,920,2,0,0,0,0,0,0,1,0,0
141,2026-06-26T13:36:13.882563000Z,Data,426,34,-15,920,2,0,0,0,0,0,0,1,0,0
142,2026-06-26T13:36:13.987494000Z,Data,458,34,-15,920,2,0,0,0,0,0,0,1,0,0
143,2026-06-26T13:36:14.089611000Z,Data,387,34,-15,920,2,0,0,0,0,0,0,1,0,0
144,2026-06-26T13:36:14.195048000Z,Data,446,34,-16,920,2,0,0,0,0,0,0,1,0,0
145,2026-06-26T13:36:14.228980000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
146,2026-06-26T13:36:14.298986000Z,Data,440,34,-16,920,2,0,0,0,0,0,0,1,0,0
147,2026-06-26T13:36:14.402167000Z,Data,387,34,-15,920,2,0,0,0,0,0,0,1,0,0
148,2026-06-26T13:36:14.506989000Z,Data,442,34,-16,920,2,0,0,0,0,0,0,1,0,0
149,2026-06-26T13:36:14.611317000Z,Data,452,34,-16,920,2,0,0,0,0,0,0,1,0,0
150,2026-06-26T13:36:15.050013000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
151,2026-06-26T13:36:15.867433000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
152,2026-06-26T13:36:16.153309000Z,QoS Data,149,34,-13,920,2,8,1,0,0,0,0,1,720,0
156,2026-06-26T13:36:16.163748000Z,QoS Data,131,34,-20,920,2,8,0,0,0,0,0,1,720,0
158,2026-06-26T13:36:16.237496000Z,QoS Data,128,34,-14,920,2,8,1,0,0,0,0,1,720,0
161,2026-06-26T13:36:16.688470000Z,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
162,2026-06-26T13:36:16.751037000Z,Data,287,34,-16,920,2,0,0,0,0,0,0,1,0,0
163,2026-06-26T13:36:17.505886000Z,S1G Beacon,61,34,-15,920,3,1,,,,,,,0,0
165,2026-06-26T13:36:18.326914000Z,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
166,2026-06-26T13:36:19.144357000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
167,2026-06-26T13:36:19.775047000Z,Data,287,34,-16,920,2,0,0,0,0,0,0,1,0,0
168,2026-06-26T13:36:19.965370000Z,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
169,2026-06-26T13:36:20.782794000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
