packet_number,timestamp,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
1,2026-06-26T14:22:12.693026000Z,QoS Data,148,34,-12,920,2,8,1,0,0,0,0,1,720,0
3,2026-06-26T14:22:12.695725000Z,QoS Data,148,34,-30,920,2,8,0,0,0,0,0,1,720,0
5,2026-06-26T14:22:12.837450000Z,QoS Data,128,34,-13,920,2,8,1,0,0,0,0,1,720,0
6,2026-06-26T14:22:13.220456000Z,S1G Beacon,61,34,-21,920,3,1,,,,,,,0,0
8,2026-06-26T14:22:14.041491000Z,S1G Beacon,129,34,-21,920,3,1,,,,,,,0,0
9,2026-06-26T14:22:14.562001000Z,Data,287,34,-21,920,2,0,0,0,0,0,0,1,0,0
10,2026-06-26T14:22:14.858906000Z,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
11,2026-06-26T14:22:15.679950000Z,S1G Beacon,129,34,-21,920,3,1,,,,,,,0,0
12,2026-06-26T14:22:16.497360000Z,S1G Beacon,61,34,-20,920,3,1,,,,,,,0,0
13,2026-06-26T14:22:17.318390000Z,S1G Beacon,129,34,-20,920,3,1,,,,,,,0,0
14,2026-06-26T14:22:17.586004000Z,Data,287,34,-20,920,2,0,0,0,0,0,0,1,0,0
15,2026-06-26T14:22:17.717290000Z,QoS Data,149,34,-13,920,2,8,1,0,0,0,0,1,720,0
16,2026-06-26T14:22:17.728103000Z,QoS Data,131,34,-27,920,2,8,0,0,0,0,0,1,720,0
17,2026-06-26T14:22:17.837467000Z,QoS Data,128,34,-13,920,2,8,1,0,0,0,0,1,720,0
18,2026-06-26T14:22:17.839951000Z,QoS Data,128,34,-26,920,2,8,0,0,0,0,0,1,720,0
19,2026-06-26T14:22:18.135800000Z,S1G Beacon,61,34,-20,920,3,1,,,,,,,0,0
20,2026-06-26T14:22:18.956831000Z,S1G Beacon,129,34,-22,920,3,1,,,,,,,0,0
21,2026-06-26T14:22:19.774255000Z,S1G Beacon,61,34,-21,920,3,1,,,,,,,0,0
22,2026-06-26T14:22:20.595282000Z,S1G Beacon,129,34,-19,920,3,1,,,,,,,0,0
23,2026-06-26T14:22:20.610118000Z,Data,287,34,-19,920,2,0,0,0,0,0,0,1,0,0
24,2026-06-26T14:22:21.412717000Z,S1G Beacon,61,34,-20,920,3,1,,,,,,,0,0
25,2026-06-26T14:22:22.741996000Z,QoS Data,148,34,-12,920,2,8,1,0,0,0,0,1,720,0
28,2026-06-26T14:22:22.750578000Z,QoS Data,131,34,-31,920,2,8,1,0,0,0,0,1,720,0
30,2026-06-26T14:22:22.753167000Z,QoS Data,131,34,-27,920,2,8,0,0,0,0,0,1,720,0
32,2026-06-26T14:22:22.837525000Z,QoS Data,128,34,-11,920,2,8,1,0,0,0,0,1,720,0
34,2026-06-26T14:22:22.841005000Z,QoS Data,128,34,-26,920,2,8,0,0,0,0,0,1,720,0
35,2026-06-26T14:22:23.051160000Z,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
36,2026-06-26T14:22:23.634190000Z,Data,287,34,-19,920,2,0,0,0,0,0,0,1,0,0
37,2026-06-26T14:22:23.872188000Z,S1G Beacon,129,34,-19,920,3,1,,,,,,,0,0
