attack_type,packet Number,event_type,time_stamp,signal_strength,ssid,bssid,src,dst,reason,status,details
Dragonblood DoS,1336,Authentication,2026-06-27T10:16:08.518811000Z,-56,,78:72:64:ea:b9:14,be:68:a4:75:64:d7,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,1337,Authentication,2026-06-27T10:16:08.551572000Z,-55,,78:72:64:ea:b9:14,be:68:a4:75:64:d7,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,1338,Authentication,2026-06-27T10:16:08.584337000Z,-55,,78:72:64:ea:b9:14,be:68:a4:75:64:d7,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1339,Authentication,2026-06-27T10:16:08.588927000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:68:a4:75:64:d7,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1340,Authentication,2026-06-27T10:16:08.595331000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:68:a4:75:64:d7,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1341,Authentication,2026-06-27T10:16:08.602766000Z,-56,,78:72:64:ea:b9:14,be:68:a4:75:64:d7,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1342,Authentication,2026-06-27T10:16:08.607615000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:68:a4:75:64:d7,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1343,Authentication,2026-06-27T10:16:08.614233000Z,-20,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:68:a4:75:64:d7,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1344,Authentication,2026-06-27T10:16:08.649875000Z,-57,,78:72:64:ea:b9:14,be:68:a4:75:64:d7,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1345,Authentication,2026-06-27T10:16:08.660142000Z,-20,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:68:a4:75:64:d7,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1346,Authentication,2026-06-27T10:16:08.666802000Z,-19,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:68:a4:75:64:d7,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1347,Authentication,2026-06-27T10:16:08.673521000Z,-19,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:68:a4:75:64:d7,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1348,Authentication,2026-06-27T10:16:08.679983000Z,-19,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:68:a4:75:64:d7,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1349,Authentication,2026-06-27T10:16:08.715409000Z,-56,,78:72:64:ea:b9:14,be:68:a4:75:64:d7,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1350,Authentication,2026-06-27T10:16:08.722652000Z,-19,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:68:a4:75:64:d7,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1351,Authentication,2026-06-27T10:16:08.729061000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:68:a4:75:64:d7,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1352,Authentication,2026-06-27T10:16:08.735885000Z,-19,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:68:a4:75:64:d7,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1354,Authentication,2026-06-27T10:16:08.747299000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:68:a4:75:64:d7,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1355,Authentication,2026-06-27T10:16:08.780950000Z,-56,,78:72:64:ea:b9:14,be:68:a4:75:64:d7,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1356,Authentication,2026-06-27T10:16:08.794692000Z,-19,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:68:a4:75:64:d7,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1357,Authentication,2026-06-27T10:16:08.801409000Z,-19,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:68:a4:75:64:d7,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1358,Authentication,2026-06-27T10:16:08.808127000Z,-19,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:68:a4:75:64:d7,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1359,Authentication,2026-06-27T10:16:08.813716000Z,-57,,78:72:64:ea:b9:14,be:68:a4:75:64:d7,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1360,Authentication,2026-06-27T10:16:08.818305000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:68:a4:75:64:d7,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1361,Authentication,2026-06-27T10:16:08.828051000Z,-55,,78:72:64:ea:b9:14,be:68:a4:75:64:d7,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,1362,Authentication,2026-06-27T10:16:08.846485000Z,-56,,78:72:64:ea:b9:14,be:68:a4:75:64:d7,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1363,Authentication,2026-06-27T10:16:08.855389000Z,-19,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:68:a4:75:64:d7,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1364,Authentication,2026-06-27T10:16:08.861854000Z,-19,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:68:a4:75:64:d7,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1365,Authentication,2026-06-27T10:16:08.874823000Z,-19,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:68:a4:75:64:d7,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1366,Authentication,2026-06-27T10:16:08.879256000Z,-57,,78:72:64:ea:b9:14,be:68:a4:75:64:d7,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,1367,Authentication,2026-06-27T10:16:08.912021000Z,-55,,78:72:64:ea:b9:14,be:68:a4:75:64:d7,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1368,Authentication,2026-06-27T10:16:08.944536000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:68:a4:75:64:d7,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1369,Authentication,2026-06-27T10:16:08.948950000Z,-57,,78:72:64:ea:b9:14,be:68:a4:75:64:d7,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1370,Authentication,2026-06-27T10:16:08.953907000Z,-19,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:68:a4:75:64:d7,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1371,Authentication,2026-06-27T10:16:08.960780000Z,-20,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:68:a4:75:64:d7,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1372,Authentication,2026-06-27T10:16:08.967292000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:68:a4:75:64:d7,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1373,Authentication,2026-06-27T10:16:08.977561000Z,-55,,78:72:64:ea:b9:14,be:68:a4:75:64:d7,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,1374,Authentication,2026-06-27T10:16:09.010328000Z,-57,,78:72:64:ea:b9:14,be:68:a4:75:64:d7,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1375,Authentication,2026-06-27T10:16:09.030832000Z,-19,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,be:68:a4:75:64:d7,,126,Unsuccessful Authentication (check status code) to Trusted AP
