attack_type,packet Number,event_type,time_stamp,signal_strength,ssid,bssid,src,dst,reason,status,details
,2,S1G Beacon,2026-07-07T12:43:56.726734000Z,-58,,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
Evil Twin Attack,3,S1G Beacon,2026-07-07T12:43:57.065762000Z,-64,H7608,,9c:04:b6:46:07:34,,,,Evil Twin s1g Beacon
,14,S1G Beacon,2026-07-07T12:43:57.547753000Z,-57,H7608,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
Evil Twin Attack,15,S1G Beacon,2026-07-07T12:43:57.883191000Z,-62,,,9c:04:b6:46:07:34,,,,Evil Twin s1g Beacon
,16,S1G Beacon,2026-07-07T12:43:58.365185000Z,-57,,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
Evil Twin Attack,17,S1G Beacon,2026-07-07T12:43:58.704217000Z,-66,H7608,,9c:04:b6:46:07:34,,,,Evil Twin s1g Beacon
,18,S1G Beacon,2026-07-07T12:43:59.186205000Z,-59,H7608,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
Evil Twin Attack,20,S1G Beacon,2026-07-07T12:43:59.521623000Z,-66,,,9c:04:b6:46:07:34,,,,Evil Twin s1g Beacon
,21,S1G Beacon,2026-07-07T12:44:00.003628000Z,-58,,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
Evil Twin Attack,22,S1G Beacon,2026-07-07T12:44:00.342649000Z,-61,H7608,,9c:04:b6:46:07:34,,,,Evil Twin s1g Beacon
,23,S1G Beacon,2026-07-07T12:44:00.824666000Z,-60,H7608,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
Evil Twin Attack,24,S1G Beacon,2026-07-07T12:44:01.160071000Z,-63,,,9c:04:b6:46:07:34,,,,Evil Twin s1g Beacon
,25,S1G Beacon,2026-07-07T12:44:01.642093000Z,-59,,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
Evil Twin Attack,26,S1G Beacon,2026-07-07T12:44:01.981095000Z,-61,H7608,,9c:04:b6:46:07:34,,,,Evil Twin s1g Beacon
,38,S1G Beacon,2026-07-07T12:44:02.463118000Z,-59,H7608,,78:72:64:ea:b9:14,,,,Trusted AP s1g Beacon
Evil Twin Attack,40,S1G Beacon,2026-07-07T12:44:02.798515000Z,-61,,,9c:04:b6:46:07:34,,,,Evil Twin s1g Beacon
Evil Twin Attack,41,S1G Beacon,2026-07-07T12:44:03.619546000Z,-60,H7608,,9c:04:b6:46:07:34,,,,Evil Twin s1g Beacon
