packet_number,tsft,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
169,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
170,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
171,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
173,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
182,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
186,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
187,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
188,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
189,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
190,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
192,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
193,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
194,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
195,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
196,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
198,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
201,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
219,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
223,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
227,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
229,,S1G Beacon,61,34,-61,920,3,1,,,,,,,0,1
230,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
231,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
232,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
233,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
235,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
236,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
237,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
238,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
248,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
249,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
250,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
252,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
253,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
254,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
255,,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,1
256,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
257,,S1G Beacon,129,34,-62,920,3,1,,,,,,,0,1
259,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
260,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
268,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
272,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
273,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
274,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
275,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
276,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
278,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
279,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,1
280,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
281,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
282,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
283,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
290,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
295,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
296,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
297,,S1G Beacon,61,34,-61,920,3,1,,,,,,,0,1
299,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
301,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,1
302,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
303,,S1G Beacon,61,34,-61,920,3,1,,,,,,,0,1
304,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
306,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
307,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
308,,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,1
309,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
321,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,1
324,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
329,,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,1
336,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
340,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
341,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
342,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
343,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
344,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
345,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
347,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
358,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
359,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
360,,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,1
361,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
362,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
363,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
365,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
366,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
367,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
368,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
369,,S1G Beacon,61,34,-61,920,3,1,,,,,,,0,1
370,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
378,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,1
383,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,0
384,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
385,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,1
386,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
387,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
388,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
389,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
391,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
392,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,1
393,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
394,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
406,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
407,,S1G Beacon,61,34,-61,920,3,1,,,,,,,0,1
408,,Deauthentication,64,34,-66,920,0,12,0,0,0,0,0,0,0,0
409,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
411,,S1G Beacon,129,34,-70,920,3,1,,,,,,,0,1
412,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
413,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
414,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,1
415,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
416,,Probe Request,81,34,0,920,0,4,0,0,0,0,0,0,0,0
417,,Probe Request,81,34,0,920,0,4,0,0,0,0,0,0,0,0
419,,Probe Response,161,34,-64,920,0,5,0,0,1,0,0,0,720,1
421,,Probe Response,168,34,-56,920,0,5,0,0,1,0,0,0,720,0
422,,Probe Response,161,34,-63,920,0,5,0,0,1,0,0,0,720,1
424,,Probe Response,168,34,-58,920,0,5,0,0,0,0,0,0,720,0
426,,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,1
428,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
429,,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,1
430,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
431,,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,1
432,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
433,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,1
435,,Authentication,68,34,0,920,0,11,0,0,0,0,0,0,720,1
437,,Authentication,68,34,-64,920,0,11,0,0,0,0,0,0,720,1
439,,Authentication,68,34,-1,920,0,11,0,0,0,0,0,0,720,1
441,,Authentication,68,34,-63,920,0,11,0,0,0,0,0,0,720,1
443,,Association Request,124,34,0,920,0,0,0,0,0,0,0,0,720,1
445,,Association Response,155,34,-65,920,0,1,0,0,0,0,0,0,720,1
447,,Association Request,124,34,-2,920,0,0,0,0,0,0,0,0,720,1
449,,Association Response,155,34,-64,920,0,1,0,0,0,0,0,0,720,1
452,,Action,71,34,0,920,0,13,0,0,0,0,0,0,720,1
456,,Action,71,34,-65,920,0,13,0,0,1,0,0,0,720,1
458,,Action,71,34,-1,920,0,13,0,0,1,0,0,0,720,1
460,,Action,71,34,-63,920,0,13,0,0,0,0,0,0,720,1
464,,RTS,54,34,0,920,1,11,,,,0,0,0,2380,0
467,,RTS,54,34,0,920,1,11,,,,0,0,0,2380,0
473,,RTS,54,34,0,920,1,11,,,,0,0,0,2452,0
476,,RTS,54,34,0,920,1,11,,,,0,0,0,2452,0
478,,RTS,54,34,0,920,1,11,,,,0,0,0,2488,0
480,,RTS,54,34,0,920,1,11,,,,0,0,0,2488,0
482,,RTS,54,34,0,920,1,11,,,,0,0,0,2596,0
486,,RTS,54,34,0,920,1,11,,,,0,0,0,2596,0
491,,RTS,54,34,0,920,1,11,,,,0,0,0,2488,0
495,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
499,,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,1
505,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
508,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,1
510,,RTS,54,34,0,920,1,11,,,,0,0,0,2416,0
513,,RTS,54,34,0,920,1,11,,,,0,0,0,2416,0
519,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
522,,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,1
525,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
526,,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,1
528,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
535,,RTS,54,34,0,920,1,11,,,,0,0,0,2452,0
537,,RTS,54,34,0,920,1,11,,,,0,0,0,2452,0
539,,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,1
540,,RTS,54,34,0,920,1,11,,,,0,0,0,2452,0
542,,RTS,54,34,0,920,1,11,,,,0,0,0,2452,0
544,,RTS,54,34,-1,920,1,11,,,,0,0,0,2560,0
546,,RTS,54,34,0,920,1,11,,,,0,0,0,2560,0
547,,QoS Null,64,34,0,920,2,12,1,0,0,0,0,0,720,1
551,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
556,,S1G Beacon,129,34,-62,920,3,1,,,,,,,0,1
557,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
558,,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,1
562,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
563,,S1G Beacon,129,34,-62,920,3,1,,,,,,,0,1
565,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
569,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,1
570,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
573,,RTS,54,34,0,920,1,11,,,,0,0,0,2452,0
579,,S1G Beacon,129,34,-62,920,3,1,,,,,,,0,1
581,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
585,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
586,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
587,,S1G Beacon,129,34,-62,920,3,1,,,,,,,0,1
589,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
592,,S1G Beacon,61,34,-61,920,3,1,,,,,,,0,1
593,,RTS,54,34,0,920,1,11,,,,0,0,0,2480,0
595,,RTS,54,34,0,920,1,11,,,,0,0,0,2480,0
597,,RTS,54,34,0,920,1,11,,,,0,0,0,2520,0
600,,RTS,54,34,0,920,1,11,,,,0,0,0,2520,0
602,,RTS,54,34,0,920,1,11,,,,0,0,0,2640,0
604,,RTS,54,34,0,920,1,11,,,,0,0,0,2488,0
608,,RTS,54,34,0,920,1,11,,,,0,0,0,2640,0
610,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
611,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,1
612,,QoS Null,64,34,-1,920,2,12,1,0,0,0,0,0,720,1
615,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
620,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
621,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
625,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
626,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,1
627,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
628,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,1
630,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
632,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
635,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,1
636,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
638,,S1G Beacon,61,34,-61,920,3,1,,,,,,,0,1
639,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
643,,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,1
644,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
645,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,1
647,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
650,,RTS,54,34,0,920,1,11,,,,0,0,0,2416,0
652,,RTS,54,34,0,920,1,11,,,,0,0,0,2416,0
657,,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,1
658,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
659,,S1G Beacon,61,34,-64,920,3,1,,,,,,,0,1
660,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
664,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,1
670,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
675,,S1G Beacon,61,34,-61,920,3,1,,,,,,,0,1
678,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
679,,RTS,54,34,0,920,1,11,,,,0,0,0,2452,0
681,,RTS,54,34,0,920,1,11,,,,0,0,0,2452,0
683,,RTS,54,34,0,920,1,11,,,,0,0,0,2596,0
687,,RTS,54,34,0,920,1,11,,,,0,0,0,2596,0
691,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,1
695,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
696,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,1
697,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
698,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,1
701,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
703,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,1
704,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
705,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,1
708,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
709,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,1
710,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
713,,S1G Beacon,129,34,-62,920,3,1,,,,,,,0,1
715,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
716,,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,1
717,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
720,,S1G Beacon,129,34,-62,920,3,1,,,,,,,0,1
721,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
723,,S1G Beacon,61,34,-61,920,3,1,,,,,,,0,1
724,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
727,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,1
729,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
730,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,1
733,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
734,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,1
735,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
736,,S1G Beacon,61,34,-66,920,3,1,,,,,,,0,1
739,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
741,,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,1
742,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
743,,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,1
746,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
747,,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,1
748,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
751,,S1G Beacon,61,34,-68,920,3,1,,,,,,,0,1
753,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
754,,S1G Beacon,129,34,-65,920,3,1,,,,,,,0,1
755,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
758,,S1G Beacon,61,34,-65,920,3,1,,,,,,,0,1
759,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
761,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,1
762,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
765,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,1
767,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
768,,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,1
769,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
770,,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,1
774,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
778,,RTS,54,34,0,920,1,11,,,,0,0,0,2440,0
780,,RTS,54,34,0,920,1,11,,,,0,0,0,2440,0
782,,RTS,54,34,0,920,1,11,,,,0,0,0,2440,0
784,,RTS,54,34,0,920,1,11,,,,0,0,0,2440,0
786,,RTS,54,34,0,920,1,11,,,,0,0,0,2560,0
789,,RTS,54,34,0,920,1,11,,,,0,0,0,2560,0
793,,QoS Null,64,34,-1,920,2,12,1,0,0,0,0,0,720,1
795,,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,1
801,,S1G Beacon,129,34,-62,920,3,1,,,,,,,0,0
806,,RTS,54,34,0,920,1,11,,,,0,0,0,2440,0
808,,RTS,54,34,0,920,1,11,,,,0,0,0,2440,0
810,,RTS,54,34,-1,920,1,11,,,,0,0,0,2440,0
812,,RTS,54,34,0,920,1,11,,,,0,0,0,2440,0
814,,RTS,54,34,0,920,1,11,,,,0,0,0,2560,0
816,,RTS,54,34,0,920,1,11,,,,0,0,0,2560,0
818,,S1G Beacon,129,34,-62,920,3,1,,,,,,,0,1
819,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
820,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,1
823,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
824,,S1G Beacon,129,34,-66,920,3,1,,,,,,,0,1
826,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
827,,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,1
829,,RTS,54,34,0,920,1,11,,,,0,0,0,2440,0
832,,RTS,54,34,0,920,1,11,,,,0,0,0,2440,0
834,,RTS,54,34,0,920,1,11,,,,0,0,0,2440,0
836,,RTS,54,34,0,920,1,11,,,,0,0,0,2440,0
840,,RTS,54,34,0,920,1,11,,,,0,0,0,2560,0
847,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
848,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
849,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
852,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,1
853,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
854,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,1
856,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
859,,S1G Beacon,61,34,-61,920,3,1,,,,,,,0,1
860,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
861,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,1
862,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
865,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
866,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
868,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,1
871,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
872,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
873,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
874,,S1G Beacon,129,34,-62,920,3,1,,,,,,,0,1
877,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
878,,Deauthentication,64,34,-65,920,0,12,0,0,0,0,0,0,0,0
879,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
881,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
884,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
885,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
886,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
891,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
892,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
893,,S1G Beacon,61,34,-61,920,3,1,,,,,,,0,1
895,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
897,,RTS,54,34,0,920,1,11,,,,0,0,0,2440,0
899,,RTS,54,34,0,920,1,11,,,,0,0,0,2440,0
901,,RTS,54,34,0,920,1,11,,,,0,0,0,2440,0
903,,RTS,54,34,0,920,1,11,,,,0,0,0,2440,0
904,,RTS,54,34,0,920,1,11,,,,0,0,0,2440,0
906,,RTS,54,34,0,920,1,11,,,,0,0,0,2560,0
908,,RTS,54,34,0,920,1,11,,,,0,0,0,2560,0
910,,QoS Null,64,34,-1,920,2,12,1,0,0,0,0,0,720,1
912,,S1G Beacon,129,34,-62,920,3,1,,,,,,,0,1
913,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,0
914,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,1
915,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
916,,RTS,54,34,0,920,1,11,,,,0,0,0,2400,0
