packet_number,tsf,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
1,8527739036,Data,287,34,-34,920,2,0,0,0,0,0,0,1,0,0
2,8527841661,S1G Beacon,61,34,-33,920,3,1,,,,,,,0,0
3,8528660865,S1G Beacon,129,34,-34,920,3,1,,,,,,,0,0
4,8529480534,S1G Beacon,61,34,-35,920,3,1,,,,,,,0,0
5,8529798336,QoS Data,149,34,-27,920,2,8,1,0,0,0,0,1,720,0
7,8529801861,QoS Data,149,34,-37,920,2,8,0,0,0,0,0,1,720,0
9,8529811504,QoS Data,131,34,-22,920,2,8,1,0,0,0,0,1,720,0
11,8529813624,QoS Data,131,34,-39,920,2,8,0,0,0,0,0,1,720,0
13,8529850686,QoS Data,128,34,-28,920,2,8,1,0,0,0,0,1,720,0
15,8529853482,QoS Data,128,34,-40,920,2,8,0,0,0,0,0,1,720,0
17,8530188979,Authentication,166,34,-59,920,0,11,0,0,0,0,0,0,0,0
18,8530299270,S1G Beacon,129,34,-32,920,3,1,,,,,,,0,0
19,8530313902,Authentication,166,34,-60,920,0,11,0,0,0,0,0,0,0,0
20,8530325788,Authentication,166,34,-32,920,0,11,0,0,0,0,0,0,720,0
21,8530331727,Authentication,166,34,-31,920,0,11,0,0,1,0,0,0,720,0
22,8530337717,Authentication,166,34,-32,920,0,11,0,0,1,0,0,0,720,0
23,8530343501,Authentication,166,34,-32,920,0,11,0,0,1,0,0,0,720,0
24,8530428592,Authentication,166,34,-60,920,0,11,0,0,0,0,0,0,0,0
25,8530458607,Authentication,166,34,-31,920,0,11,0,0,0,0,0,0,720,0
26,8530464441,Authentication,166,34,-32,920,0,11,0,0,1,0,0,0,720,0
27,8530470277,Authentication,166,34,-32,920,0,11,0,0,1,0,0,0,720,0
28,8530476218,Authentication,166,34,-31,920,0,11,0,0,1,0,0,0,720,0
29,8530534731,Authentication,105,34,-31,920,0,11,0,0,0,0,0,0,720,0
30,8530539032,Authentication,105,34,-31,920,0,11,0,0,1,0,0,0,720,0
31,8530543433,Authentication,105,34,-30,920,0,11,0,0,1,0,0,0,720,0
32,8530547474,Authentication,105,34,-31,920,0,11,0,0,1,0,0,0,720,0
33,8530680496,Authentication,166,34,-60,920,0,11,0,0,0,0,0,0,0,0
34,8530688669,Authentication,105,34,-32,920,0,11,0,0,0,0,0,0,720,0
35,8530692864,Authentication,105,34,-31,920,0,11,0,0,1,0,0,0,720,0
36,8530697216,Authentication,105,34,-31,920,0,11,0,0,1,0,0,0,720,0
37,8530701931,Authentication,105,34,-31,920,0,11,0,0,1,0,0,0,720,0
38,8530762735,Data,287,34,-35,920,2,0,0,0,0,0,0,1,0,0
39,8530811566,Authentication,166,34,-60,920,0,11,0,0,0,0,0,0,0,0
40,8530819792,Authentication,105,34,-34,920,0,11,0,0,0,0,0,0,720,0
41,8530824040,Authentication,105,34,-33,920,0,11,0,0,1,0,0,0,720,0
42,8530828081,Authentication,105,34,-33,920,0,11,0,0,1,0,0,0,720,0
43,8530832118,Authentication,105,34,-33,920,0,11,0,0,1,0,0,0,720,0
44,8530942638,Authentication,166,34,-58,920,0,11,0,0,0,0,0,0,0,0
45,8530951277,Authentication,105,34,-33,920,0,11,0,0,0,0,0,0,720,0
46,8530955524,Authentication,105,34,-34,920,0,11,0,0,1,0,0,0,720,0
47,8530959615,Authentication,105,34,-35,920,0,11,0,0,1,0,0,0,720,0
48,8530963655,Authentication,105,34,-33,920,0,11,0,0,1,0,0,0,720,0
49,8531073709,Authentication,166,34,-59,920,0,11,0,0,0,0,0,0,0,0
50,8531086324,Authentication,105,34,-35,920,0,11,0,0,1,0,0,0,720,0
51,8531090365,Authentication,105,34,-34,920,0,11,0,0,1,0,0,0,720,0
52,8531094458,Authentication,105,34,-34,920,0,11,0,0,1,0,0,0,720,0
53,8531118474,S1G Beacon,61,34,-34,920,3,1,,,,,,,0,0
54,8531170983,Authentication,201,34,-59,920,0,11,0,0,0,0,0,0,0,0
55,8531181147,Authentication,201,34,-59,920,0,11,0,0,0,0,0,0,0,0
56,8531204780,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
57,8531252945,Authentication,166,34,-33,920,0,11,0,0,0,0,0,0,720,0
58,8531264929,Authentication,166,34,-34,920,0,11,0,0,1,0,0,0,720,0
59,8531270973,Authentication,166,34,-35,920,0,11,0,0,1,0,0,0,720,0
60,8531303083,Authentication,201,34,-60,920,0,11,0,0,0,0,0,0,0,0
61,8531317418,Authentication,166,34,-62,920,0,11,0,0,0,0,0,0,0,0
62,8531330247,Authentication,105,34,-33,920,0,11,0,0,0,0,0,0,720,0
63,8531334129,Authentication,105,34,-32,920,0,11,0,0,1,0,0,0,720,0
64,8531341327,Authentication,105,34,-31,920,0,11,0,0,1,0,0,0,720,0
65,8531345470,Authentication,105,34,-32,920,0,11,0,0,1,0,0,0,720,0
66,8531434154,Authentication,201,34,-58,920,0,11,0,0,0,0,0,0,0,0
