packet_number,timestamp,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
1,2026-06-29T12:55:48.477452000Z,QoS Data,149,34,-21,920,2,8,1,0,0,0,0,1,720,0
3,2026-06-29T12:55:48.485540000Z,QoS Data,131,34,-16,920,2,8,1,0,0,0,0,1,720,0
5,2026-06-29T12:55:48.660858000Z,QoS Data,128,34,-27,920,2,8,0,0,0,0,0,1,720,0
7,2026-06-29T12:55:49.354783000Z,S1G Beacon,61,34,-22,920,3,1,,,,,,,0,0
8,2026-06-29T12:55:50.175805000Z,S1G Beacon,129,34,-22,920,3,1,,,,,,,0,0
9,2026-06-29T12:55:50.816712000Z,Data,287,34,-24,920,2,0,0,0,0,0,0,1,0,0
10,2026-06-29T12:55:52.342052000Z,Data,132,34,-22,920,2,0,0,0,0,0,0,1,0,0
11,2026-06-29T12:55:52.631666000Z,S1G Beacon,61,34,-20,920,3,1,,,,,,,0,0
12,2026-06-29T12:55:53.452708000Z,S1G Beacon,129,34,-20,920,3,1,,,,,,,0,0
13,2026-06-29T12:55:53.501120000Z,QoS Data,148,34,-18,920,2,8,1,0,0,0,0,1,720,0
15,2026-06-29T12:55:53.503272000Z,QoS Data,148,34,-28,920,2,8,0,0,0,0,0,1,720,0
16,2026-06-29T12:55:53.507571000Z,QoS Data,148,34,-28,920,2,8,0,0,1,0,0,1,720,0
18,2026-06-29T12:55:53.513951000Z,QoS Data,131,34,-17,920,2,8,1,0,0,0,0,1,720,0
20,2026-06-29T12:55:53.516249000Z,QoS Data,131,34,-28,920,2,8,0,0,0,0,0,1,720,0
22,2026-06-29T12:55:53.658741000Z,QoS Data,128,34,-19,920,2,8,1,0,0,0,0,1,720,0
24,2026-06-29T12:55:53.836836000Z,Data,132,34,-23,920,2,0,0,0,0,0,0,1,0,0
25,2026-06-29T12:55:54.270125000Z,S1G Beacon,61,34,-23,920,3,1,,,,,,,0,0
26,2026-06-29T12:55:54.336921000Z,Data,132,34,-23,920,2,0,0,0,0,0,0,1,0,0
27,2026-06-29T12:55:55.091146000Z,S1G Beacon,129,34,-19,920,3,1,,,,,,,0,0
28,2026-06-29T12:55:55.908567000Z,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
29,2026-06-29T12:55:56.729600000Z,S1G Beacon,129,34,-33,920,3,1,,,,,,,0,0
30,2026-06-29T12:55:56.864988000Z,Data,287,34,-31,920,2,0,0,0,0,0,0,1,0,0
31,2026-06-29T12:55:57.547026000Z,S1G Beacon,61,34,-28,920,3,1,,,,,,,0,0
32,2026-06-29T12:55:58.101717000Z,Data,118,34,-31,920,2,0,0,0,0,0,0,1,0,0
33,2026-06-29T12:55:58.368045000Z,S1G Beacon,129,34,-29,920,3,1,,,,,,,0,0
34,2026-06-29T12:55:58.529729000Z,QoS Data,148,34,-31,920,2,8,1,0,0,0,0,1,720,0
36,2026-06-29T12:55:58.531878000Z,QoS Data,148,34,-34,920,2,8,0,0,0,0,0,1,720,0
38,2026-06-29T12:55:58.537129000Z,QoS Data,116,34,-16,920,2,8,1,0,0,0,0,1,720,0
40,2026-06-29T12:55:58.539470000Z,QoS Data,116,34,-34,920,2,8,0,0,0,0,0,1,720,0
42,2026-06-29T12:55:58.541797000Z,QoS Data,131,34,-16,920,2,8,1,0,0,0,0,1,720,0
44,2026-06-29T12:55:58.544305000Z,QoS Data,131,34,-35,920,2,8,0,0,0,0,0,1,720,0
47,2026-06-29T12:55:58.551214000Z,QoS Data,116,34,-28,920,2,8,1,0,1,0,0,1,720,0
49,2026-06-29T12:55:58.553673000Z,QoS Data,116,34,-35,920,2,8,0,0,0,0,0,1,720,0
51,2026-06-29T12:55:58.658373000Z,QoS Data,128,34,-28,920,2,8,1,0,0,0,0,1,720,0
53,2026-06-29T12:55:58.660378000Z,QoS Data,128,34,-34,920,2,8,0,0,0,0,0,1,720,0
54,2026-06-29T12:55:58.662971000Z,QoS Data,128,34,-33,920,2,8,0,0,1,0,0,1,720,0
56,2026-06-29T12:55:59.185475000Z,S1G Beacon,61,34,-33,920,3,1,,,,,,,0,0
57,2026-06-29T12:55:59.889023000Z,Data,287,34,-36,920,2,0,0,0,0,0,0,1,0,0
58,2026-06-29T12:56:00.006500000Z,S1G Beacon,129,34,-33,920,3,1,,,,,,,0,0
59,2026-06-29T12:56:00.823920000Z,S1G Beacon,61,34,-32,920,3,1,,,,,,,0,0
60,2026-06-29T12:56:02.462371000Z,S1G Beacon,61,34,-32,920,3,1,,,,,,,0,0
62,2026-06-29T12:56:02.913044000Z,Data,287,34,-38,920,2,0,0,0,0,0,0,1,0,0
65,2026-06-29T12:56:03.559443000Z,QoS Data,149,34,-42,920,2,8,0,0,0,0,0,1,720,0
68,2026-06-29T12:56:03.570590000Z,QoS Data,131,34,-42,920,2,8,0,0,0,0,0,1,720,0
69,2026-06-29T12:56:03.572915000Z,QoS Data,131,34,-25,920,2,8,1,0,1,0,0,1,720,0
72,2026-06-29T12:56:03.661219000Z,QoS Data,128,34,-42,920,2,8,0,0,0,0,0,1,720,0
74,2026-06-29T12:56:04.100835000Z,S1G Beacon,61,34,-36,920,3,1,,,,,,,0,0
75,2026-06-29T12:56:04.559796000Z,Data,378,34,-34,920,2,0,0,0,0,0,0,1,0,0
76,2026-06-29T12:56:04.663800000Z,Data,387,34,-35,920,2,0,0,0,0,0,0,1,0,0
77,2026-06-29T12:56:04.769532000Z,Data,450,34,-35,920,2,0,0,0,0,0,0,1,0,0
78,2026-06-29T12:56:04.873506000Z,Data,442,34,-37,920,2,0,0,0,0,0,0,1,0,0
79,2026-06-29T12:56:04.921846000Z,S1G Beacon,129,34,-34,920,3,1,,,,,,,0,0
80,2026-06-29T12:56:04.977202000Z,Data,387,34,-34,920,2,0,0,0,0,0,0,1,0,0
81,2026-06-29T12:56:05.080770000Z,Data,426,34,-35,920,2,0,0,0,0,0,0,1,0,0
