packet_number,timestamp,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
1,2026-06-27T10:56:26.905153000Z,S1G Beacon,61,34,-20,920,3,1,,,,,,,0,0
2,2026-06-27T10:56:27.477696000Z,Data,287,34,-20,920,2,0,0,0,0,0,0,1,0,0
3,2026-06-27T10:56:27.726156000Z,S1G Beacon,129,34,-21,920,3,1,,,,,,,0,0
4,2026-06-27T10:56:28.088352000Z,QoS Data,149,34,-18,920,2,8,1,0,0,0,0,1,720,0
6,2026-06-27T10:56:28.090733000Z,QoS Data,149,34,-26,920,2,8,0,0,0,0,0,1,720,0
8,2026-06-27T10:56:28.096384000Z,QoS Data,131,34,-20,920,2,8,1,0,0,0,0,1,720,0
10,2026-06-27T10:56:28.177676000Z,QoS Data,128,34,-17,920,2,8,1,0,0,0,0,1,720,0
11,2026-06-27T10:56:28.543581000Z,S1G Beacon,61,34,-20,920,3,1,,,,,,,0,0
12,2026-06-27T10:56:29.364603000Z,S1G Beacon,129,34,-20,920,3,1,,,,,,,0,0
13,2026-06-27T10:56:30.182020000Z,S1G Beacon,61,34,-20,920,3,1,,,,,,,0,0
14,2026-06-27T10:56:30.501742000Z,Data,287,34,-20,920,2,0,0,0,0,0,0,1,0,0
15,2026-06-27T10:56:31.003046000Z,S1G Beacon,129,34,-20,920,3,1,,,,,,,0,0
16,2026-06-27T10:56:31.820476000Z,S1G Beacon,61,34,-20,920,3,1,,,,,,,0,0
17,2026-06-27T10:56:32.488483000Z,Data,378,34,-18,920,2,0,0,0,0,0,0,1,0,0
18,2026-06-27T10:56:32.592626000Z,Data,387,34,-22,920,2,0,0,0,0,0,0,1,0,0
19,2026-06-27T10:56:32.641493000Z,S1G Beacon,129,34,-19,920,3,1,,,,,,,0,0
20,2026-06-27T10:56:32.702057000Z,Data,450,34,-19,920,2,0,0,0,0,0,0,1,0,0
21,2026-06-27T10:56:32.802000000Z,Data,442,34,-18,920,2,0,0,0,0,0,0,1,0,0
22,2026-06-27T10:56:32.904622000Z,Data,387,34,-18,920,2,0,0,0,0,0,0,1,0,0
23,2026-06-27T10:56:33.009510000Z,Data,426,34,-19,920,2,0,0,0,0,0,0,1,0,0
24,2026-06-27T10:56:33.114417000Z,Data,458,34,-19,920,2,0,0,0,0,0,0,1,0,0
25,2026-06-27T10:56:33.116604000Z,QoS Data,148,34,-13,920,2,8,1,0,0,0,0,1,720,0
30,2026-06-27T10:56:33.177700000Z,QoS Data,128,34,-13,920,2,8,1,0,0,0,0,1,720,0
33,2026-06-27T10:56:33.216561000Z,Data,387,34,-21,920,2,0,0,0,0,0,0,1,0,0
34,2026-06-27T10:56:33.322134000Z,Data,446,34,-20,920,2,0,0,0,0,0,0,1,0,0
35,2026-06-27T10:56:33.426034000Z,Data,440,34,-19,920,2,0,0,0,0,0,0,1,0,0
36,2026-06-27T10:56:33.458910000Z,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
37,2026-06-27T10:56:33.528887000Z,Data,387,34,-19,920,2,0,0,0,0,0,0,1,0,0
38,2026-06-27T10:56:33.537286000Z,Data,287,34,-19,920,2,0,0,0,0,0,0,1,0,0
39,2026-06-27T10:56:33.633910000Z,Data,442,34,-19,920,2,0,0,0,0,0,0,1,0,0
40,2026-06-27T10:56:33.738257000Z,Data,452,34,-21,920,2,0,0,0,0,0,0,1,0,0
41,2026-06-27T10:56:34.279947000Z,S1G Beacon,129,34,-21,920,3,1,,,,,,,0,0
42,2026-06-27T10:56:35.097374000Z,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
43,2026-06-27T10:56:35.918412000Z,S1G Beacon,129,34,-17,920,3,1,,,,,,,0,0
44,2026-06-27T10:56:36.549833000Z,Data,287,34,-18,920,2,0,0,0,0,0,0,1,0,0
45,2026-06-27T10:56:36.735834000Z,S1G Beacon,61,34,-17,920,3,1,,,,,,,0,0
46,2026-06-27T10:56:37.556849000Z,S1G Beacon,129,34,-17,920,3,1,,,,,,,0,0
47,2026-06-27T10:56:38.139359000Z,QoS Data,149,34,-16,920,2,8,1,0,0,0,0,1,720,0
49,2026-06-27T10:56:38.141926000Z,QoS Data,149,34,-19,920,2,8,0,0,0,0,0,1,720,0
53,2026-06-27T10:56:38.180376000Z,RTS,54,34,-18,920,1,11,,,,0,0,0,2956,0
55,2026-06-27T10:56:38.182604000Z,QoS Data,128,34,-17,920,2,8,1,0,1,0,0,1,720,0
58,2026-06-27T10:56:38.374269000Z,S1G Beacon,61,34,-17,920,3,1,,,,,,,0,0
60,2026-06-27T10:56:38.762970000Z,Data,132,34,-18,920,2,0,0,0,0,0,0,1,0,0
61,2026-06-27T10:56:39.195294000Z,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
62,2026-06-27T10:56:39.573982000Z,Data,287,34,-17,920,2,0,0,0,0,0,0,1,0,0
63,2026-06-27T10:56:40.012725000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
65,2026-06-27T10:56:40.833747000Z,S1G Beacon,129,34,-17,920,3,1,,,,,,,0,0
66,2026-06-27T10:56:41.651170000Z,S1G Beacon,61,34,-17,920,3,1,,,,,,,0,0
67,2026-06-27T10:56:42.472194000Z,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
68,2026-06-27T10:56:42.598294000Z,Data,287,34,-18,920,2,0,0,0,0,0,0,1,0,0
69,2026-06-27T10:56:43.163417000Z,QoS Data,149,34,-17,920,2,8,1,0,0,0,0,1,720,0
74,2026-06-27T10:56:43.289615000Z,S1G Beacon,61,34,-17,920,3,1,,,,,,,0,0
75,2026-06-27T10:56:43.427909000Z,QoS Data,128,34,-18,920,2,8,1,0,0,0,0,1,720,0
77,2026-06-27T10:56:43.429960000Z,QoS Data,128,34,-19,920,2,8,0,0,0,0,0,1,720,0
81,2026-06-27T10:56:44.110665000Z,S1G Beacon,129,34,-17,920,3,1,,,,,,,0,0
82,2026-06-27T10:56:44.928090000Z,S1G Beacon,61,34,-17,920,3,1,,,,,,,0,0
83,2026-06-27T10:56:45.622168000Z,Data,287,34,-17,920,2,0,0,0,0,0,0,1,0,0
84,2026-06-27T10:56:45.749103000Z,S1G Beacon,129,34,-17,920,3,1,,,,,,,0,0
85,2026-06-27T10:56:46.566524000Z,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
86,2026-06-27T10:56:47.387556000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
87,2026-06-27T10:56:48.187203000Z,QoS Data,148,34,-17,920,2,8,1,0,0,0,0,1,720,0
89,2026-06-27T10:56:48.189977000Z,QoS Data,148,34,-20,920,2,8,0,0,0,0,0,1,720,0
91,2026-06-27T10:56:48.195627000Z,QoS Data,131,34,-19,920,2,8,1,0,0,0,0,1,720,0
94,2026-06-27T10:56:48.204958000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
