attack_type,packet Number,event_type,time_stamp,signal_strength,ssid,bssid,src,dst,reason,status,details
Dragonblood DoS,1335,Authentication,2026-06-26T09:46:29.813603000Z,-60,,78:72:64:ea:b9:14,02:7f:59:77:31:03,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1336,Authentication,2026-06-26T09:46:29.947641000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1337,Authentication,2026-06-26T09:46:29.954151000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1338,Authentication,2026-06-26T09:46:29.960712000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1339,Authentication,2026-06-26T09:46:29.967483000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1340,Authentication,2026-06-26T09:46:30.073686000Z,-60,,78:72:64:ea:b9:14,02:7f:59:77:31:03,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1341,Authentication,2026-06-26T09:46:30.080611000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1342,Authentication,2026-06-26T09:46:30.087169000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1343,Authentication,2026-06-26T09:46:30.093839000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1344,Authentication,2026-06-26T09:46:30.100296000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1347,Authentication,2026-06-26T09:46:30.335829000Z,-60,,78:72:64:ea:b9:14,02:7f:59:77:31:03,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1348,Authentication,2026-06-26T09:46:30.345100000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1349,Authentication,2026-06-26T09:46:30.352077000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1350,Authentication,2026-06-26T09:46:30.358789000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1351,Authentication,2026-06-26T09:46:30.365407000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1352,Authentication,2026-06-26T09:46:30.570333000Z,-62,,78:72:64:ea:b9:14,02:7f:59:77:31:03,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,1362,Authentication,2026-06-26T09:46:30.827357000Z,-60,,78:72:64:ea:b9:14,02:7f:59:77:31:03,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1363,Authentication,2026-06-26T09:46:30.845055000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1364,Authentication,2026-06-26T09:46:30.851511000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1365,Authentication,2026-06-26T09:46:30.857969000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1366,Authentication,2026-06-26T09:46:30.864739000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1367,Authentication,2026-06-26T09:46:31.089507000Z,-60,,78:72:64:ea:b9:14,02:7f:59:77:31:03,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1368,Authentication,2026-06-26T09:46:31.100804000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1371,Authentication,2026-06-26T09:46:31.121757000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1372,Authentication,2026-06-26T09:46:31.128204000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1373,Authentication,2026-06-26T09:46:31.338374000Z,-60,,78:72:64:ea:b9:14,02:7f:59:77:31:03,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1374,Authentication,2026-06-26T09:46:31.355057000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1375,Authentication,2026-06-26T09:46:31.361510000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1376,Authentication,2026-06-26T09:46:31.368066000Z,-20,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1377,Authentication,2026-06-26T09:46:31.374737000Z,-19,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1378,Authentication,2026-06-26T09:46:31.581033000Z,-61,,78:72:64:ea:b9:14,02:7f:59:77:31:03,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1379,Authentication,2026-06-26T09:46:31.601593000Z,-23,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1380,Authentication,2026-06-26T09:46:31.614918000Z,-22,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1382,Authentication,2026-06-26T09:46:32.105339000Z,-63,,78:72:64:ea:b9:14,02:7f:59:77:31:03,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1383,Authentication,2026-06-26T09:46:32.112373000Z,-27,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1384,Authentication,2026-06-26T09:46:32.119035000Z,-27,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1385,Authentication,2026-06-26T09:46:32.125706000Z,-28,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1386,Authentication,2026-06-26T09:46:32.132220000Z,-28,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1387,Authentication,2026-06-26T09:46:32.334723000Z,-62,,78:72:64:ea:b9:14,02:7f:59:77:31:03,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1388,Authentication,2026-06-26T09:46:32.345184000Z,-30,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1389,Authentication,2026-06-26T09:46:32.351746000Z,-30,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1390,Authentication,2026-06-26T09:46:32.358464000Z,-30,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1391,Authentication,2026-06-26T09:46:32.365028000Z,-31,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1393,Authentication,2026-06-26T09:46:32.596864000Z,-62,,78:72:64:ea:b9:14,02:7f:59:77:31:03,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1394,Authentication,2026-06-26T09:46:32.605144000Z,-29,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1395,Authentication,2026-06-26T09:46:32.611863000Z,-29,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1396,Authentication,2026-06-26T09:46:32.618479000Z,-29,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1397,Authentication,2026-06-26T09:46:32.624939000Z,-29,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,02:7f:59:77:31:03,,126,Unsuccessful Authentication (check status code) to Trusted AP
