attack_type,packet Number,event_type,time_stamp,signal_strength,ssid,bssid,src,dst,reason,status,details
Dragonblood DoS,1428,Authentication,2026-06-27T12:32:53.062443000Z,-56,,78:72:64:ea:b9:14,ba:82:cf:35:84:30,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1429,Authentication,2026-06-27T12:32:53.143071000Z,-16,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ba:82:cf:35:84:30,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1430,Authentication,2026-06-27T12:32:53.149986000Z,-16,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ba:82:cf:35:84:30,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1431,Authentication,2026-06-27T12:32:53.156758000Z,-16,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ba:82:cf:35:84:30,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1432,Authentication,2026-06-27T12:32:53.165368000Z,-16,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ba:82:cf:35:84:30,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1433,Authentication,2026-06-27T12:32:53.259051000Z,-55,,78:72:64:ea:b9:14,0e:d6:9f:c6:d5:e8,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,1434,Authentication,2026-06-27T12:32:53.324581000Z,-54,,78:72:64:ea:b9:14,36:6a:bf:67:88:fb,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1435,Authentication,2026-06-27T12:32:53.329436000Z,-16,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,0e:d6:9f:c6:d5:e8,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1436,Authentication,2026-06-27T12:32:53.335894000Z,-16,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,0e:d6:9f:c6:d5:e8,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1437,Authentication,2026-06-27T12:32:53.342873000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,0e:d6:9f:c6:d5:e8,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1438,Authentication,2026-06-27T12:32:53.349379000Z,-16,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,0e:d6:9f:c6:d5:e8,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1440,Authentication,2026-06-27T12:32:53.422883000Z,-54,,78:72:64:ea:b9:14,0e:d6:9f:c6:d5:e8,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1441,Authentication,2026-06-27T12:32:53.460104000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,36:6a:bf:67:88:fb,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1442,Authentication,2026-06-27T12:32:53.466664000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,36:6a:bf:67:88:fb,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1443,Authentication,2026-06-27T12:32:53.473068000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,36:6a:bf:67:88:fb,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1444,Authentication,2026-06-27T12:32:53.479632000Z,-16,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,36:6a:bf:67:88:fb,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1445,Authentication,2026-06-27T12:32:53.488423000Z,-54,,78:72:64:ea:b9:14,ba:82:cf:35:84:30,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1446,Authentication,2026-06-27T12:32:53.532778000Z,-18,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,0e:d6:9f:c6:d5:e8,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1447,Authentication,2026-06-27T12:32:53.539471000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,0e:d6:9f:c6:d5:e8,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1448,Authentication,2026-06-27T12:32:53.545934000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,0e:d6:9f:c6:d5:e8,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1449,Authentication,2026-06-27T12:32:53.552546000Z,-16,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,0e:d6:9f:c6:d5:e8,,126,Unsuccessful Authentication (check status code) to Trusted AP
Dragonblood DoS,1450,Authentication,2026-06-27T12:32:53.586733000Z,-54,,78:72:64:ea:b9:14,a6:48:fb:68:0d:ce,78:72:64:ea:b9:14,,126,Attacker is Sending Authentication request to trusted AP
,1451,Authentication,2026-06-27T12:32:53.599333000Z,-17,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ba:82:cf:35:84:30,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1452,Authentication,2026-06-27T12:32:53.605891000Z,-16,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ba:82:cf:35:84:30,,126,Unsuccessful Authentication (check status code) to Trusted AP
,1453,Authentication,2026-06-27T12:32:53.612561000Z,-15,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ba:82:cf:35:84:30,,126,Unsuccessful Authentication (check status code) to Trusted AP
