packet_number,timestamp,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
1,2026-06-27T12:27:42.914963000Z,S1G Beacon,129,34,-19,920,3,1,,,,,,,0,0
2,2026-06-27T12:27:43.592806000Z,Data,287,34,-17,920,2,0,0,0,0,0,0,1,0,0
3,2026-06-27T12:27:43.732301000Z,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
5,2026-06-27T12:27:43.969876000Z,QoS Data,149,34,-16,920,2,8,1,0,0,0,0,1,720,0
7,2026-06-27T12:27:43.972290000Z,QoS Data,149,34,-22,920,2,8,0,0,0,0,0,1,720,0
9,2026-06-27T12:27:43.979018000Z,QoS Data,131,34,-19,920,2,8,1,0,0,0,0,1,720,0
12,2026-06-27T12:27:44.179957000Z,QoS Data,128,34,-16,920,2,8,1,0,0,0,0,1,720,0
15,2026-06-27T12:27:44.553346000Z,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
16,2026-06-27T12:27:45.370755000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
17,2026-06-27T12:27:46.191772000Z,S1G Beacon,129,34,-17,920,3,1,,,,,,,0,0
18,2026-06-27T12:27:46.616521000Z,Data,287,34,-18,920,2,0,0,0,0,0,0,1,0,0
19,2026-06-27T12:27:47.009188000Z,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
20,2026-06-27T12:27:47.830259000Z,S1G Beacon,129,34,-17,920,3,1,,,,,,,0,0
22,2026-06-27T12:27:48.647641000Z,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
23,2026-06-27T12:27:48.996425000Z,QoS Data,149,34,-18,920,2,8,1,0,0,0,0,1,720,0
26,2026-06-27T12:27:49.004832000Z,QoS Data,131,34,-19,920,2,8,1,0,0,0,0,1,720,0
28,2026-06-27T12:27:49.007211000Z,QoS Data,131,34,-21,920,2,8,0,0,0,0,0,1,720,0
30,2026-06-27T12:27:49.179883000Z,QoS Data,128,34,-18,920,2,8,1,0,0,0,0,1,720,0
33,2026-06-27T12:27:49.468669000Z,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
34,2026-06-27T12:27:49.640528000Z,Data,287,34,-18,920,2,0,0,0,0,0,0,1,0,0
35,2026-06-27T12:27:50.286087000Z,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
36,2026-06-27T12:27:51.107129000Z,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
37,2026-06-27T12:27:51.924539000Z,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
38,2026-06-27T12:27:52.664610000Z,Data,287,34,-17,920,2,0,0,0,0,0,0,1,0,0
39,2026-06-27T12:27:52.745566000Z,S1G Beacon,129,34,-19,920,3,1,,,,,,,0,0
40,2026-06-27T12:27:53.139339000Z,Data,378,34,-18,920,2,0,0,0,0,0,0,1,0,0
41,2026-06-27T12:27:53.243356000Z,Data,387,34,-18,920,2,0,0,0,0,0,0,1,0,0
42,2026-06-27T12:27:53.349085000Z,Data,450,34,-18,920,2,0,0,0,0,0,0,1,0,0
43,2026-06-27T12:27:53.452847000Z,Data,442,34,-19,920,2,0,0,0,0,0,0,1,0,0
44,2026-06-27T12:27:53.555522000Z,Data,387,34,-19,920,2,0,0,0,0,0,0,1,0,0
45,2026-06-27T12:27:53.562993000Z,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
46,2026-06-27T12:27:53.660372000Z,Data,426,34,-18,920,2,0,0,0,0,0,0,1,0,0
47,2026-06-27T12:27:53.765382000Z,Data,458,34,-18,920,2,0,0,0,0,0,0,1,0,0
48,2026-06-27T12:27:53.868233000Z,Data,387,34,-18,920,2,0,0,0,0,0,0,1,0,0
49,2026-06-27T12:27:53.972920000Z,Data,446,34,-18,920,2,0,0,0,0,0,0,1,0,0
50,2026-06-27T12:27:54.020550000Z,QoS Data,148,34,-19,920,2,8,1,0,0,0,0,1,720,0
53,2026-06-27T12:27:54.028861000Z,QoS Data,131,34,-17,920,2,8,1,0,0,0,0,1,720,0
55,2026-06-27T12:27:54.031500000Z,QoS Data,131,34,-22,920,2,8,0,0,0,0,0,1,720,0
57,2026-06-27T12:27:54.076786000Z,Data,440,34,-18,920,2,0,0,0,0,0,0,1,0,0
58,2026-06-27T12:27:54.179423000Z,Data,387,34,-19,920,2,0,0,0,0,0,0,1,0,0
59,2026-06-27T12:27:54.181897000Z,QoS Data,128,34,-18,920,2,8,1,0,0,0,0,1,720,0
61,2026-06-27T12:27:54.184222000Z,QoS Data,128,34,-22,920,2,8,0,0,0,0,0,1,720,0
63,2026-06-27T12:27:54.284825000Z,Data,442,34,-18,920,2,0,0,0,0,0,0,1,0,0
64,2026-06-27T12:27:54.384016000Z,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
65,2026-06-27T12:27:54.396873000Z,Data,452,34,-17,920,2,0,0,0,0,0,0,1,0,0
66,2026-06-27T12:27:55.201448000Z,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
67,2026-06-27T12:27:55.688759000Z,Data,287,34,-19,920,2,0,0,0,0,0,0,1,0,0
68,2026-06-27T12:27:56.022482000Z,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
69,2026-06-27T12:27:56.839895000Z,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
70,2026-06-27T12:27:57.660926000Z,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
71,2026-06-27T12:27:58.432638000Z,QoS Data,88,34,-19,920,2,8,1,0,0,0,0,1,720,0
73,2026-06-27T12:27:58.478338000Z,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
74,2026-06-27T12:27:58.712790000Z,Data,287,34,-17,920,2,0,0,0,0,0,0,1,0,0
75,2026-06-27T12:27:59.045577000Z,QoS Data,148,34,-22,920,2,8,1,0,0,0,0,1,720,0
78,2026-06-27T12:27:59.053514000Z,QoS Data,131,34,-19,920,2,8,1,0,0,0,0,1,720,0
81,2026-06-27T12:27:59.179966000Z,QoS Data,128,34,-21,920,2,8,1,0,0,0,0,1,720,0
83,2026-06-27T12:27:59.182552000Z,QoS Data,128,34,-22,920,2,8,0,0,0,0,0,1,720,0
85,2026-06-27T12:27:59.299367000Z,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
86,2026-06-27T12:28:01.736982000Z,Data,287,34,-22,920,2,0,0,0,0,0,0,1,0,0
87,2026-06-27T12:28:01.755236000Z,S1G Beacon,61,34,-21,920,3,1,,,,,,,0,0
88,2026-06-27T12:28:02.576272000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
