packet_number,tsf,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
1,18158005500,QoS Data,148,34,-12,920,2,8,1,0,0,0,0,1,720,0
3,18158008875,QoS Data,148,34,-30,920,2,8,0,0,0,0,0,1,720,0
5,18158150094,QoS Data,128,34,-13,920,2,8,1,0,0,0,0,1,720,0
6,18158533090,S1G Beacon,61,34,-21,920,3,1,,,,,,,0,0
8,18159352292,S1G Beacon,129,34,-21,920,3,1,,,,,,,0,0
9,18159868563,Data,287,34,-21,920,2,0,0,0,0,0,0,1,0,0
10,18160171496,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
11,18160990698,S1G Beacon,129,34,-21,920,3,1,,,,,,,0,0
12,18161809902,S1G Beacon,61,34,-20,920,3,1,,,,,,,0,0
13,18162629107,S1G Beacon,129,34,-20,920,3,1,,,,,,,0,0
14,18162892495,Data,287,34,-20,920,2,0,0,0,0,0,0,1,0,0
15,18163029658,QoS Data,149,34,-13,920,2,8,1,0,0,0,0,1,720,0
16,18163041157,QoS Data,131,34,-27,920,2,8,0,0,0,0,0,1,720,0
17,18163149980,QoS Data,128,34,-13,920,2,8,1,0,0,0,0,1,720,0
18,18163153003,QoS Data,128,34,-26,920,2,8,0,0,0,0,0,1,720,0
19,18163448309,S1G Beacon,61,34,-20,920,3,1,,,,,,,0,0
20,18164267511,S1G Beacon,129,34,-22,920,3,1,,,,,,,0,0
21,18165086714,S1G Beacon,61,34,-21,920,3,1,,,,,,,0,0
22,18165905916,S1G Beacon,129,34,-19,920,3,1,,,,,,,0,0
23,18165916525,Data,287,34,-19,920,2,0,0,0,0,0,0,1,0,0
24,18166725121,S1G Beacon,61,34,-20,920,3,1,,,,,,,0,0
25,18168054228,QoS Data,148,34,-12,920,2,8,1,0,0,0,0,1,720,0
28,18168063501,QoS Data,131,34,-31,920,2,8,1,0,0,0,0,1,720,0
30,18168066087,QoS Data,131,34,-27,920,2,8,0,0,0,0,0,1,720,0
32,18168149897,QoS Data,128,34,-11,920,2,8,1,0,0,0,0,1,720,0
34,18168153921,QoS Data,128,34,-26,920,2,8,0,0,0,0,0,1,720,0
35,18168363524,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
36,18168940518,Data,287,34,-19,920,2,0,0,0,0,0,0,1,0,0
37,18169182730,S1G Beacon,129,34,-19,920,3,1,,,,,,,0,0
38,18170001932,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
39,18170588791,Data,378,34,-20,920,2,0,0,0,0,0,0,1,0,0
40,18170692566,Data,387,34,-19,920,2,0,0,0,0,0,0,1,0,0
41,18170796530,Data,450,34,-19,920,2,0,0,0,0,0,0,1,0,0
42,18170821137,S1G Beacon,129,34,-19,920,3,1,,,,,,,0,0
43,18170901031,Data,442,34,-19,920,2,0,0,0,0,0,0,1,0,0
44,18171004605,Data,387,34,-19,920,2,0,0,0,0,0,0,1,0,0
45,18171108464,Data,426,34,-19,920,2,0,0,0,0,0,0,1,0,0
46,18171212518,Data,458,34,-18,920,2,0,0,0,0,0,0,1,0,0
47,18171316596,Data,387,34,-20,920,2,0,0,0,0,0,0,1,0,0
48,18171420451,Data,446,34,-19,920,2,0,0,0,0,0,0,1,0,0
49,18171524620,Data,440,34,-20,920,2,0,0,0,0,0,0,1,0,0
50,18171628863,Data,387,34,-21,920,2,0,0,0,0,0,0,1,0,0
51,18171640339,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
52,18171732469,Data,442,34,-18,920,2,0,0,0,0,0,0,1,0,0
53,18171836527,Data,452,34,-20,920,2,0,0,0,0,0,0,1,0,0
54,18171964921,Data,287,34,-20,920,2,0,0,0,0,0,0,1,0,0
55,18172459542,S1G Beacon,129,34,-21,920,3,1,,,,,,,0,0
56,18173079027,QoS Data,149,34,-12,920,2,8,1,0,0,0,0,1,720,0
58,18173087781,QoS Data,131,34,-27,920,2,8,1,0,0,0,0,1,720,0
60,18173089851,QoS Data,131,34,-27,920,2,8,0,0,0,0,0,1,720,0
62,18173149376,QoS Data,128,34,-12,920,2,8,1,0,0,0,0,1,720,0
64,18173152719,QoS Data,128,34,-27,920,2,8,0,0,0,0,0,1,720,0
65,18173278746,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
66,18174097947,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
67,18174376512,Data,132,34,-18,920,2,0,0,0,0,0,0,1,0,0
68,18174592028,Data,132,34,-18,920,2,0,0,0,0,0,0,1,0,0
69,18174596321,Data,132,34,-17,920,2,0,0,0,0,0,0,1,0,0
70,18174600611,Data,132,34,-17,920,2,0,0,0,0,0,0,1,0,0
71,18174917151,S1G Beacon,61,34,-17,920,3,1,,,,,,,0,0
72,18174988559,Data,287,34,-17,920,2,0,0,0,0,0,0,1,0,0
73,18175592038,Data,132,34,-17,920,2,0,0,0,0,0,0,1,0,0
74,18175736353,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
75,18176555556,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
76,18177374917,S1G Beacon,129,34,-19,920,3,1,,,,,,,0,0
77,18178012530,Data,287,34,-17,920,2,0,0,0,0,0,0,1,0,0
78,18178101878,QoS Data,149,34,-10,920,2,8,1,0,0,0,0,1,720,0
80,18178105255,QoS Data,149,34,-22,920,2,8,0,0,0,0,0,1,720,0
82,18178110946,QoS Data,131,34,-28,920,2,8,1,0,0,0,0,1,720,0
85,18178149190,QoS Data,128,34,-11,920,2,8,1,0,0,0,0,1,720,0
88,18178193965,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
89,18179013165,S1G Beacon,129,34,-17,920,3,1,,,,,,,0,0
90,18179832370,S1G Beacon,61,34,-17,920,3,1,,,,,,,0,0
91,18180651572,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
92,18181036539,Data,287,34,-18,920,2,0,0,0,0,0,0,1,0,0
93,18181470776,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
94,18182289979,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
95,18183109180,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
96,18183125892,QoS Data,148,34,-12,920,2,8,1,0,0,0,0,1,720,0
100,18183149392,QoS Data,128,34,-13,920,2,8,1,0,0,0,0,1,720,0
103,18183928383,S1G Beacon,129,34,-20,920,3,1,,,,,,,0,0
104,18184060546,Data,287,34,-20,920,2,0,0,0,0,0,0,1,0,0
105,18184747586,S1G Beacon,61,34,-17,920,3,1,,,,,,,0,0
106,18185566791,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
107,18186385993,S1G Beacon,61,34,-15,920,3,1,,,,,,,0,0
108,18187084967,Data,287,34,-18,920,2,0,0,0,0,0,0,1,0,0
109,18187205196,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
111,18188024397,S1G Beacon,61,34,-15,920,3,1,,,,,,,0,0
112,18188150358,QoS Data,148,34,-16,920,2,8,1,0,0,0,0,1,720,0
115,18188159163,QoS Data,131,34,-36,920,2,8,1,0,0,0,0,1,720,0
117,18188161959,QoS Data,131,34,-20,920,2,8,0,0,0,0,0,1,720,0
119,18188398880,QoS Data,128,34,-17,920,2,8,1,0,0,0,0,1,720,0
121,18188401904,QoS Data,128,34,-20,920,2,8,0,0,0,0,0,1,720,0
123,18188843600,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
124,18189662803,S1G Beacon,61,34,-14,920,3,1,,,,,,,0,0
125,18190108631,Data,287,34,-14,920,2,0,0,0,0,0,0,1,0,0
126,18190482009,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
127,18191301211,S1G Beacon,61,34,-14,920,3,1,,,,,,,0,0
128,18191589039,Data,378,34,-15,920,2,0,0,0,0,0,0,1,0,0
129,18191692580,Data,387,34,-14,920,2,0,0,0,0,0,0,1,0,0
130,18191796506,Data,450,34,-15,920,2,0,0,0,0,0,0,1,0,0
131,18191900581,Data,442,34,-16,920,2,0,0,0,0,0,0,1,0,0
132,18192004648,Data,387,34,-15,920,2,0,0,0,0,0,0,1,0,0
133,18192108507,Data,426,34,-15,920,2,0,0,0,0,0,0,1,0,0
134,18192120416,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
135,18192212584,Data,458,34,-15,920,2,0,0,0,0,0,0,1,0,0
136,18192316674,Data,387,34,-14,920,2,0,0,0,0,0,0,1,0,0
137,18192420517,Data,446,34,-15,920,2,0,0,0,0,0,0,1,0,0
138,18192524622,Data,440,34,-14,920,2,0,0,0,0,0,0,1,0,0
139,18192628687,Data,387,34,-16,920,2,0,0,0,0,0,0,1,0,0
140,18192732571,Data,442,34,-14,920,2,0,0,0,0,0,0,1,0,0
141,18192836700,Data,452,34,-14,920,2,0,0,0,0,0,0,1,0,0
142,18192939617,S1G Beacon,61,34,-15,920,3,1,,,,,,,0,0
143,18193132566,Data,287,34,-14,920,2,0,0,0,0,0,0,1,0,0
144,18193174517,QoS Data,149,34,-15,920,2,8,1,0,0,0,0,1,720,0
146,18193177632,QoS Data,149,34,-19,920,2,8,0,0,0,0,0,1,720,0
148,18193183322,QoS Data,131,34,-37,920,2,8,1,0,0,0,0,1,720,0
150,18193186065,QoS Data,131,34,-19,920,2,8,0,0,0,0,0,1,720,0
152,18193399198,QoS Data,128,34,-17,920,2,8,1,0,0,0,0,1,720,0
154,18193402272,QoS Data,128,34,-20,920,2,8,0,0,0,0,0,1,720,0
156,18193758820,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
158,18194578024,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
159,18195397225,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
160,18196156621,Data,287,34,-15,920,2,0,0,0,0,0,0,1,0,0
161,18196216793,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
163,18197035632,S1G Beacon,129,34,-14,920,3,1,,,,,,,0,0
164,18197854835,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
