attack_type,packet Number,event_type,time_stamp,signal_strength,ssid,bssid,src,dst,reason,status,details
Dragonblood DoS,1123,Authentication,2026-06-29T16:37:36.068461000Z,-52,,78:72:64:ea:b9:14,0e:f3:52:25:5c:25,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,1124,Authentication,2026-06-29T16:37:36.133985000Z,-52,,78:72:64:ea:b9:14,ea:70:27:b1:5e:46,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,1125,Authentication,2026-06-29T16:37:36.199521000Z,-52,,78:72:64:ea:b9:14,7a:d1:db:73:3d:0c,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,1127,Authentication,2026-06-29T16:37:36.285012000Z,-23,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,0e:f3:52:25:5c:25,,0,Successful Authentication to Trusted AP
,1128,Authentication,2026-06-29T16:37:36.296427000Z,-23,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,0e:f3:52:25:5c:25,,0,Successful Authentication to Trusted AP
Dragonblood DoS,1130,Authentication,2026-06-29T16:37:36.461670000Z,-52,,78:72:64:ea:b9:14,8e:0e:75:32:18:84,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,1131,Authentication,2026-06-29T16:37:36.491289000Z,-24,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ea:70:27:b1:5e:46,,0,Successful Authentication to Trusted AP
,1132,Authentication,2026-06-29T16:37:36.502805000Z,-22,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,ea:70:27:b1:5e:46,,0,Successful Authentication to Trusted AP
Dragonblood DoS,1133,Authentication,2026-06-29T16:37:36.559980000Z,-51,,78:72:64:ea:b9:14,62:5e:d1:aa:5d:38,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,1134,Authentication,2026-06-29T16:37:36.625514000Z,-54,,78:72:64:ea:b9:14,42:e4:fa:36:35:d4,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,1135,Authentication,2026-06-29T16:37:36.723820000Z,-52,,78:72:64:ea:b9:14,aa:92:82:2d:11:61,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,1136,Authentication,2026-06-29T16:37:36.781460000Z,-23,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,7a:d1:db:73:3d:0c,,0,Successful Authentication to Trusted AP
,1137,Authentication,2026-06-29T16:37:36.793183000Z,-22,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,7a:d1:db:73:3d:0c,,0,Successful Authentication to Trusted AP
