packet_number,tsf,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
1,25753231087,S1G Beacon,129,34,-36,920,3,1,,,,,,,0,0
3,25753711095,QoS Data,149,34,-41,920,2,8,0,0,0,0,0,1,720,0
5,25753718242,QoS Data,131,34,-36,920,2,8,1,0,0,0,0,1,720,0
7,25753720830,QoS Data,131,34,-38,920,2,8,0,0,0,0,0,1,720,0
9,25753763099,QoS Data,128,34,-41,920,2,8,0,0,0,0,0,1,720,0
10,25754050289,S1G Beacon,61,34,-39,920,3,1,,,,,,,0,0
11,25754869490,S1G Beacon,129,34,-37,920,3,1,,,,,,,0,0
12,25755277370,Authentication,166,34,-65,920,0,11,0,0,0,0,0,0,0,0
13,25755375672,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
14,25755433435,Authentication,166,34,-43,920,0,11,0,0,1,0,0,0,720,0
15,25755439479,Authentication,166,34,-39,920,0,11,0,0,1,0,0,0,720,0
16,25755445729,Authentication,166,34,-40,920,0,11,0,0,1,0,0,0,720,0
17,25755517344,Data,287,34,-39,920,2,0,0,0,0,0,0,1,0,0
18,25755539511,Authentication,166,34,-65,920,0,11,0,0,0,0,0,0,0,0
19,25755605047,Authentication,166,34,-65,920,0,11,0,0,0,0,0,0,0,0
20,25755688696,S1G Beacon,61,34,-41,920,3,1,,,,,,,0,0
21,25755690692,Authentication,166,34,-41,920,0,11,0,0,0,0,0,0,720,0
22,25755696422,Authentication,166,34,-44,920,0,11,0,0,1,0,0,0,720,0
23,25755702413,Authentication,166,34,-42,920,0,11,0,0,1,0,0,0,720,0
24,25755708091,Authentication,166,34,-43,920,0,11,0,0,1,0,0,0,720,0
25,25755799601,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
26,25755867190,Authentication,166,34,-64,920,0,11,0,0,0,0,0,0,0,0
27,25755965493,Authentication,166,34,-66,920,0,11,0,0,0,0,0,0,0,0
28,25756002191,Authentication,166,34,-49,920,0,11,0,0,0,0,0,0,720,0
29,25756008078,Authentication,166,34,-47,920,0,11,0,0,1,0,0,0,720,0
30,25756013861,Authentication,166,34,-48,920,0,11,0,0,1,0,0,0,720,0
31,25756019802,Authentication,166,34,-46,920,0,11,0,0,1,0,0,0,720,0
32,25756046386,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
34,25756129332,Authentication,166,34,-65,920,0,11,0,0,0,0,0,0,0,0
35,25756227635,Authentication,166,34,-64,920,0,11,0,0,0,0,0,0,0,0
36,25756265146,Authentication,166,34,-47,920,0,11,0,0,0,0,0,0,720,0
37,25756271137,Authentication,166,34,-46,920,0,11,0,0,1,0,0,0,720,0
38,25756277024,Authentication,166,34,-49,920,0,11,0,0,1,0,0,0,720,0
39,25756282859,Authentication,166,34,-46,920,0,11,0,0,1,0,0,0,720,0
40,25756303410,Authentication,166,34,-65,920,0,11,0,0,0,0,0,0,0,0
41,25756391474,Authentication,166,34,-64,920,0,11,0,0,0,0,0,0,0,0
42,25756486471,Authentication,166,34,-45,920,0,11,0,0,0,0,0,0,720,0
43,25756494387,Authentication,166,34,-49,920,0,11,0,0,1,0,0,0,720,0
44,25756500222,Authentication,166,34,-47,920,0,11,0,0,1,0,0,0,720,0
45,25756508106,S1G Beacon,129,34,-48,920,3,1,,,,,,,0,0
46,25756511693,Authentication,166,34,-48,920,0,11,0,0,1,0,0,0,720,0
47,25756548968,Authentication,102,34,-49,920,0,11,0,0,0,0,0,0,720,0
48,25756552930,Authentication,102,34,-48,920,0,11,0,0,1,0,0,0,720,0
49,25756555315,Authentication,166,34,-63,920,0,11,0,0,0,0,0,0,0,0
50,25756560058,Authentication,102,34,-48,920,0,11,0,0,1,0,0,0,720,0
51,25756564228,Authentication,102,34,-49,920,0,11,0,0,1,0,0,0,720,0
52,25756572257,Authentication,102,34,-49,920,0,11,0,0,0,0,0,0,720,0
53,25756576530,Authentication,102,34,-48,920,0,11,0,0,1,0,0,0,720,0
54,25756580852,Authentication,102,34,-49,920,0,11,0,0,1,0,0,0,720,0
55,25756585018,Authentication,102,34,-50,920,0,11,0,0,1,0,0,0,720,0
56,25756592004,Authentication,102,34,-49,920,0,11,0,0,0,0,0,0,720,0
57,25756596119,Authentication,102,34,-47,920,0,11,0,0,1,0,0,0,720,0
58,25756599712,Authentication,102,34,-45,920,0,11,0,0,1,0,0,0,720,0
59,25756604035,Authentication,102,34,-51,920,0,11,0,0,1,0,0,0,720,0
60,25756609433,Authentication,166,34,-49,920,0,11,0,0,0,0,0,0,720,0
61,25756614802,Authentication,166,34,-50,920,0,11,0,0,1,0,0,0,720,0
62,25756620585,Authentication,166,34,-46,920,0,11,0,0,1,0,0,0,720,0
63,25756626524,Authentication,166,34,-48,920,0,11,0,0,1,0,0,0,720,0
64,25756635219,Authentication,166,34,-46,920,0,11,0,0,0,0,0,0,720,0
65,25756641209,Authentication,166,34,-47,920,0,11,0,0,1,0,0,0,720,0
66,25756646891,Authentication,166,34,-47,920,0,11,0,0,1,0,0,0,720,0
67,25756652778,Authentication,166,34,-48,920,0,11,0,0,1,0,0,0,720,0
68,25756695717,Authentication,102,34,-48,920,0,11,0,0,0,0,0,0,720,0
69,25756699728,Authentication,102,34,-48,920,0,11,0,0,1,0,0,0,720,0
70,25756703897,Authentication,102,34,-47,920,0,11,0,0,1,0,0,0,720,0
71,25756708062,Authentication,102,34,-48,920,0,11,0,0,1,0,0,0,720,0
72,25756730492,Authentication,166,34,-45,920,0,11,0,0,0,0,0,0,720,0
73,25756736173,Authentication,166,34,-45,920,0,11,0,0,1,0,0,0,720,0
74,25756742008,Authentication,166,34,-50,920,0,11,0,0,1,0,0,0,720,0
75,25756747687,Authentication,166,34,-48,920,0,11,0,0,1,0,0,0,720,0
76,25756773531,Authentication,102,34,-45,920,0,11,0,0,0,0,0,0,720,0
77,25756777645,Authentication,102,34,-44,920,0,11,0,0,1,0,0,0,720,0
