host_timestamp,local_time,esp32_uptime_us,cpu_used_pct,ram_used_pct,throughput_bps,tcp_disconnects
1782746410.5810714,2026-06-29 17:20:10,13432279730,0.95,19.73,33.59,18
1782746415.5782285,2026-06-29 17:20:15,13437281730,0.83,19.73,31.99,18
1782746420.5794978,2026-06-29 17:20:20,13442283730,1.08,19.73,31.99,18
1782746425.5863152,2026-06-29 17:20:25,13447285730,0.83,19.73,33.59,18
1782746430.59038,2026-06-29 17:20:30,13452287730,0.84,19.73,33.59,18
1782746435.593465,2026-06-29 17:20:35,13457289730,0.83,19.73,31.99,18
1782746440.5910456,2026-06-29 17:20:40,13462291730,1.11,19.73,31.99,18
1782746445.612531,2026-06-29 17:20:45,13467293730,0.85,19.73,33.59,18
1782746450.5938482,2026-06-29 17:20:50,13472295730,0.86,19.73,33.59,18
1782746455.59728,2026-06-29 17:20:55,13477297730,0.84,19.73,33.59,18
1782746460.603008,2026-06-29 17:21:00,13482299730,1.15,19.73,31.99,18
1782746465.599545,2026-06-29 17:21:05,13487301730,0.85,19.73,31.99,18
1782746470.6085346,2026-06-29 17:21:10,13492303731,0.89,19.73,33.59,18
1782746475.6017098,2026-06-29 17:21:15,13497305730,0.82,19.73,33.59,18
1782746480.6049278,2026-06-29 17:21:20,13502307730,0.95,19.73,31.99,18
1782746485.6088238,2026-06-29 17:21:25,13507309730,0.96,19.73,31.99,18
1782746490.612457,2026-06-29 17:21:30,13512311730,0.76,19.73,33.59,18
1782746495.6190097,2026-06-29 17:21:35,13517313730,0.84,19.73,33.59,18
1782746500.614488,2026-06-29 17:21:40,13522315730,0.82,19.73,31.99,18
1782746505.6136878,2026-06-29 17:21:45,13527317730,1.07,19.73,33.59,18
1782746510.614302,2026-06-29 17:21:50,13532319730,0.79,19.73,33.59,18
1782746515.6205478,2026-06-29 17:21:55,13537321730,0.78,19.73,33.59,18
1782746520.617216,2026-06-29 17:22:00,13542323730,0.73,19.73,31.99,18
1782746525.6289268,2026-06-29 17:22:05,13547325730,0.97,19.73,31.99,18
1782746530.6223972,2026-06-29 17:22:10,13552327730,0.78,19.73,33.59,18
1782746535.6269083,2026-06-29 17:22:15,13557329730,0.76,19.73,33.59,18
1782746540.6322243,2026-06-29 17:22:20,13562331730,0.73,19.73,31.99,18
1782746545.6265633,2026-06-29 17:22:25,13567333730,1.05,19.73,33.59,18
1782746550.6338983,2026-06-29 17:22:30,13572335730,0.74,19.73,33.59,18
1782746555.6352463,2026-06-29 17:22:35,13577337730,0.77,19.73,31.99,18
1782746560.638557,2026-06-29 17:22:40,13582339730,0.77,19.73,33.59,18
1782746565.6363509,2026-06-29 17:22:45,13587341730,0.99,19.73,31.99,18
1782746570.6406114,2026-06-29 17:22:50,13592343730,0.79,19.73,31.99,18
1782746575.6484747,2026-06-29 17:22:55,13597345730,0.78,19.73,33.59,18
1782746580.6472912,2026-06-29 17:23:00,13602347730,0.77,19.73,33.59,18
1782746585.6477122,2026-06-29 17:23:05,13607349730,0.93,19.73,33.59,18
1782746590.6532052,2026-06-29 17:23:10,13612351730,0.95,19.73,31.99,18
1782746595.6570954,2026-06-29 17:23:15,13617353730,0.79,19.73,33.59,18
1782746600.6500232,2026-06-29 17:23:20,13622355730,0.81,19.73,33.59,18
1782746605.6488583,2026-06-29 17:23:25,13627357730,0.82,19.73,31.99,18
1782746610.6561465,2026-06-29 17:23:30,13632359730,1.07,19.73,33.59,18
1782746615.6558728,2026-06-29 17:23:35,13637361730,0.84,19.73,31.99,18
1782746620.6594043,2026-06-29 17:23:40,13642363730,0.85,19.73,33.59,18
1782746625.6620214,2026-06-29 17:23:45,13647365730,0.85,19.73,31.99,18
1782746630.6669025,2026-06-29 17:23:50,13652367730,1.13,19.73,31.99,18
1782746635.6695457,2026-06-29 17:23:55,13657369730,0.85,19.79,33.59,18
1782746640.6691573,2026-06-29 17:24:00,13662371730,0.89,19.73,31.99,18
1782746645.6736042,2026-06-29 17:24:05,13667373730,0.84,19.73,33.59,18
1782746650.6742058,2026-06-29 17:24:10,13672375730,1.08,19.73,31.99,18
1782746655.670493,2026-06-29 17:24:15,13677377730,0.82,19.73,33.59,18
1782746660.6748164,2026-06-29 17:24:20,13682379730,0.8,19.73,31.99,18
1782746665.6751144,2026-06-29 17:24:25,13687381730,0.74,19.73,33.59,18
1782746670.6748848,2026-06-29 17:24:30,13692383730,0.99,19.73,31.99,18
