attack_type,packet Number,event_type,time_stamp,signal_strength,ssid,bssid,src,dst,reason,status,details
Dragonblood DoS,916,Authentication,2026-06-29T15:23:24.166951000Z,-54,,78:72:64:ea:b9:14,aa:af:60:6e:a6:b1,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,919,Authentication,2026-06-29T15:23:24.290859000Z,-54,,78:72:64:ea:b9:14,e6:c7:e7:0e:e1:b3,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,920,Authentication,2026-06-29T15:23:24.318293000Z,-28,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,aa:af:60:6e:a6:b1,,0,Successful Authentication to Trusted AP
,921,Authentication,2026-06-29T15:23:24.324086000Z,-26,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,aa:af:60:6e:a6:b1,,0,Successful Authentication to Trusted AP
,922,Authentication,2026-06-29T15:23:24.329914000Z,-27,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,aa:af:60:6e:a6:b1,,0,Successful Authentication to Trusted AP
,923,Authentication,2026-06-29T15:23:24.335852000Z,-27,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,aa:af:60:6e:a6:b1,,0,Successful Authentication to Trusted AP
Dragonblood DoS,924,Authentication,2026-06-29T15:23:24.421944000Z,-54,,78:72:64:ea:b9:14,2e:92:05:bd:79:7e,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,925,Authentication,2026-06-29T15:23:24.553011000Z,-53,,78:72:64:ea:b9:14,5a:39:7b:e2:9a:a7,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,926,Authentication,2026-06-29T15:23:24.684083000Z,-54,,78:72:64:ea:b9:14,aa:37:5b:1a:91:34,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
,927,Authentication,2026-06-29T15:23:24.706637000Z,-26,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,e6:c7:e7:0e:e1:b3,,0,Successful Authentication to Trusted AP
,928,Authentication,2026-06-29T15:23:24.712679000Z,-27,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,e6:c7:e7:0e:e1:b3,,0,Successful Authentication to Trusted AP
,929,Authentication,2026-06-29T15:23:24.718713000Z,-27,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,e6:c7:e7:0e:e1:b3,,0,Successful Authentication to Trusted AP
,930,Authentication,2026-06-29T15:23:24.724450000Z,-26,,78:72:64:ea:b9:14,78:72:64:ea:b9:14,e6:c7:e7:0e:e1:b3,,0,Successful Authentication to Trusted AP
Dragonblood DoS,931,Authentication,2026-06-29T15:23:24.815164000Z,-54,,78:72:64:ea:b9:14,d6:b4:90:df:1d:06,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,932,Authentication,2026-06-29T15:23:24.946231000Z,-53,,78:72:64:ea:b9:14,da:d6:cd:f1:06:01,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
Dragonblood DoS,933,Authentication,2026-06-29T15:23:25.077309000Z,-53,,78:72:64:ea:b9:14,b2:25:79:0b:0e:a0,78:72:64:ea:b9:14,,0,Attacker is Sending Authentication request to trusted AP
