packet_number,tsf,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
1,6494961447,S1G Beacon,129,34,-17,920,3,1,,,,,,,0,0
2,6495441664,Data,287,34,-15,920,2,0,0,0,0,0,0,1,0,0
3,6495780649,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
6,6496599852,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
9,6497271846,QoS Data,131,34,-18,920,2,8,1,0,0,0,0,1,720,0
12,6497292659,Authentication,166,34,-16,920,0,11,0,0,0,0,0,0,720,0
13,6497298445,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
14,6497304124,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
15,6497309907,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
18,6497419057,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
19,6497546846,Authentication,166,34,-18,920,0,11,0,0,0,0,0,0,720,0
20,6497552680,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
21,6497558722,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
22,6497564453,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
24,6497913972,Authentication,166,34,-16,920,0,11,0,0,0,0,0,0,720,0
25,6497919651,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
26,6497925486,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
27,6497931579,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
28,6498025687,Authentication,166,34,-72,920,0,11,0,0,0,0,0,0,0,0
29,6498132329,Authentication,166,34,-16,920,0,11,0,0,0,0,0,0,720,0
30,6498138321,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
31,6498144051,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
32,6498149781,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
33,6498156758,Authentication,166,34,-70,920,0,11,0,0,0,0,0,0,0,0
34,6498238259,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
35,6498334945,Authentication,166,34,-16,920,0,11,0,0,0,0,0,0,720,0
36,6498340467,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
37,6498346460,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
38,6498352297,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
39,6498410243,Authentication,102,34,-17,920,0,11,0,0,0,0,0,0,720,0
40,6498414254,Authentication,102,34,-16,920,0,11,0,0,1,0,0,0,720,0
41,6498418315,Authentication,102,34,-17,920,0,11,0,0,1,0,0,0,720,0
42,6498422274,Authentication,102,34,-16,920,0,11,0,0,1,0,0,0,720,0
43,6498465703,Data,287,34,-17,920,2,0,0,0,0,0,0,1,0,0
44,6498473489,Authentication,102,34,-15,920,0,11,0,0,0,0,0,0,720,0
45,6498477656,Authentication,102,34,-16,920,0,11,0,0,1,0,0,0,720,0
46,6498481873,Authentication,102,34,-16,920,0,11,0,0,1,0,0,0,720,0
47,6498485833,Authentication,102,34,-16,920,0,11,0,0,1,0,0,0,720,0
48,6498522399,Authentication,102,34,-15,920,0,11,0,0,0,0,0,0,720,0
49,6498526463,Authentication,102,34,-16,920,0,11,0,0,1,0,0,0,720,0
50,6498530786,Authentication,102,34,-15,920,0,11,0,0,1,0,0,0,720,0
51,6498535110,Authentication,102,34,-15,920,0,11,0,0,1,0,0,0,720,0
52,6498558086,Authentication,102,34,-16,920,0,11,0,0,0,0,0,0,720,0
53,6498562048,Authentication,102,34,-18,920,0,11,0,0,1,0,0,0,720,0
54,6498566214,Authentication,102,34,-15,920,0,11,0,0,1,0,0,0,720,0
55,6498570327,Authentication,102,34,-17,920,0,11,0,0,1,0,0,0,720,0
56,6498681043,Authentication,166,34,-71,920,0,11,0,0,0,0,0,0,0,0
57,6498690100,Authentication,166,34,-18,920,0,11,0,0,0,0,0,0,720,0
58,6498696143,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
59,6498702133,Authentication,166,34,-19,920,0,11,0,0,1,0,0,0,720,0
60,6498707813,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
61,6498812114,Authentication,166,34,-69,920,0,11,0,0,0,0,0,0,0,0
62,6498818313,Authentication,166,34,-18,920,0,11,0,0,0,0,0,0,720,0
63,6498824200,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
64,6498829619,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
65,6498835402,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
66,6498922800,Data,378,34,-18,920,2,0,0,0,0,0,0,1,0,0
67,6499025643,Data,387,34,-19,920,2,0,0,0,0,0,0,1,0,0
68,6499041488,Authentication,198,34,-72,920,0,11,0,0,0,0,0,0,0,0
69,6499060221,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
70,6499107024,Authentication,198,34,-70,920,0,11,0,0,0,0,0,0,0,0
71,6499129783,Data,450,34,-19,920,2,0,0,0,0,0,0,1,0,0
72,6499211585,Authentication,166,34,-18,920,0,11,0,0,0,0,0,0,720,0
73,6499217524,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
74,6499223253,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
75,6499229195,Authentication,166,34,-18,920,0,11,0,0,1,0,0,0,720,0
76,6499235560,Data,442,34,-17,920,2,0,0,0,0,0,0,1,0,0
77,6499337805,Data,387,34,-18,920,2,0,0,0,0,0,0,1,0,0
78,6499428166,Authentication,166,34,-16,920,0,11,0,0,0,0,0,0,720,0
79,6499433585,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
80,6499439315,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
81,6499445617,Data,426,34,-16,920,2,0,0,0,0,0,0,1,0,0
82,6499457126,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
83,6499545748,Data,458,34,-16,920,2,0,0,0,0,0,0,1,0,0
84,6499638896,Authentication,166,34,-18,920,0,11,0,0,0,0,0,0,720,0
85,6499644833,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
86,6499651137,Data,387,34,-15,920,2,0,0,0,0,0,0,1,0,0
87,6499661606,Authentication,166,34,-17,920,0,11,0,0,1,0,0,0,720,0
88,6499667440,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
89,6499753690,Data,446,34,-15,920,2,0,0,0,0,0,0,1,0,0
90,6499857724,Data,440,34,-17,920,2,0,0,0,0,0,0,1,0,0
91,6499869590,Authentication,166,34,-16,920,0,11,0,0,0,0,0,0,720,0
92,6499876667,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
