host_timestamp,local_time,esp32_uptime_us,cpu_used_pct,ram_used_pct,throughput_bps,tcp_disconnects,rssi
1783424744.724798,2026-07-07 13:45:44,6417747766,0.96,18.26,32.0,2,-31
1783424749.7139673,2026-07-07 13:45:49,6422747766,1.24,18.26,32.0,2,-28
1783424754.7017455,2026-07-07 13:45:54,6427747766,0.95,18.26,32.0,2,-28
1783424759.7137928,2026-07-07 13:45:59,6432747766,0.93,18.26,33.6,2,-28
1783424764.6892915,2026-07-07 13:46:04,6437747766,0.99,18.26,33.6,2,-27
1783424769.6941094,2026-07-07 13:46:09,6442747766,0.0,18.26,33.6,2,-29
1783424774.6928067,2026-07-07 13:46:14,6447747767,0.98,18.26,33.6,2,-30
1783424779.68583,2026-07-07 13:46:19,6452747766,0.89,18.26,33.6,2,-31
1783424784.685024,2026-07-07 13:46:24,6457747766,0.85,18.26,32.8,2,-31
1783424789.6753817,2026-07-07 13:46:29,6462747766,1.11,18.26,33.6,2,-32
1783424794.6830513,2026-07-07 13:46:34,6467747766,0.8,18.26,32.0,2,-31
1783424799.6765351,2026-07-07 13:46:39,6472747766,0.79,18.26,32.0,2,-30
