packet_number,tsf,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
1,4373530071,QoS Data,148,34,-15,920,2,8,1,0,0,0,0,1,720,0
3,4373533072,QoS Data,148,34,-33,920,2,8,0,0,0,0,0,1,720,0
5,4373538764,QoS Data,131,34,-21,920,2,8,1,0,0,0,0,1,720,0
7,4373541251,QoS Data,131,34,-32,920,2,8,0,0,0,0,0,1,720,0
9,4373543857,Data,378,34,-28,920,2,0,0,0,0,0,0,1,0,0
10,4373647343,Data,387,34,-30,920,2,0,0,0,0,0,0,1,0,0
11,4373723069,QoS Data,128,34,-15,920,2,8,1,0,0,0,0,1,720,0
12,4373726976,QoS Data,128,34,-15,920,2,8,1,0,1,0,0,1,720,0
14,4373729577,QoS Data,128,34,-35,920,2,8,0,0,0,0,0,1,720,0
16,4373750726,Data,450,34,-31,920,2,0,0,0,0,0,0,1,0,0
17,4373795908,S1G Beacon,129,34,-31,920,3,1,,,,,,,0,0
18,4373855867,Data,442,34,-32,920,2,0,0,0,0,0,0,1,0,0
19,4373958854,Data,387,34,-32,920,2,0,0,0,0,0,0,1,0,0
20,4374062785,Data,426,34,-30,920,2,0,0,0,0,0,0,1,0,0
21,4374166831,Data,458,34,-30,920,2,0,0,0,0,0,0,1,0,0
22,4374270918,Data,387,34,-30,920,2,0,0,0,0,0,0,1,0,0
23,4374375181,Data,446,34,-30,920,2,0,0,0,0,0,0,1,0,0
24,4374478987,Data,440,34,-31,920,2,0,0,0,0,0,0,1,0,0
25,4374583211,Data,387,34,-30,920,2,0,0,0,0,0,0,1,0,0
26,4374615111,S1G Beacon,61,34,-30,920,3,1,,,,,,,0,0
27,4374686812,Data,442,34,-30,920,2,0,0,0,0,0,0,1,0,0
28,4374790829,Data,452,34,-30,920,2,0,0,0,0,0,0,1,0,0
29,4375434318,S1G Beacon,129,34,-32,920,3,1,,,,,,,0,0
30,4376253517,S1G Beacon,61,34,-32,920,3,1,,,,,,,0,0
31,4376430854,Data,287,34,-31,920,2,0,0,0,0,0,0,1,0,0
32,4377072722,S1G Beacon,129,34,-29,920,3,1,,,,,,,0,0
33,4377891923,S1G Beacon,61,34,-28,920,3,1,,,,,,,0,0
34,4378557248,RTS,54,34,-31,920,1,11,,,,0,0,0,2884,0
36,4378558872,QoS Data,148,34,-30,920,2,8,1,0,1,0,0,1,720,0
38,4378562398,QoS Data,148,34,-36,920,2,8,0,0,0,0,0,1,720,0
40,4378568193,QoS Data,131,34,-15,920,2,8,1,0,0,0,0,1,720,0
42,4378570518,QoS Data,131,34,-37,920,2,8,0,0,0,0,0,1,720,0
44,4378711126,S1G Beacon,129,34,-30,920,3,1,,,,,,,0,0
45,4378731211,RTS,54,34,-11,920,1,11,,,,0,0,0,2956,0
47,4378732837,QoS Data,128,34,-12,920,2,8,1,0,1,0,0,1,720,0
49,4378736633,QoS Data,128,34,-37,920,2,8,0,0,0,0,0,1,720,0
51,4379243291,Data,164,34,-32,920,2,0,0,0,0,0,0,1,0,0
52,4379248421,Data,164,34,-32,920,2,0,0,0,0,0,0,1,0,0
53,4379253553,Data,142,34,-32,920,2,0,0,0,0,0,0,1,0,0
54,4379258125,Data,162,34,-31,920,2,0,0,0,0,0,0,1,0,0
55,4379263215,Data,142,34,-32,920,2,0,0,0,0,0,0,1,0,0
56,4379267787,Data,162,34,-32,920,2,0,0,0,0,0,0,1,0,0
57,4379454799,Data,287,34,-29,920,2,0,0,0,0,0,0,1,0,0
58,4379530329,S1G Beacon,61,34,-28,920,3,1,,,,,,,0,0
59,4379655809,Data,156,34,-27,920,2,0,0,0,0,0,0,1,0,0
60,4379660743,Data,136,34,-28,920,2,0,0,0,0,0,0,1,0,0
61,4379665156,Data,156,34,-28,920,2,0,0,0,0,0,0,1,0,0
62,4379993813,Data,164,34,-29,920,2,0,0,0,0,0,0,1,0,0
63,4379998944,Data,164,34,-28,920,2,0,0,0,0,0,0,1,0,0
64,4380246390,Data,142,34,-21,920,2,0,0,0,0,0,0,1,0,0
65,4380250960,Data,162,34,-27,920,2,0,0,0,0,0,0,1,0,0
66,4380256051,Data,142,34,-25,920,2,0,0,0,0,0,0,1,0,0
67,4380260622,Data,162,34,-26,920,2,0,0,0,0,0,0,1,0,0
68,4380744168,Data,164,34,-26,920,2,0,0,0,0,0,0,1,0,0
69,4380749299,Data,164,34,-26,920,2,0,0,0,0,0,0,1,0,0
70,4381168734,S1G Beacon,61,34,-22,920,3,1,,,,,,,0,0
71,4381987939,S1G Beacon,129,34,-28,920,3,1,,,,,,,0,0
72,4382478890,Data,287,34,-20,920,2,0,0,0,0,0,0,1,0,0
73,4382807143,S1G Beacon,61,34,-22,920,3,1,,,,,,,0,0
74,4383583341,QoS Data,149,34,-12,920,2,8,1,0,0,0,0,1,720,0
76,4383592717,QoS Data,131,34,-17,920,2,8,1,0,0,0,0,1,720,0
78,4383594783,QoS Data,131,34,-30,920,2,8,0,0,0,0,0,1,720,0
80,4383626345,S1G Beacon,129,34,-22,920,3,1,,,,,,,0,0
81,4383722858,QoS Data,128,34,-11,920,2,8,1,0,0,0,0,1,720,0
83,4384445549,S1G Beacon,61,34,-21,920,3,1,,,,,,,0,0
84,4385502842,Data,287,34,-26,920,2,0,0,0,0,0,0,1,0,0
85,4386083955,S1G Beacon,61,34,-42,920,3,1,,,,,,,0,0
86,4386903156,S1G Beacon,129,34,-33,920,3,1,,,,,,,0,0
87,4387722361,S1G Beacon,61,34,-28,920,3,1,,,,,,,0,0
88,4388526893,Data,287,34,-35,920,2,0,0,0,0,0,0,1,0,0
89,4388541561,S1G Beacon,129,34,-37,920,3,1,,,,,,,0,0
90,4388607182,QoS Data,149,34,-11,920,2,8,1,0,0,0,0,1,720,0
92,4388610037,QoS Data,149,34,-42,920,2,8,0,0,0,0,0,1,720,0
95,4388618314,QoS Data,131,34,-43,920,2,8,0,0,0,0,0,1,720,0
97,4388722755,QoS Data,128,34,-11,920,2,8,1,0,0,0,0,1,720,0
99,4388725465,QoS Data,128,34,-35,920,2,8,0,0,0,0,0,1,720,0
101,4389360765,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
102,4390179969,S1G Beacon,129,34,-20,920,3,1,,,,,,,0,0
103,4390999170,S1G Beacon,61,34,-20,920,3,1,,,,,,,0,0
104,4391550855,Data,287,34,-19,920,2,0,0,0,0,0,0,1,0,0
105,4391818373,S1G Beacon,129,34,-19,920,3,1,,,,,,,0,0
106,4392637577,S1G Beacon,61,34,-20,920,3,1,,,,,,,0,0
108,4393456781,S1G Beacon,129,34,-19,920,3,1,,,,,,,0,0
109,4393631135,QoS Data,149,34,-12,920,2,8,1,0,0,0,0,1,720,0
110,4393634144,QoS Data,149,34,-25,920,2,8,0,0,0,0,0,1,720,0
112,4393639887,QoS Data,131,34,-16,920,2,8,1,0,0,0,0,1,720,0
114,4393642371,QoS Data,131,34,-27,920,2,8,0,0,0,0,0,1,720,0
116,4393722683,QoS Data,128,34,-12,920,2,8,1,0,0,0,0,1,720,0
118,4393725391,QoS Data,128,34,-29,920,2,8,0,0,0,0,0,1,720,0
119,4394275982,S1G Beacon,61,34,-28,920,3,1,,,,,,,0,0
120,4394543135,Data,378,34,-28,920,2,0,0,0,0,0,0,1,0,0
121,4394574839,Data,287,34,-28,920,2,0,0,0,0,0,0,1,0,0
122,4394647004,Data,387,34,-27,920,2,0,0,0,0,0,0,1,0,0
123,4394750813,Data,450,34,-28,920,2,0,0,0,0,0,0,1,0,0
124,4394854906,Data,442,34,-30,920,2,0,0,0,0,0,0,1,0,0
125,4394958924,Data,387,34,-28,920,2,0,0,0,0,0,0,1,0,0
126,4395062793,Data,426,34,-30,920,2,0,0,0,0,0,0,1,0,0
127,4395095186,S1G Beacon,129,34,-29,920,3,1,,,,,,,0,0
128,4395166943,Data,458,34,-30,920,2,0,0,0,0,0,0,1,0,0
129,4395271041,Data,387,34,-29,920,2,0,0,0,0,0,0,1,0,0
130,4395479466,Data,440,34,-21,920,2,0,0,0,0,0,0,1,0,0
131,4395582951,Data,387,34,-21,920,2,0,0,0,0,0,0,1,0,0
132,4395686809,Data,442,34,-21,920,2,0,0,0,0,0,0,1,0,0
133,4395790910,Data,452,34,-24,920,2,0,0,0,0,0,0,1,0,0
134,4395914387,S1G Beacon,61,34,-28,920,3,1,,,,,,,0,0
135,4396733593,S1G Beacon,129,34,-22,920,3,1,,,,,,,0,0
136,4397552795,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
137,4397599015,Data,287,34,-19,920,2,0,0,0,0,0,0,1,0,0
138,4398654981,QoS Data,149,34,-13,920,2,8,1,0,0,0,0,1,720,0
140,4398658098,QoS Data,149,34,-34,920,2,8,0,0,0,0,0,1,720,0
142,4398663844,QoS Data,131,34,-18,920,2,8,1,0,0,0,0,1,720,0
144,4398666638,QoS Data,131,34,-34,920,2,8,0,0,0,0,0,1,720,0
146,4398722508,QoS Data,128,34,-13,920,2,8,1,0,0,0,0,1,720,0
148,4398725220,QoS Data,128,34,-33,920,2,8,0,0,0,0,0,1,720,0
149,4398729062,QoS Data,128,34,-32,920,2,8,0,0,1,0,0,1,720,0
151,4399191202,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
152,4400010404,S1G Beacon,129,34,-22,920,3,1,,,,,,,0,0
153,4400622922,Data,287,34,-17,920,2,0,0,0,0,0,0,1,0,0
154,4400829609,S1G Beacon,61,34,-20,920,3,1,,,,,,,0,0
156,4401648811,S1G Beacon,129,34,-17,920,3,1,,,,,,,0,0
157,4402468012,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
158,4403287215,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
159,4403646901,Data,287,34,-17,920,2,0,0,0,0,0,0,1,0,0
160,4403679493,QoS Data,149,34,-14,920,2,8,1,0,0,0,0,1,720,0
162,4403682973,QoS Data,149,34,-22,920,2,8,0,0,0,0,0,1,720,0
164,4403689050,QoS Data,131,34,-16,920,2,8,1,0,0,0,0,1,720,0
166,4403691586,QoS Data,131,34,-23,920,2,8,0,0,0,0,0,1,720,0
168,4403722001,QoS Data,128,34,-14,920,2,8,1,0,0,0,0,1,720,0
170,4403724556,QoS Data,128,34,-26,920,2,8,0,0,0,0,0,1,720,0
172,4404106417,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
173,4404623687,Data,132,34,-18,920,2,0,0,0,0,0,0,1,0,0
174,4404925622,S1G Beacon,129,34,-20,920,3,1,,,,,,,0,0
175,4405744824,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
176,4406564029,S1G Beacon,129,34,-20,920,3,1,,,,,,,0,0
177,4406670936,Data,287,34,-19,920,2,0,0,0,0,0,0,1,0,0
178,4407383229,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
179,4408202434,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
180,4408704183,QoS Data,149,34,-13,920,2,8,1,0,0,0,0,1,720,0
183,4408713529,QoS Data,131,34,-16,920,2,8,1,0,0,0,0,1,720,0
185,4408715698,QoS Data,131,34,-25,920,2,8,0,0,0,0,0,1,720,0
186,4408720115,QoS Data,131,34,-23,920,2,8,0,0,1,0,0,1,720,0
188,4408971810,QoS Data,128,34,-13,920,2,8,1,0,0,0,0,1,720,0
191,4409021636,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
192,4409694942,Data,287,34,-19,920,2,0,0,0,0,0,0,1,0,0
193,4409840840,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
194,4410660041,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
195,4411479246,S1G Beacon,129,34,-20,920,3,1,,,,,,,0,0
196,4412298447,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
197,4412718948,Data,287,34,-19,920,2,0,0,0,0,0,0,1,0,0
198,4413117652,S1G Beacon,129,34,-20,920,3,1,,,,,,,0,0
199,4413737193,QoS Data,149,34,-15,920,2,8,1,0,0,0,0,1,720,0
202,4413745307,QoS Data,131,34,-17,920,2,8,1,0,0,0,0,1,720,0
206,4413936854,S1G Beacon,61,34,-17,920,3,1,,,,,,,0,0
207,4413971763,QoS Data,128,34,-16,920,2,8,1,0,0,0,0,1,720,0
210,4414756056,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
211,4415543204,Data,378,34,-18,920,2,0,0,0,0,0,0,1,0,0
212,4415575261,S1G Beacon,61,34,-17,920,3,1,,,,,,,0,0
213,4415646938,Data,387,34,-17,920,2,0,0,0,0,0,0,1,0,0
214,4415742903,Data,287,34,-19,920,2,0,0,0,0,0,0,1,0,0
215,4415751314,Data,450,34,-19,920,2,0,0,0,0,0,0,1,0,0
216,4415854969,Data,442,34,-19,920,2,0,0,0,0,0,0,1,0,0
217,4415959062,Data,387,34,-21,920,2,0,0,0,0,0,0,1,0,0
218,4416062893,Data,426,34,-18,920,2,0,0,0,0,0,0,1,0,0
219,4416166943,Data,458,34,-20,920,2,0,0,0,0,0,0,1,0,0
220,4416270982,Data,387,34,-18,920,2,0,0,0,0,0,0,1,0,0
221,4416374943,Data,446,34,-19,920,2,0,0,0,0,0,0,1,0,0
222,4416394465,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
223,4416479053,Data,440,34,-19,920,2,0,0,0,0,0,0,1,0,0
224,4416583017,Data,387,34,-18,920,2,0,0,0,0,0,0,1,0,0
225,4416686863,Data,442,34,-19,920,2,0,0,0,0,0,0,1,0,0
226,4417213665,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
227,4418032868,S1G Beacon,129,34,-19,920,3,1,,,,,,,0,0
228,4418759345,QoS Data,150,34,-16,920,2,8,1,0,0,0,0,1,720,0
230,4418762549,QoS Data,150,34,-26,920,2,8,0,0,0,0,0,1,720,0
232,4418766922,Data,287,34,-18,920,2,0,0,0,0,0,0,1,0,0
233,4418774863,QoS Data,131,34,-16,920,2,8,1,0,0,0,0,1,720,0
235,4418781107,QoS Data,131,34,-24,920,2,8,0,0,1,0,0,1,720,0
237,4418852070,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
238,4418971586,QoS Data,128,34,-15,920,2,8,1,0,0,0,0,1,720,0
240,4418974350,QoS Data,128,34,-26,920,2,8,0,0,0,0,0,1,720,0
242,4419671276,S1G Beacon,129,34,-19,920,3,1,,,,,,,0,0
243,4420490476,S1G Beacon,61,34,-37,920,3,1,,,,,,,0,0
244,4421309679,S1G Beacon,129,34,-20,920,3,1,,,,,,,0,0
245,4421791048,Data,287,34,-19,920,2,0,0,0,0,0,0,1,0,0
246,4422129819,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
247,4422948087,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
248,4423767291,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
249,4423792635,QoS Data,148,34,-16,920,2,8,1,0,0,0,0,1,720,0
252,4423801233,QoS Data,131,34,-16,920,2,8,1,0,0,0,0,1,720,0
253,4423805130,QoS Data,131,34,-16,920,2,8,1,0,1,0,0,1,720,0
256,4423971849,QoS Data,128,34,-15,920,2,8,1,0,0,0,0,1,720,0
259,4424330814,Data,132,34,-19,920,2,0,0,0,0,0,0,1,0,0
260,4424586494,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
261,4424814964,Data,287,34,-17,920,2,0,0,0,0,0,0,1,0,0
262,4425405694,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
263,4426224900,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
264,4427044099,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
265,4427646917,Data,118,34,-18,920,2,0,0,0,0,0,0,1,0,0
266,4427838970,Data,287,34,-17,920,2,0,0,0,0,0,0,1,0,0
267,4427863304,S1G Beacon,129,34,-19,920,3,1,,,,,,,0,0
268,4428682506,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
269,4428820170,QoS Data,149,34,-15,920,2,8,1,0,0,0,0,1,720,0
271,4428823389,QoS Data,149,34,-27,920,2,8,0,0,0,0,0,1,720,0
274,4428831874,QoS Data,131,34,-25,920,2,8,0,0,0,0,0,1,720,0
276,4428971751,QoS Data,128,34,-16,920,2,8,1,0,0,0,0,1,720,0
277,4428974679,QoS Data,128,34,-15,920,2,8,1,0,1,0,0,1,720,0
280,4429123936,Data,132,34,-19,920,2,0,0,0,0,0,0,1,0,0
281,4429501710,S1G Beacon,129,34,-19,920,3,1,,,,,,,0,0
282,4430320912,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
283,4430863572,Data,287,34,-18,920,2,0,0,0,0,0,0,1,0,0
284,4431140118,S1G Beacon,129,34,-17,920,3,1,,,,,,,0,0
285,4431959320,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
286,4432778521,S1G Beacon,129,34,-19,920,3,1,,,,,,,0,0
287,4433597726,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
288,4433623538,Data,132,34,-18,920,2,0,0,0,0,0,0,1,0,0
289,4433845065,QoS Data,149,34,-15,920,2,8,1,0,0,0,0,1,720,0
292,4433853089,QoS Data,131,34,-16,920,2,8,1,0,0,0,0,1,720,0
294,4433855366,QoS Data,131,34,-26,920,2,8,0,0,0,0,0,1,720,0
296,4433886967,Data,287,34,-19,920,2,0,0,0,0,0,0,1,0,0
297,4433971556,QoS Data,128,34,-14,920,2,8,1,0,0,0,0,1,720,0
299,4433974267,QoS Data,128,34,-26,920,2,8,0,0,0,0,0,1,720,0
301,4434416927,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
302,4435236132,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
303,4436055335,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
305,4436543262,Data,378,34,-19,920,2,0,0,0,0,0,0,1,0,0
306,4436647046,Data,387,34,-18,920,2,0,0,0,0,0,0,1,0,0
307,4436751104,Data,450,34,-19,920,2,0,0,0,0,0,0,1,0,0
308,4436855422,Data,442,34,-19,920,2,0,0,0,0,0,0,1,0,0
309,4436874535,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
310,4436910998,Data,287,34,-20,920,2,0,0,0,0,0,0,1,0,0
311,4436959038,Data,387,34,-18,920,2,0,0,0,0,0,0,1,0,0
312,4437063027,Data,426,34,-20,920,2,0,0,0,0,0,0,1,0,0
313,4437167042,Data,458,34,-19,920,2,0,0,0,0,0,0,1,0,0
314,4437271086,Data,387,34,-19,920,2,0,0,0,0,0,0,1,0,0
315,4437374906,Data,446,34,-19,920,2,0,0,0,0,0,0,1,0,0
316,4437478996,Data,440,34,-19,920,2,0,0,0,0,0,0,1,0,0
317,4437583084,Data,387,34,-21,920,2,0,0,0,0,0,0,1,0,0
318,4437693740,S1G Beacon,129,34,-21,920,3,1,,,,,,,0,0
319,4437697952,Data,442,34,-19,920,2,0,0,0,0,0,0,1,0,0
320,4437791177,Data,452,34,-19,920,2,0,0,0,0,0,0,1,0,0
321,4438512943,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
322,4438867657,QoS Data,148,34,-15,920,2,8,1,0,0,0,0,1,720,0
323,4438870614,QoS Data,148,34,-26,920,2,8,0,0,0,0,0,1,720,0
325,4438875835,QoS Data,131,34,-17,920,2,8,1,0,0,0,0,1,720,0
327,4438878162,QoS Data,131,34,-28,920,2,8,0,0,0,0,0,1,720,0
329,4438971488,QoS Data,128,34,-15,920,2,8,1,0,0,0,0,1,720,0
331,4438974201,QoS Data,128,34,-28,920,2,8,0,0,0,0,0,1,720,0
333,4439332145,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
334,4439935015,Data,287,34,-19,920,2,0,0,0,0,0,0,1,0,0
335,4440151349,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
336,4440971020,S1G Beacon,129,34,-19,920,3,1,,,,,,,0,0
337,4441789753,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
338,4442608956,S1G Beacon,129,34,-18,920,3,1,,,,,,,0,0
339,4442959084,Data,287,34,-18,920,2,0,0,0,0,0,0,1,0,0
340,4443428160,S1G Beacon,61,34,-20,920,3,1,,,,,,,0,0
341,4443890269,QoS Data,148,34,-15,920,2,8,1,0,0,0,0,1,720,0
343,4443892966,QoS Data,148,34,-28,920,2,8,0,0,0,0,0,1,720,0
345,4443895235,QoS Data,148,34,-27,920,2,8,0,0,1,0,0,1,720,0
347,4443899420,QoS Data,131,34,-16,920,2,8,1,0,0,0,0,1,720,0
349,4443902059,QoS Data,131,34,-26,920,2,8,0,0,0,0,0,1,720,0
351,4443971363,QoS Data,128,34,-15,920,2,8,1,0,0,0,0,1,720,0
353,4443974436,QoS Data,128,34,-26,920,2,8,0,0,0,0,0,1,720,0
355,4444247366,S1G Beacon,129,34,-19,920,3,1,,,,,,,0,0
356,4445066567,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
357,4445885770,S1G Beacon,129,34,-19,920,3,1,,,,,,,0,0
358,4445983683,Data,287,34,-18,920,2,0,0,0,0,0,0,1,0,0
359,4446704971,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
360,4447524177,S1G Beacon,129,34,-19,920,3,1,,,,,,,0,0
361,4448343378,S1G Beacon,61,34,-19,920,3,1,,,,,,,0,0
362,4448914369,QoS Data,148,34,-14,920,2,8,1,0,0,0,0,1,720,0
365,4448922863,QoS Data,131,34,-19,920,2,8,1,0,0,0,0,1,720,0
368,4448971253,QoS Data,128,34,-15,920,2,8,1,0,0,0,0,1,720,0
371,4449006971,Data,287,34,-17,920,2,0,0,0,0,0,0,1,0,0
372,4449162580,S1G Beacon,129,34,-19,920,3,1,,,,,,,0,0
373,4449981785,S1G Beacon,61,34,-20,920,3,1,,,,,,,0,0
374,4451620192,S1G Beacon,61,34,-18,920,3,1,,,,,,,0,0
375,4452030982,Data,287,34,-19,920,2,0,0,0,0,0,0,1,0,0
376,4452439394,S1G Beacon,129,34,-20,920,3,1,,,,,,,0,0
378,4453938372,QoS Data,148,34,-13,920,2,8,1,0,0,0,0,1,720,0
380,4453948063,QoS Data,131,34,-17,920,2,8,1,0,0,0,0,1,720,0
382,4453971228,QoS Data,128,34,-13,920,2,8,1,0,0,0,0,1,720,0
383,4453973836,QoS Data,128,34,-26,920,2,8,0,0,0,0,0,1,720,0
385,4454897003,S1G Beacon,61,34,-22,920,3,1,,,,,,,0,0
386,4457354609,S1G Beacon,129,34,-22,920,3,1,,,,,,,0,0
387,4457543327,Data,378,34,-22,920,2,0,0,0,0,0,0,1,0,0
388,4457750941,Data,450,34,-21,920,2,0,0,0,0,0,0,1,0,0
389,4457855080,Data,442,34,-22,920,2,0,0,0,0,0,0,1,0,0
390,4457959203,Data,387,34,-22,920,2,0,0,0,0,0,0,1,0,0
391,4458063785,Data,426,34,-22,920,2,0,0,0,0,0,0,1,0,0
392,4458079088,Data,287,34,-21,920,2,0,0,0,0,0,0,1,0,0
393,4458173816,S1G Beacon,61,34,-22,920,3,1,,,,,,,0,0
394,4458271061,Data,387,34,-22,920,2,0,0,0,0,0,0,1,0,0
395,4458479063,Data,440,34,-22,920,2,0,0,0,0,0,0,1,0,0
396,4458583180,Data,387,34,-22,920,2,0,0,0,0,0,0,1,0,0
397,4458686980,Data,442,34,-21,920,2,0,0,0,0,0,0,1,0,0
398,4458791040,Data,452,34,-22,920,2,0,0,0,0,0,0,1,0,0
399,4458963139,QoS Data,148,34,-13,920,2,8,1,0,0,0,0,1,720,0
400,4458966304,QoS Data,148,34,-27,920,2,8,0,0,0,0,0,1,720,0
402,4458971579,QoS Data,131,34,-18,920,2,8,1,0,0,0,0,1,720,0
403,4458974165,QoS Data,131,34,-27,920,2,8,0,0,0,0,0,1,720,0
405,4458993015,S1G Beacon,129,34,-22,920,3,1,,,,,,,0,0
406,4459220848,QoS Data,128,34,-13,920,2,8,1,0,0,0,0,1,720,0
408,4460631423,S1G Beacon,129,34,-21,920,3,1,,,,,,,0,0
409,4461103099,Data,287,34,-22,920,2,0,0,0,0,0,0,1,0,0
410,4461450625,S1G Beacon,61,34,-20,920,3,1,,,,,,,0,0
412,4462269827,S1G Beacon,129,34,-22,920,3,1,,,,,,,0,0
413,4463908236,S1G Beacon,129,34,-20,920,3,1,,,,,,,0,0
414,4463987325,QoS Data,149,34,-13,920,2,8,1,0,0,0,0,1,720,0
416,4463995922,QoS Data,128,34,-17,920,2,8,1,0,0,0,0,1,720,0
417,4464000945,QoS Data,131,34,-17,920,2,8,1,0,1,0,0,1,720,0
419,4464005751,QoS Data,131,34,-29,920,2,8,0,0,0,0,0,1,720,0
420,4464010272,QoS Data,131,34,-28,920,2,8,0,0,1,0,0,1,720,0
421,4464015780,QoS Data,131,34,-28,920,2,8,0,0,1,0,0,1,720,0
423,4464127066,Data,287,34,-23,920,2,0,0,0,0,0,0,1,0,0
424,4464220784,QoS Data,128,34,-14,920,2,8,1,0,0,0,0,1,720,0
426,4464727956,S1G Beacon,61,34,-22,920,3,1,,,,,,,0,0
427,4465546641,S1G Beacon,129,34,-21,920,3,1,,,,,,,0,0
428,4465623420,Data,132,34,-22,920,2,0,0,0,0,0,0,1,0,0
429,4466365842,S1G Beacon,61,34,-21,920,3,1,,,,,,,0,0
430,4467151067,Data,287,34,-50,920,2,0,0,0,0,0,0,1,0,0
431,4467185045,S1G Beacon,129,34,-19,920,3,1,,,,,,,0,0
432,4468823451,S1G Beacon,129,34,-19,920,3,1,,,,,,,0,0
433,4469028307,QoS Data,149,34,-13,920,2,8,1,0,0,0,0,1,720,0
435,4469032256,QoS Data,149,34,-28,920,2,8,0,0,0,0,0,1,720,0
437,4469037894,QoS Data,131,34,-17,920,2,8,1,0,0,0,0,1,720,0
439,4469040013,QoS Data,131,34,-25,920,2,8,0,0,0,0,0,1,720,0
441,4469220684,QoS Data,128,34,-15,920,2,8,1,0,0,0,0,1,720,0
