packet_number,tsft,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
77,,RTS,54,34,0,920,1,11,,,,0,0,0,2488,0
86,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
87,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
89,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
90,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
91,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
92,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
94,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
95,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
98,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
99,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
100,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
101,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
102,,RTS,54,34,0,920,1,11,,,,0,0,0,2776,0
113,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
114,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
115,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
118,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
119,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
120,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
121,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
122,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
123,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
124,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
126,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
127,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
128,,RTS,54,34,0,920,1,11,,,,0,0,0,2596,0
130,,RTS,54,34,0,920,1,11,,,,0,0,0,2596,0
132,,RTS,54,34,0,920,1,11,,,,0,0,0,2992,0
141,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
142,,RTS,54,34,0,920,1,11,,,,0,0,0,2812,0
147,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
149,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
150,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
152,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
153,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
155,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
156,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
157,,S1G Beacon,129,34,-64,920,3,1,,,,,,,0,1
158,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
159,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
160,,S1G Beacon,61,34,-61,920,3,1,,,,,,,0,0
165,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
170,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
171,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
172,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
173,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
175,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
176,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
178,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
179,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
180,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
181,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
183,,S1G Beacon,129,34,-62,920,3,1,,,,,,,0,1
191,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
201,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
203,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
208,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
209,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
210,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
211,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
212,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
213,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
214,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
215,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
219,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
223,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
239,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
240,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
241,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
242,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
244,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
245,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
246,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
247,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
248,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
249,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
250,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
251,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
262,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
263,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
264,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
265,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
266,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
267,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
268,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
269,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
271,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
273,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
274,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
275,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
288,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
290,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
292,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
293,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
294,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
295,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
296,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
297,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
298,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
299,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
301,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
302,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
312,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
313,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
318,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
320,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
327,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
330,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
333,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
334,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
336,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
337,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
338,,S1G Beacon,129,34,-56,920,3,1,,,,,,,0,1
339,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
347,,S1G Beacon,61,34,-56,920,3,1,,,,,,,0,1
352,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
353,,S1G Beacon,129,34,-56,920,3,1,,,,,,,0,1
354,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
355,,S1G Beacon,61,34,-56,920,3,1,,,,,,,0,1
356,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
357,,S1G Beacon,129,34,-56,920,3,1,,,,,,,0,1
358,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
360,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
361,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
362,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
363,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
370,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
374,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
375,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
376,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
378,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
379,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
380,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
381,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
382,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
383,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
384,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
386,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
387,,S1G Beacon,61,34,-56,920,3,1,,,,,,,0,1
394,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
395,,RTS,54,34,0,920,1,11,,,,0,0,0,2380,0
398,,RTS,54,34,0,920,1,11,,,,0,0,0,2380,0
400,,RTS,54,34,0,920,1,11,,,,0,0,0,2416,0
402,,RTS,54,34,0,920,1,11,,,,0,0,0,2416,0
404,,RTS,54,34,0,920,1,11,,,,0,0,0,2488,0
406,,RTS,54,34,0,920,1,11,,,,0,0,0,2488,0
411,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
412,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
413,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
414,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,0
416,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
417,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,0
418,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
419,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,0
420,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
421,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
422,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
425,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
434,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
435,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
436,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
438,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
445,,S1G Beacon,129,34,-57,920,3,1,,,,,,,0,1
448,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
453,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
455,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
456,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
457,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
458,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
459,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
469,,RTS,54,34,0,920,1,11,,,,0,0,0,2400,0
471,,RTS,54,34,0,920,1,11,,,,0,0,0,2400,0
474,,RTS,54,34,0,920,1,11,,,,0,0,0,2440,0
476,,RTS,54,34,0,920,1,11,,,,0,0,0,2440,0
478,,RTS,54,34,0,920,1,11,,,,0,0,0,2520,0
480,,RTS,54,34,0,920,1,11,,,,0,0,0,2520,0
482,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
483,,S1G Beacon,129,34,-62,920,3,1,,,,,,,0,0
485,,QoS Null,64,34,0,920,2,12,1,0,0,0,0,0,720,0
488,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
493,,RTS,54,34,0,920,1,11,,,,0,0,0,2400,0
496,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,0
498,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
499,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,0
500,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
501,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
502,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
503,,S1G Beacon,129,34,-62,920,3,1,,,,,,,0,0
506,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
507,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,0
518,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
519,,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,0
520,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
521,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,0
522,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
523,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
525,,S1G Beacon,61,34,-61,920,3,1,,,,,,,0,1
526,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,0
527,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
528,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,0
529,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,1
530,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,0
541,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
542,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,0
543,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
544,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,0
545,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
546,,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,0
547,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
548,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,0
550,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
551,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,0
552,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
553,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,0
554,,RTS,54,34,0,920,1,11,,,,0,0,0,2440,0
556,,RTS,54,34,0,920,1,11,,,,0,0,0,2440,0
565,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,1
569,,S1G Beacon,129,34,-62,920,3,1,,,,,,,0,0
570,,S1G Beacon,61,34,-61,920,3,1,,,,,,,0,1
571,,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,0
574,,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,1
575,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,0
577,,S1G Beacon,61,34,-61,920,3,1,,,,,,,0,1
580,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,0
586,,S1G Beacon,129,34,-62,920,3,1,,,,,,,0,1
589,,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,0
594,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,1
595,,S1G Beacon,61,34,-61,920,3,1,,,,,,,0,0
596,,RTS,54,34,0,920,1,11,,,,0,0,0,2480,0
598,,RTS,54,34,0,920,1,11,,,,0,0,0,2480,0
606,,S1G Beacon,129,34,-62,920,3,1,,,,,,,0,1
610,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,1
611,,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,0
612,,S1G Beacon,129,34,-62,920,3,1,,,,,,,0,1
613,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,0
615,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,1
616,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,1
617,,S1G Beacon,129,34,-62,920,3,1,,,,,,,0,0
618,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,1
619,,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,0
620,,S1G Beacon,129,34,-62,920,3,1,,,,,,,0,1
627,,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,0
632,,S1G Beacon,61,34,-61,920,3,1,,,,,,,0,1
633,,S1G Beacon,61,34,-61,920,3,1,,,,,,,0,0
634,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
635,,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,0
636,,S1G Beacon,61,34,-61,920,3,1,,,,,,,0,1
637,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,0
638,,S1G Beacon,129,34,-62,920,3,1,,,,,,,0,1
640,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,0
641,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
642,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,0
643,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,1
651,,S1G Beacon,129,34,-62,920,3,1,,,,,,,0,0
655,,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,1
656,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
658,,S1G Beacon,129,34,-62,920,3,1,,,,,,,0,1
659,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
660,,S1G Beacon,61,34,-63,920,3,1,,,,,,,0,1
661,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
662,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
663,,S1G Beacon,61,34,-61,920,3,1,,,,,,,0,1
664,,S1G Beacon,61,34,-61,920,3,1,,,,,,,0,0
666,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
667,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
678,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,1
679,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,0
680,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
682,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,0
683,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
686,,S1G Beacon,61,34,-61,920,3,1,,,,,,,0,0
687,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
688,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,0
689,,QoS Data,72,34,0,920,2,8,1,0,0,0,0,0,720,0
695,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
698,,S1G Beacon,61,34,-61,920,3,1,,,,,,,0,0
706,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
708,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,0
717,,RTS,54,34,0,920,1,11,,,,0,0,0,2400,0
719,,RTS,54,34,0,920,1,11,,,,0,0,0,2400,0
721,,RTS,54,34,0,920,1,11,,,,0,0,0,2440,0
723,,RTS,54,34,0,920,1,11,,,,0,0,0,2440,0
725,,RTS,54,34,0,920,1,11,,,,0,0,0,2520,0
727,,RTS,54,34,0,920,1,11,,,,0,0,0,2520,0
729,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
730,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
731,,QoS Null,64,34,0,920,2,12,1,0,0,0,0,0,720,0
739,,S1G Beacon,129,34,-62,920,3,1,,,,,,,0,1
740,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,0
741,,QoS Data,72,34,-6,920,2,8,1,0,0,0,0,0,720,0
743,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
744,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
745,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
746,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
748,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
750,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,0
751,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
752,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,0
762,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
763,,S1G Beacon,61,34,-61,920,3,1,,,,,,,0,0
765,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
766,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
768,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
769,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,0
770,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
771,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,0
772,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
773,,S1G Beacon,61,34,-61,920,3,1,,,,,,,0,0
775,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
776,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
786,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
787,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
789,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
790,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
791,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
793,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
794,,S1G Beacon,129,34,-62,920,3,1,,,,,,,0,0
796,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
797,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
798,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
799,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
807,,RTS,54,34,0,920,1,11,,,,0,0,0,2400,0
809,,RTS,54,34,0,920,1,11,,,,0,0,0,2400,0
811,,RTS,54,34,-1,920,1,11,,,,0,0,0,2440,0
813,,RTS,54,34,0,920,1,11,,,,0,0,0,2440,0
815,,RTS,54,34,0,920,1,11,,,,0,0,0,2520,0
817,,RTS,54,34,0,920,1,11,,,,0,0,0,2520,0
819,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
820,,S1G Beacon,61,34,-62,920,3,1,,,,,,,0,0
822,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
827,,S1G Beacon,129,34,-62,920,3,1,,,,,,,0,0
829,,QoS Null,64,34,-1,920,2,12,1,0,0,0,0,0,720,0
831,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
832,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
833,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
834,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
836,,S1G Beacon,61,34,-61,920,3,1,,,,,,,0,1
837,,S1G Beacon,61,34,-61,920,3,1,,,,,,,0,0
841,,S1G Beacon,129,34,-63,920,3,1,,,,,,,0,0
855,,S1G Beacon,61,34,-61,920,3,1,,,,,,,0,0
865,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
866,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,0
868,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
869,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
870,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
871,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
872,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
873,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
874,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
875,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
877,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
883,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
888,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
889,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
891,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
892,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
893,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
895,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
896,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,1
897,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
899,,S1G Beacon,129,34,-59,920,3,1,,,,,,,0,1
900,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
901,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
902,,S1G Beacon,61,34,-59,920,3,1,,,,,,,0,0
913,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
914,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,0
916,,S1G Beacon,61,34,-57,920,3,1,,,,,,,0,1
917,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
918,,S1G Beacon,129,34,-60,920,3,1,,,,,,,0,1
919,,S1G Beacon,129,34,-61,920,3,1,,,,,,,0,0
920,,S1G Beacon,61,34,-60,920,3,1,,,,,,,0,0
922,,S1G Beacon,129,34,-58,920,3,1,,,,,,,0,1
923,,S1G Beacon,129,34,-62,920,3,1,,,,,,,0,0
924,,S1G Beacon,61,34,-58,920,3,1,,,,,,,0,1
925,,S1G Beacon,61,34,-61,920,3,1,,,,,,,0,0
927,,RTS,54,34,0,920,1,11,,,,0,0,0,2480,0
929,,RTS,54,34,0,920,1,11,,,,0,0,0,2480,0
